Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,,
1153,22,7,2010,Dgiard,,,,,27,GA1,CII1,17,f,58,,,,,,,,,,,,
1154,22,7,2010,Dgiard,,,,,27,GA1,CII1,18,f,21,,,,,,,,,,,,
1155,22,7,2010,Dgiard,,,,,27,GA1,CII1,18,m,25,,,,,,,,,,,,
1156,22,7,2010,Dgiard,,,,,27,GA1,CII1,18,m,39,,,,,,,,,,,,
1157,22,7,2010,Dgiard,,,,,27,GA1,CII1,18,m,31,,,,,,,,,,,,
1158,22,7,2010,Dgiard,,,,,27,GA1,CII1,19,f,60,,,,,,,,,,,,
1159,22,7,2010,Dgiard,,,,,27,GA1,CII1,19,m,49,,,,,,,,,,,,
1160,22,7,2010,Dgiard,,,,,27,GA1,CII1,19,f,51,,,,,,,,,,,,
1161,22,7,2010,Dgiard,,,,,27,GA1,CII1,19,m,47,,,,,,,,,,,,
1162,22,7,2010,Dgiard,,,,,27,GA1,CII1,19,f,34,,,,,,,,,,,,
1163,22,7,2010,Dgiard,,,,,27,GA1,CII1,20,f,62,,,,,,,,,,,,
1164,22,7,2010,Dgiard,,,,,27,GA1,CII1,20,m,19,,,,,,,,,,,,
1165,22,7,2010,Dgiard,,,,,27,GA1,CII1,20,f,76,,,,,,,,,,,,
1166,22,7,2010,Dgiard,,,,,27,GA1,CII1,20,m,72,,,,,,,,,,,,
1167,22,7,2010,Dgiard,,,,,27,GA1,CII1,20,m,41,,,,,,,,,,,,
1168,22,7,2010,Dgiard,,,,,27,GA1,CII1,20,m,31,,,,,,,,,,,,
1169,22,7,2010,Bcomeau,,,,,31,GA1,CII2,1,f,62,,,,,,,,,,,,
1170,22,7,2010,Bcomeau,,,,,31,GA1,CII2,1,m,43,,,,,,,,,,,,
1171,22,7,2010,Bcomeau,,,,,31,GA1,CII2,1,m,43,,,,,,,,,,,,
1172,22,7,2010,Bcomeau,,,,,31,GA1,CII2,1,f,59,,,,,,,,,,,,
1173,22,7,2010,Bcomeau,,,,,31,GA1,CII2,1,m,60,,,,,,,,,,,,
1174,22,7,2010,Bcomeau,,,,,31,GA1,CII2,1,f,56,,,,,,,,,,,,
1175,22,7,2010,Bcomeau,,,,,31,GA1,CII2,1,m,50,,,,,,,,,,,,
1176,22,7,2010,Bcomeau,,,,,31,GA1,CII2,9,f,44,,,,,,,,,,,,
1177,22,7,2010,Bcomeau,,,,,31,GA1,CII2,9,m,24,,,,,,,,,,,,
1178,22,7,2010,Bcomeau,,,,,31,GA1,CII2,9,f,36,,,,,,,,,,,,
1179,22,7,2010,Bcomeau,,,,,31,GA1,CII2,9,f,35,,,,,,,,,,,,
1180,22,7,2010,Bcomeau,,,,,31,GA1,CII2,9,m,25,,,,,,,,,,,,
1181,22,7,2010,Bcomeau,,,,,31,GA1,CII2,9,f,21,,,,,,,,,,,,
1182,22,7,2010,Bcomeau,,,,,31,GA1,CII2,10,f,42,,,,,,,,,,,,
1183,22,7,2010,Bcomeau,,,,,31,GA1,CII2,10,f,35,,,,,,,,,,,,
1184,22,7,2010,Bcomeau,,,,,31,GA1,CII2,10,f,30,,,,,,,,,,,,
1185,22,7,2010,Bcomeau,,,,,31,GA1,CII2,10,f,62,,,,,,,,,,,,
1186,22,7,2010,Bcomeau,,,,,31,GA1,CII2,10,f,43,,,,,,,,,,,,
1187,22,7,2010,Bcomeau,,,,,31,GA1,CII2,10,m,17,,,,,,,,,,,,
1188,22,7,2010,Bcomeau,,,,,31,GA1,CII2,10,m,16,,,,,,,,,,,,
1189,22,7,2010,Bcomeau,,,,,31,GA1,CII2,11,m,17,,,,,,,,,,,,
1190,22,7,2010,Bcomeau,,,,,31,GA1,CII2,11,f,41,,,,,,,,,,,,
1191,22,7,2010,Bcomeau,,,,,31,GA1,CII2,11,m,77,,,,,,,,,,,,
1192,22,7,2010,Bcomeau,,,,,31,GA1,CII2,11,f,24,,,,,,,,,,,,
1193,22,7,2010,Bcomeau,,,,,31,GA1,CII2,12,m,81,,,,,,,,,,,,
1194,22,7,2010,Bcomeau,,,,,31,GA1,CII2,12,m,41,,,,,,,,,,,,
1195,22,7,2010,Bcomeau,,,,,31,GA1,CII2,12,m,21,,,,,,,,,,,,
1196,22,7,2010,Bcomeau,,,,,31,GA1,CII2,12,f,30,,,,,,,,,,,,
1197,22,7,2010,Bcomeau,,,,,31,GA1,CII2,12,f,48,,,,,,,,,,,,
1198,22,7,2010,Bcomeau,,,,,31,GA1,CII2,13,f,50,,,,,,,,,,,,
1199,22,7,2010,Bcomeau,,,,,31,GA1,CII2,13,f,35,,,,,,,,,,,,
1200,22,7,2010,Bcomeau,,,,,31,GA1,CII2,13,f,62,,,,,,,,,,,,
1201,22,7,2010,Bcomeau,,,,,31,GA1,CII2,14,m,35,,,,,,,,,,,,
1202,22,7,2010,Bcomeau,,,,,31,GA1,CII2,14,m,16,,,,,,,,,,,,
1203,22,7,2010,Bcomeau,,,,,31,GA1,CII2,14,m,41,,,,,,,,,,,,
1204,22,7,2010,Bcomeau,,,,,31,GA1,CII2,14,f,33,,,,,,,,,,,,
1205,22,7,2010,Bcomeau,,,,,31,GA1,CII2,14,m,21,,,,,,,,,,,,
1206,22,7,2010,Bcomeau,,,,,31,GA1,CII2,14,m,18,,,,,,,,,,,,
1207,22,7,2010,Bcomeau,,,,,31,GA1,CII2,14,m,41,,,,,,,,,,,,
1208,22,7,2010,Bcomeau,,,,,31,GA1,CII2,14,f,61,,,,,,,,,,,,
1209,22,7,2010,Bcomeau,,,,,31,GA1,CII2,15,f,22,,,,,,,,,,,,
1210,22,7,2010,Bcomeau,,,,,31,GA1,CII2,15,f,56,,,,,,,,,,,,
1211,22,7,2010,Bcomeau,,,,,31,GA1,CII2,15,f,71,,,,,,,,,,,,
1212,22,7,2010,Bcomeau,,,,,31,GA1,CII2,16,f,23,,,,,,,,,,,,
1213,22,7,2010,Bcomeau,,,,,31,GA1,CII2,16,f,49,,,,,,,,,,,,
1214,22,7,2010,Bcomeau,,,,,31,GA1,CII2,16,m,37,,,,,,,,,,,,
1215,22,7,2010,Bcomeau,,,,,31,GA1,CII2,16,f,25,,,,,,,,,,,,
1216,22,7,2010,Bcomeau,,,,,31,GA1,CII2,16,m,17,,,,,,,,,,,,
1217,22,7,2010,Bcomeau,,,,,31,GA1,CII2,17,m,28,,,,,,,,,,,,
1218,22,7,2010,Bcomeau,,,,,31,GA1,CII2,17,f,43,,,,,,,,,,,,
1219,22,7,2010,Bcomeau,,,,,31,GA1,CII2,17,m,24,,,,,,,,,,,,
1220,22,7,2010,Bcomeau,,,,,31,GA1,CII2,17,m,84,,,,,,,,,,,,
1221,22,7,2010,Bcomeau,,,,,31,GA1,CII2,17,m,25,,,,,,,,,,,,
1222,22,7,2010,Bcomeau,,,,,31,GA1,CII2,18,m,37,,,,,,,,,,,,
1223,22,7,2010,Bcomeau,,,,,31,GA1,CII2,19,f,58,,,,,,,,,,,,
1224,22,7,2010,Bcomeau,,,,,31,GA1,CII2,19,m,55,,,,,,,,,,,,
1225,22,7,2010,Bcomeau,,,,,31,GA1,CII2,19,m,54,,,,,,,,,,,,
1226,22,7,2010,Bcomeau,,,,,31,GA1,CII2,20,m,35,,,,,,,,,,,,
1227,22,7,2010,Bcomeau,,,,,31,GA1,CII2,20,f,20,,,,,,,,,,,,
1228,22,7,2010,Bcomeau,,,,,31,GA1,CII2,20,m,35,,,,,,,,,,,,
1229,22,7,2010,Bcomeau,,,,,31,GA1,CII2,20,f,50,,,,,,,,,,,,
1230,22,7,2010,Mcomeau,,,,,31,GA1,CII2,1,f,45,,,,,,,,,,,,
1231,22,7,2010,Mcomeau,,,,,31,GA1,CII2,1,f,33,,,,,,,,,,,,
1232,22,7,2010,Mcomeau,,,,,31,GA1,CII2,1,m,27,,,,,,,,,,,,
1233,22,7,2010,Mcomeau,,,,,31,GA1,CII2,1,f,38,,,,,,,,,,,,
1234,22,7,2010,Mcomeau,,,,,31,GA1,CII2,1,m,45,,,,,,,,,,,,
1235,22,7,2010,Mcomeau,,,,,31,GA1,CII2,1,m,34,,,,,,,,,,,,
1236,22,7,2010,Mcomeau,,,,,31,GA1,CII2,1,f,45,,,,,,,,,,,,
1237,22,7,2010,Mcomeau,,,,,31,GA1,CII2,15,m,19,,,,,,,,,,,,
1238,22,7,2010,Mcomeau,,,,,31,GA1,CII2,15,f,33,,,,,,,,,,,,
1239,22,7,2010,Mcomeau,,,,,31,GA1,CII2,15,m,42,,,,,,,,,,,,
1240,22,7,2010,Mcomeau,,,,,31,GA1,CII2,15,f,60,,,,,,,,,,,,
1241,22,7,2010,Mcomeau,,,,,31,GA1,CII2,15,m,33,,,,,,,,,,,,
1242,22,7,2010,Mcomeau,,,,,31,GA1,CII2,15,f,52,,,,,,,,,,,,
1243,22,7,2010,Mcomeau,,,,,31,GA1,CII2,15,b1,71,,,,,,,,,,,,
1244,22,7,2010,Mcomeau,,,,,31,GA1,CII2,15,f,47,,,,,,,,,,,,
1245,22,7,2010,Mcomeau,,,,,31,GA1,CII2,16,m,12,,,,,,,,,,,,
1246,22,7,2010,Mcomeau,,,,,31,GA1,CII2,16,f,41,,,,,,,,,,,,
1247,22,7,2010,Mcomeau,,,,,31,GA1,CII2,16,f,36,,,,,,,,,,,,
1248,22,7,2010,Mcomeau,,,,,31,GA1,CII2,16,m,24,,,,,,,,,,,,
1249,22,7,2010,Mcomeau,,,,,31,GA1,CII2,16,b3,72,,,,,,,,,,,,
1250,22,7,2010,Mcomeau,,,,,31,GA1,CII2,16,f,53,,,,,,,,,,,,
1251,22,7,2010,Mcomeau,,,,,31,GA1,CII2,16,m,48,,,,,,,,,,,,
1252,22,7,2010,Mcomeau,,,,,31,GA1,CII2,16,f,34,,,,,,,,,,,,
1253,22,7,2010,Mcomeau,,,,,31,GA1,CII2,17,f,48,,,,,,,,,,,,
1254,22,7,2010,Mcomeau,,,,,31,GA1,CII2,17,f,18,,,,,,,,,,,,
1255,22,7,2010,Mcomeau,,,,,31,GA1,CII2,17,m,66,,,,,,,,,,,,
1256,22,7,2010,Mcomeau,,,,,31,GA1,CII2,17,m,41,,,,,,,,,,,,
1257,22,7,2010,Mcomeau,,,,,31,GA1,CII2,17,m,21,,,,,,,,,,,,
1258,22,7,2010,Mcomeau,,,,,31,GA1,CII2,17,m,23,,,,,,,,,,,,
1259,22,7,2010,Mcomeau,,,,,31,GA1,CII2,17,f,24,,,,,,,,,,,,
1260,22,7,2010,Mcomeau,,,,,31,GA1,CII2,17,m,24,,,,,,,,,,,,
1261,22,7,2010,Mcomeau,,,,,31,GA1,CII2,17,f,25,,,,,,,,,,,,
1262,22,7,2010,Mcomeau,,,,,31,GA1,CII2,17,m,24,,,,,,,,,,,,
1263,22,7,2010,Mcomeau,,,,,31,GA1,CII2,17,m,100,,,,,,,,,,,,
1264,22,7,2010,Mcomeau,,,,,31,GA1,CII2,18,m,24,,,,,,,,,,,,
1265,22,7,2010,Mcomeau,,,,,31,GA1,CII2,18,f,43,,,,,,,,,,,,
1266,22,7,2010,Mcomeau,,,,,31,GA1,CII2,18,m,32,,,,,,,,,,,,
1267,22,7,2010,Mcomeau,,,,,31,GA1,CII2,18,m,23,,,,,,,,,,,,
1268,22,7,2010,Mcomeau,,,,,31,GA1,CII2,18,m,30,,,,,,,,,,,,
1269,22,7,2010,Mcomeau,,,,,31,GA1,CII2,18,m,30,,,,,,,,,,,,
1270,22,7,2010,Mcomeau,,,,,31,GA1,CII2,18,m,21,,,,,,,,,,,,
1271,22,7,2010,Mcomeau,,,,,31,GA1,CII2,18,m,39,,,,,,,,,,,,
1272,22,7,2010,Mcomeau,,,,,31,GA1,CII2,18,b1,87,,,,,,,,,,,,
1273,22,7,2010,Mcomeau,,,,,31,GA1,CII2,18,m,32,,,,,,,,,,,,
1274,22,7,2010,Mcomeau,,,,,31,GA1,CII2,18,f,74,,,,,,,,,,,,
1275,22,7,2010,Mcomeau,,,,,31,GA1,CII2,18,m,21,,,,,,,,,,,,
1276,22,7,2010,Mcomeau,,,,,31,GA1,CII2,18,b1,65,,,,,,,,,,,,
1277,22,7,2010,Mcomeau,,,,,31,GA1,CII2,18,f,30,,,,,,,,,,,,
1278,22,7,2010,Mcomeau,,,,,31,GA1,CII2,19,m,18,,,,,,,,,,,,
1279,22,7,2010,Mcomeau,,,,,31,GA1,CII2,19,m,42,,,,,,,,,,,,
1280,22,7,2010,Mcomeau,,,,,31,GA1,CII2,19,m,42,,,,,,,,,,,,
1281,22,7,2010,Mcomeau,,,,,31,GA1,CII2,19,m,24,,,,,,,,,,,,
1282,22,7,2010,Mcomeau,,,,,31,GA1,CII2,19,f,28,,,,,,,,,,,,
1283,22,7,2010,Mcomeau,,,,,31,GA1,CII2,19,b1,78,,,,,,,,,,,,
1284,22,7,2010,Mcomeau,,,,,31,GA1,CII2,19,m,49,,,,,,,,,,,,
1285,22,7,2010,Mcomeau,,,,,31,GA1,CII2,19,m,36,,,,,,,,,,,,
1286,22,7,2010,Mcomeau,,,,,31,GA1,CII2,19,m,32,,,,,,,,,,,,
1287,22,7,2010,Mcomeau,,,,,31,GA1,CII2,20,m,39,,,,,,,,,,,,
1288,22,7,2010,Mcomeau,,,,,31,GA1,CII2,20,m,48,,,,,,,,,,,,
1289,22,7,2010,Mcomeau,,,,,31,GA1,CII2,20,f,77,,,,,,,,,,,,
1290,22,7,2010,Mcomeau,,,,,31,GA1,CII2,20,f,83,,,,,,,,,,,,
1291,22,7,2010,Mcomeau,,,,,31,GA1,CII2,20,f,99,,,,,,,,,,,,
1292,22,7,2010,Mcomeau,,,,,31,GA1,CII2,20,m,27,,,,,,,,,,,,
1293,22,7,2010,Mcomeau,,,,,31,GA1,CII2,20,f,27,,,,,,,,,,,,
1294,22,7,2010,Mcomeau,,,,,31,GA1,CII2,20,f,23,,,,,,,,,,,,
1295,22,7,2010,Mcomeau,,,,,31,GA1,CII2,20,f,28,,,,,,,,,,,,
