Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond,,Site,Transect,section,sexe,LC
1963,13,7,2012,Bcomeau,,,,,,I8,3,7,i,15,,,,,,,,,,,,,,,,,
1964,13,7,2012,Bcomeau,,,,,,I8,3,7,f,25,,,,,,,,,,,,,,,,,
1965,13,7,2012,Bcomeau,,,,,,I8,3,7,i,15,,,,,,,,,,,,,,,,,
1966,13,7,2012,Bcomeau,,,,,,I8,3,7,i,12,,,,,,,,,,,,,,,,,
1967,13,7,2012,Bcomeau,,,,,,I8,3,7,f,21,,,,,,,,,,,,,,,,,
1968,13,7,2012,Bcomeau,,,,,,I8,3,7,i,10,,,,,,,,,,,,,,,,,
1969,13,7,2012,Bcomeau,,,,,,I8,3,7,m,60,,,,,,,,,,,,,,,,,
1970,13,7,2012,Bcomeau,,,,,,I8,3,7,i,10,,,,,,,,,,,,,,,,,
1971,13,7,2012,Bcomeau,,,,,,I8,3,8,i,15,,,,,,,,,,,,,,,,,
1972,13,7,2012,Bcomeau,,,,,,I8,3,8,i,10,,,,,,,,,,,,,,,,,
1973,13,7,2012,Bcomeau,,,,,,I8,3,8,i,10,,,,,,,,,,,,,,,,,
1974,13,7,2012,Bcomeau,,,,,,I8,3,8,b1,60,,,,,,,,,,,,,,,,,
1975,13,7,2012,Bcomeau,,,,,,I8,3,8,f,66,,,,,,,,,,,,,,,,,
1976,13,7,2012,Bcomeau,,,,,,I8,3,8,i,12,,,,,,,,,,,,,,,,,
1977,13,7,2012,Bcomeau,,,,,,I8,3,8,f,20,,,,,,,,,,,,,,,,,
1978,13,7,2012,Bcomeau,,,,,,I8,3,8,i,13,,,,,,,,,,,,,,,,,
1979,13,7,2012,Bcomeau,,,,,,I8,3,9,m,49,,,,,,,,,,,,,,,,,
1980,13,7,2012,Bcomeau,,,,,,I8,3,9,i,12,,,,,,,,,,,,,,,,,
1981,13,7,2012,Bcomeau,,,,,,I8,3,9,i,14,,,,,,,,,,,,,,,,,
1982,13,7,2012,Bcomeau,,,,,,I8,3,9,m,22,,,,,,,,,,,,,,,,,
1983,13,7,2012,Bcomeau,,,,,,I8,3,9,i,13,,,,,,,,,,,,,,,,,
1984,13,7,2012,Bcomeau,,,,,,I8,3,9,m,111,,,,,,,,,,,,,,,,,
1985,13,7,2012,Bcomeau,,,,,,I8,3,10,f,37,,,,,,,,,,,,,,,,,
1986,13,7,2012,Bcomeau,,,,,,I8,3,10,i,12,,,,,,,,,,,,,,,,,
1987,13,7,2012,Bcomeau,,,,,,I8,3,10,i,12,,,,,,,,,,,,,,,,,
1988,13,7,2012,Bcomeau,,,,,,I8,3,10,i,16,,,,,,,,,,,,,,,,,
1989,13,7,2012,Bcomeau,,,,,,I8,3,11,f,65,,,,,,,,,,,,,,,,,
1990,13,7,2012,Bcomeau,,,,,,I8,3,11,m,48,,,,,,,,,,,,,,,,,
1991,13,7,2012,Bcomeau,,,,,,I8,3,11,f,24,,,,,,,,,,,,,,,,,
1992,13,7,2012,Bcomeau,,,,,,I8,3,11,f,40,,,,,,,,,,,,,,,,,
1993,13,7,2012,Bcomeau,,,,,,I8,3,11,m,40,,,,,,,,,,,,,,,,,
1994,13,7,2012,Bcomeau,,,,,,I8,3,11,m,21,,,,,,,,,,,,,,,,,
1995,13,7,2012,Bcomeau,,,,,,I8,3,11,f,33,,,,,,,,,,,,,,,,,
1996,13,7,2012,Bcomeau,,,,,,I8,3,11,m,31,,,,,,,,,,,,,,,,,
1997,13,7,2012,Rdoucette,,,,,,I8,4,1,f,65,,,,,,,,,,,,,,,,,
1998,13,7,2012,Rdoucette,,,,,,I8,4,1,m,56,,,,,,,,,,,,,,,,,
1999,13,7,2012,Rdoucette,,,,,,I8,4,1,f,23,,,,,,,,,,,,,,,,,
2000,13,7,2012,Rdoucette,,,,,,I8,4,1,m,33,,,,,,,,,,,,,,,,,
2001,13,7,2012,Rdoucette,,,,,,I8,4,1,f,72,,,,,,,,,,,,,,,,,
2002,13,7,2012,Rdoucette,,,,,,I8,4,2,f,57,,,,,,,,,,,,,,,,,
2003,13,7,2012,Rdoucette,,,,,,I8,4,2,m,32,,,,,,,,,,,,,,,,,
2004,13,7,2012,Rdoucette,,,,,,I8,4,2,i,13,,,,,,,,,,,,,,,,,
2005,13,7,2012,Rdoucette,,,,,,I8,4,2,m,34,,,,,,,,,,,,,,,,,
2006,13,7,2012,Rdoucette,,,,,,I8,4,2,i,10,,,,,,,,,,,,,,,,,
2007,13,7,2012,Rdoucette,,,,,,I8,4,3,f,23,,,,,,,,,,,,,,,,,
2008,13,7,2012,Rdoucette,,,,,,I8,4,3,m,40,,,,,,,,,,,,,,,,,
2009,13,7,2012,Rdoucette,,,,,,I8,4,3,m,35,,,,,,,,,,,,,,,,,
2010,13,7,2012,Rdoucette,,,,,,I8,4,3,m,43,,,,,,,,,,,,,,,,,
2011,13,7,2012,Rdoucette,,,,,,I8,4,4,f,30,,,,,,,,,,,,,,,,,
2012,13,7,2012,Rdoucette,,,,,,I8,4,4,f,52,,,,,,,,,,,,,,,,,
2013,13,7,2012,Rdoucette,,,,,,I8,4,4,i,12,,,,,,,,,,,,,,,,,
2014,13,7,2012,Rdoucette,,,,,,I8,4,4,m,61,,,,,,,,,,,,,,,,,
2015,13,7,2012,Rdoucette,,,,,,I8,4,4,f,66,,,,,,,,,,,,,,,,,
2016,13,7,2012,Rdoucette,,,,,,I8,4,4,f,24,,,,,,,,,,,,,,,,,
2017,13,7,2012,Rdoucette,,,,,,I8,4,4,f,62,,,,,,,,,,,,,,,,,
2018,13,7,2012,Rdoucette,,,,,,I8,4,5,i,19,,,,,,,,,,,,,,,,,
2019,13,7,2012,Rdoucette,,,,,,I8,4,5,m,23,,,,,,,,,,,,,,,,,
2020,13,7,2012,Rdoucette,,,,,,I8,4,5,b1,65,,,,,,,,,,,,,,,,,
2021,13,7,2012,Rdoucette,,,,,,I8,4,5,f,62,,,,,,,,,,,,,,,,,
2022,13,7,2012,Rdoucette,,,,,,I8,4,6,i,13,,,,,,,,,,,,,,,,,
2023,13,7,2012,Rdoucette,,,,,,I8,4,6,b3,77,,,,,,,,,,,,,,,,,
2024,13,7,2012,Rdoucette,,,,,,I8,4,6,f,72,,,,,,,,,,,,,,,,,
2025,13,7,2012,Rdoucette,,,,,,I8,4,6,m,33,,,,,,,,,,,,,,,,,
2026,13,7,2012,Rdoucette,,,,,,I8,4,7,m,24,,,,,,,,,,,,,,,,,
2027,13,7,2012,Rdoucette,,,,,,I8,4,7,m,42,,,,,,,,,,,,,,,,,
2028,13,7,2012,Rdoucette,,,,,,I8,4,7,m,57,,,,,,,,,,,,,,,,,
2029,13,7,2012,Rdoucette,,,,,,I8,4,7,m,31,,,,,,,,,,,,,,,,,
2030,13,7,2012,Rdoucette,,,,,,I8,4,7,m,27,,,,,,,,,,,,,,,,,
2031,13,7,2012,Rdoucette,,,,,,I8,4,8,f,64,,,,,,,,,,,,,,,,,
2032,13,7,2012,Rdoucette,,,,,,I8,4,8,f,46,,,,,,,,,,,,,,,,,
2033,13,7,2012,Rdoucette,,,,,,I8,4,8,b3,71,,,,,,,,,,,,,,,,,
2034,13,7,2012,Rdoucette,,,,,,I8,4,8,f,27,,,,,,,,,,,,,,,,,
2035,13,7,2012,Rdoucette,,,,,,I8,4,8,f,74,,,,,,,,,,,,,,,,,
2036,13,7,2012,Rdoucette,,,,,,I8,4,9,f,48,,,,,,,,,,,,,,,,,
2037,13,7,2012,Rdoucette,,,,,,I8,4,9,m,80,,,,,,,,,,,,,,,,,
2038,13,7,2012,Rdoucette,,,,,,I8,4,9,m,23,,,,,,,,,,,,,,,,,
2039,13,7,2012,Rdoucette,,,,,,I8,4,9,i,16,,,,,,,,,,,,,,,,,
2040,13,7,2012,Rdoucette,,,,,,I8,4,9,f,76,,,,,,,,,,,,,,,,,
2041,13,7,2012,Rdoucette,,,,,,I8,4,10,m,39,,,,,,,,,,,,,,,,,
2042,13,7,2012,Rdoucette,,,,,,I8,4,10,f,45,,,,,,,,,,,,,,,,,
2043,13,7,2012,Rdoucette,,,,,,I8,4,10,m,68,,,,,,,,,,,,,,,,,
2044,13,7,2012,Rdoucette,,,,,,I8,4,11,m,25,,,,,,,,,,,,,,,,,
2045,13,7,2012,Rdoucette,,,,,,I8,4,11,i,15,,,,,,,,,,,,,,,,,
2046,13,7,2012,Rdoucette,,,,,,I8,4,12,m,22,,,,,,,,,,,,,,,,,
2047,13,7,2012,Rdoucette,,,,,,I8,4,12,m,34,,,,,,,,,,,,,,,,,
2048,13,7,2012,Rdoucette,,,,,,I8,4,12,m,46,,,,,,,,,,,,,,,,,
2049,13,7,2012,Rdoucette,,,,,,I8,4,12,m,40,,,,,,,,,,,,,,,,,
2050,13,7,2012,Rdoucette,,,,,,I8,4,13,f,54,,,,,,,,,,,,,,,,,
2051,13,7,2012,Rdoucette,,,,,,I8,4,13,f,57,,,,,,,,,,,,,,,,,
2052,13,7,2012,Rdoucette,,,,,,I8,4,13,m,60,,,,,,,,,,,,,,,,,
2053,13,7,2012,Rdoucette,,,,,,I8,4,13,m,63,,,,,,,,,,,,,,,,,
2054,13,7,2012,Rvienneau,,,,,,I8,4,1,b3,101,,,,,,,,,,,,,,,,,
2055,13,7,2012,Rvienneau,,,,,,I8,4,1,f,41,,,,,,,,,,,,,,,,,
2056,13,7,2012,Rvienneau,,,,,,I8,4,1,f,37,,,,,,,,,,,,,,,,,
2057,13,7,2012,Rvienneau,,,,,,I8,4,2,m,51,,,,,,,,,,,,,,,,,
2058,13,7,2012,Rvienneau,,,,,,I8,4,2,f,67,,,,,,,,,,,,,,,,,
2059,13,7,2012,Rvienneau,,,,,,I8,4,2,f,51,,,,,,,,,,,,,,,,,
2060,13,7,2012,Rvienneau,,,,,,I8,4,3,f,65,,,,,,,,,,,,,,,,,
2061,13,7,2012,Rvienneau,,,,,,I8,4,3,m,62,,,,,,,,,,,,,,,,,
2062,13,7,2012,Rvienneau,,,,,,I8,4,4,m,20,,,,,,,,,,,,,,,,,
2063,13,7,2012,Rvienneau,,,,,,I8,4,4,i,12,,,,,,,,,,,,,,,,,
2064,13,7,2012,Rvienneau,,,,,,I8,4,4,i,18,,,,,,,,,,,,,,,,,
2065,13,7,2012,Rvienneau,,,,,,I8,4,5,f,68,,,,,,,,,,,,,,,,,
2066,13,7,2012,Rvienneau,,,,,,I8,4,5,i,18,,,,,,,,,,,,,,,,,
2067,13,7,2012,Rvienneau,,,,,,I8,4,5,f,57,,,,,,,,,,,,,,,,,
2068,13,7,2012,Rvienneau,,,,,,I8,4,5,m,20,,,,,,,,,,,,,,,,,
2069,13,7,2012,Rvienneau,,,,,,I8,4,5,m,20,,,,,,,,,,,,,,,,,
2070,13,7,2012,Rvienneau,,,,,,I8,4,6,f,28,,,,,,,,,,,,,,,,,
2071,13,7,2012,Rvienneau,,,,,,I8,4,6,m,49,,,,,,,,,,,,,,,,,
2072,13,7,2012,Rvienneau,,,,,,I8,4,6,f,72,,,,,,,,,,,,,,,,,
2073,13,7,2012,Rvienneau,,,,,,I8,4,7,i,8,,,,,,,,,,,,,,,,,
2074,13,7,2012,Rvienneau,,,,,,I8,4,7,i,12,,,,,,,,,,,,,,,,,
2075,13,7,2012,Rvienneau,,,,,,I8,4,7,f,65,,,,,,,,,,,,,,,,,
2076,13,7,2012,Rvienneau,,,,,,I8,4,7,f,60,,,,,,,,,,,,,,,,,
2077,13,7,2012,Rvienneau,,,,,,I8,4,7,m,24,,,,,,,,,,,,,,,,,
2078,13,7,2012,Rvienneau,,,,,,I8,4,8,i,10,,,,,,,,,,,,,,,,,
2079,13,7,2012,Rvienneau,,,,,,I8,4,8,i,8,,,,,,,,,,,,,,,,,
2080,13,7,2012,Rvienneau,,,,,,I8,4,8,m,58,,,,,,,,,,,,,,,,,
2081,13,7,2012,Rvienneau,,,,,,I8,4,8,m,73,,,,,,,,,,,,,,,,,
2082,13,7,2012,Rvienneau,,,,,,I8,4,8,f,66,,,,,,,,,,,,,,,,,
2083,13,7,2012,Rvienneau,,,,,,I8,4,8,i,12,,,,,,,,,,,,,,,,,
2084,13,7,2012,Rvienneau,,,,,,I8,4,9,b3,70,,,,,,,,,,,,,,,,,
2085,13,7,2012,Rvienneau,,,,,,I8,4,9,m,59,,,,,,,,,,,,,,,,,
2086,13,7,2012,Rvienneau,,,,,,I8,4,9,i,7,,,,,,,,,,,,,,,,,
2087,13,7,2012,Rvienneau,,,,,,I8,4,9,m,53,,,,,,,,,,,,,,,,,
2088,13,7,2012,Rvienneau,,,,,,I8,4,9,f,34,,,,,,,,,,,,,,,,,
2089,13,7,2012,Rvienneau,,,,,,I8,4,9,f,38,,,,,,,,,,,,,,,,,
2090,13,7,2012,Rvienneau,,,,,,I8,4,9,i,8,,,,,,,,,,,,,,,,,
2091,13,7,2012,Rvienneau,,,,,,I8,4,10,f,74,,,,,,,,,,,,,,,,,
2092,13,7,2012,Rvienneau,,,,,,I8,4,10,m,63,,,,,,,,,,,,,,,,,
2093,13,7,2012,Rvienneau,,,,,,I8,4,11,f,36,,,,,,,,,,,,,,,,,
2094,13,7,2012,Rvienneau,,,,,,I8,4,11,f,45,,,,,,,,,,,,,,,,,
2095,13,7,2012,Rvienneau,,,,,,I8,4,11,f,67,,,,,,,,,,,,,,,,,
2096,13,7,2012,Rvienneau,,,,,,I8,4,11,i,18,,,,,,,,,,,,,,,,,
2097,13,7,2012,Rvienneau,,,,,,I8,4,11,f,78,,,,,,,,,,,,,,,,,
2098,13,7,2012,Rvienneau,,,,,,I8,4,11,m,28,,,,,,,,,,,,,,,,,
2099,13,7,2012,Rvienneau,,,,,,I8,4,11,i,15,,,,,,,,,,,,,,,,,
2100,13,7,2012,Rvienneau,,,,,,I8,4,12,m,70,,,,,,,,,,,,,,,,,
2101,13,7,2012,Rvienneau,,,,,,I8,4,12,f,55,,,,,,,,,,,,,,,,,
2102,13,7,2012,Rvienneau,,,,,,I8,4,12,i,18,,,,,,,,,,,,,,,,,
2103,13,7,2012,Rvienneau,,,,,,I8,4,12,i,12,,,,,,,,,,,,,,,,,
2104,13,7,2012,Rvienneau,,,,,,I8,4,12,m,72,,,,,,,,,,,,,,,,,
2105,13,7,2012,Rvienneau,,,,,,I8,4,12,f,67,,,,,,,,,,,,,,,,,
2106,13,7,2012,Rvienneau,,,,,,I8,4,12,m,32,,,,,,,,,,,,,,,,,
2107,13,7,2012,Rvienneau,,,,,,I8,4,13,f,63,,,,,,,,,,,,,,,,,
2108,13,7,2012,Rvienneau,,,,,,I8,4,13,f,24,,,,,,,,,,,,,,,,,
2109,13,7,2012,Rvienneau,,,,,,I8,4,13,b3,80,,,,,,,,,,,,,,,,,
2110,11,7,2012,Mcomeau,,,,,,CI2,1,1,m,84,,,,,,,,,,,,,,,,,
2111,11,7,2012,Mcomeau,,,,,,CI2,1,1,i,16,,,,,,,,,,,,,,,,,
2112,11,7,2012,Mcomeau,,,,,,CI2,1,1,i,15,,,,,,,,,,,,,,,,,
2113,11,7,2012,Mcomeau,,,,,,CI2,1,1,i,11,,,,,,,,,,,,,,,,,
2114,11,7,2012,Mcomeau,,,,,,CI2,1,1,i,16,,,,,,,,,,,,,,,,,
2115,11,7,2012,Mcomeau,,,,,,CI2,1,2,m,20,,,,,,,,,,,,,,,,,
2116,11,7,2012,Mcomeau,,,,,,CI2,1,2,m,24,,,,,,,,,,,,,,,,,
2117,11,7,2012,Mcomeau,,,,,,CI2,1,3,i,11,,,,,,,,,,,,,,,,,
2118,11,7,2012,Mcomeau,,,,,,CI2,1,3,f,23,,,,,,,,,,,,,,,,,
2119,11,7,2012,Mcomeau,,,,,,CI2,1,3,f,29,,,,,,,,,,,,,,,,,
2120,11,7,2012,Mcomeau,,,,,,CI2,1,3,i,11,,,,,,,,,,,,,,,,,
2121,11,7,2012,Mcomeau,,,,,,CI2,1,3,m,30,,,,,,,,,,,,,,,,,
2122,11,7,2012,Mcomeau,,,,,,CI2,1,3,i,12,,,,,,,,,,,,,,,,,
2123,11,7,2012,Mcomeau,,,,,,CI2,1,3,f,55,,,,,,,,,,,,,,,,,
2124,11,7,2012,Mcomeau,,,,,,CI2,1,4,f,39,,,,,,,,,,,,,,,,,
2125,11,7,2012,Mcomeau,,,,,,CI2,1,4,m,37,,,,,,,,,,,,,,,,,
2126,11,7,2012,Mcomeau,,,,,,CI2,1,4,f,70,,,,,,,,,,,,,,,,,
2127,11,7,2012,Mcomeau,,,,,,CI2,1,4,m,37,,,,,,,,,,,,,,,,,
2128,11,7,2012,Mcomeau,,,,,,CI2,1,4,i,12,,,,,,,,,,,,,,,,,
2129,11,7,2012,Mcomeau,,,,,,CI2,1,4,f,38,,,,,,,,,,,,,,,,,
2130,11,7,2012,Mcomeau,,,,,,CI2,1,4,f,35,,,,,,,,,,,,,,,,,
2131,11,7,2012,Mcomeau,,,,,,CI2,1,4,f,21,,,,,,,,,,,,,,,,,
2132,11,7,2012,Mcomeau,,,,,,CI2,1,4,f,22,,,,,,,,,,,,,,,,,
2133,11,7,2012,Mcomeau,,,,,,CI2,1,5,m,66,,,,,,,,,,,,,,,,,
2134,11,7,2012,Mcomeau,,,,,,CI2,1,5,f,35,,,,,,,,,,,,,,,,,
2135,11,7,2012,Mcomeau,,,,,,CI2,1,5,f,81,,,,,,,,,,,,,,,,,
2136,11,7,2012,Mcomeau,,,,,,CI2,1,6,i,18,,,,,,,,,,,,,,,,,
2137,11,7,2012,Mcomeau,,,,,,CI2,1,6,m,31,,,,,,,,,,,,,,,,,
2138,11,7,2012,Mcomeau,,,,,,CI2,1,6,f,64,,,,,,,,,,,,,,,,,
2139,11,7,2012,Mcomeau,,,,,,CI2,1,6,i,17,,,,,,,,,,,,,,,,,
2140,11,7,2012,Mcomeau,,,,,,CI2,1,6,m,31,,,,,,,,,,,,,,,,,
2141,11,7,2012,Mcomeau,,,,,,CI2,1,7,f,37,,,,,,,,,,,,,,,,,
2142,11,7,2012,Mcomeau,,,,,,CI2,1,7,m,33,,,,,,,,,,,,,,,,,
2143,11,7,2012,Mcomeau,,,,,,CI2,1,7,m,35,,,,,,,,,,,,,,,,,
2144,11,7,2012,Mcomeau,,,,,,CI2,1,7,f,40,,,,,,,,,,,,,,,,,
2145,11,7,2012,Mcomeau,,,,,,CI2,1,7,i,19,,,,,,,,,,,,,,,,,
2146,11,7,2012,Mcomeau,,,,,,CI2,1,7,i,11,,,,,,,,,,,,,,,,,
2147,11,7,2012,Mcomeau,,,,,,CI2,1,7,i,12,,,,,,,,,,,,,,,,,
2148,11,7,2012,Mcomeau,,,,,,CI2,1,7,i,13,,,,,,,,,,,,,,,,,
2149,11,7,2012,Mcomeau,,,,,,CI2,1,8,i,19,,,,,,,,,,,,,,,,,
2150,11,7,2012,Mcomeau,,,,,,CI2,1,8,m,29,,,,,,,,,,,,,,,,,
2151,11,7,2012,Mcomeau,,,,,,CI2,1,8,m,33,,,,,,,,,,,,,,,,,
2152,11,7,2012,Mcomeau,,,,,,CI2,1,8,f,64,,,,,,,,,,,,,,,,,
2153,11,7,2012,Mcomeau,,,,,,CI2,1,8,m,103,,,,,,,,,,,,,,,,,
2154,11,7,2012,Mcomeau,,,,,,CI2,1,8,m,115,,,,,,,,,,,,,,,,,
2155,11,7,2012,Mcomeau,,,,,,CI2,1,8,i,11,,,,,,,,,,,,,,,,,
2156,11,7,2012,Mcomeau,,,,,,CI2,1,8,i,12,,,,,,,,,,,,,,,,,
2157,11,7,2012,Mcomeau,,,,,,CI2,1,8,f,36,,,,,,,,,,,,,,,,,
2158,11,7,2012,Mcomeau,,,,,,CI2,1,9,i,19,,,,,,,,,,,,,,,,,
2159,11,7,2012,Mcomeau,,,,,,CI2,1,9,i,15,,,,,,,,,,,,,,,,,
2160,11,7,2012,Mcomeau,,,,,,CI2,1,9,i,11,,,,,,,,,,,,,,,,,
2161,11,7,2012,Mcomeau,,,,,,CI2,1,9,f,37,,,,,,,,,,,,,,,,,
2162,11,7,2012,Mcomeau,,,,,,CI2,1,9,i,11,,,,,,,,,,,,,,,,,
2163,11,7,2012,Mcomeau,,,,,,CI2,1,9,m,29,,,,,,,,,,,,,,,,,
2164,11,7,2012,Mcomeau,,,,,,CI2,1,9,i,17,,,,,,,,,,,,,,,,,
2165,11,7,2012,Mcomeau,,,,,,CI2,1,9,f,23,,,,,,,,,,,,,,,,,
2166,11,7,2012,Mcomeau,,,,,,CI2,1,9,i,15,,,,,,,,,,,,,,,,,
2167,11,7,2012,Mcomeau,,,,,,CI2,1,9,i,18,,,,,,,,,,,,,,,,,
2168,11,7,2012,Mcomeau,,,,,,CI2,1,9,m,42,,,,,,,,,,,,,,,,,
2169,11,7,2012,Mcomeau,,,,,,CI2,1,9,i,16,,,,,,,,,,,,,,,,,
2170,11,7,2012,Mcomeau,,,,,,CI2,1,9,m,72,,,,,,,,,,,,,,,,,
2171,11,7,2012,Mcomeau,,,,,,CI2,1,9,f,24,,,,,,,,,,,,,,,,,
2172,11,7,2012,Bcomeau,,,,,,CI2,1,1,i,12,,,,,,,,,,,,,,,,,
2173,11,7,2012,Bcomeau,,,,,,CI2,1,2,f,21,,,,,,,,,,,,,,,,,
2174,11,7,2012,Bcomeau,,,,,,CI2,1,2,i,16,,,,,,,,,,,,,,,,,
2175,11,7,2012,Bcomeau,,,,,,CI2,1,3,m,83,,,,,,,,,,,,,,,,,
2176,11,7,2012,Bcomeau,,,,,,CI2,1,3,f,22,,,,,,,,,,,,,,,,,
2177,11,7,2012,Bcomeau,,,,,,CI2,1,3,i,12,,,,,,,,,,,,,,,,,
2178,11,7,2012,Bcomeau,,,,,,CI2,1,3,m,100,,,,,,,,,,,,,,,,,
2179,11,7,2012,Bcomeau,,,,,,CI2,1,3,i,18,,,,,,,,,,,,,,,,,
2180,11,7,2012,Bcomeau,,,,,,CI2,1,4,i,14,,,,,,,,,,,,,,,,,
2181,11,7,2012,Bcomeau,,,,,,CI2,1,4,i,12,,,,,,,,,,,,,,,,,
2182,11,7,2012,Bcomeau,,,,,,CI2,1,4,m,37,,,,,,,,,,,,,,,,,
2183,11,7,2012,Bcomeau,,,,,,CI2,1,4,i,10,,,,,,,,,,,,,,,,,
2184,11,7,2012,Bcomeau,,,,,,CI2,1,4,i,19,,,,,,,,,,,,,,,,,
2185,11,7,2012,Bcomeau,,,,,,CI2,1,4,i,16,,,,,,,,,,,,,,,,,
2186,11,7,2012,Bcomeau,,,,,,CI2,1,4,i,8,,,,,,,,,,,,,,,,,
2187,11,7,2012,Bcomeau,,,,,,CI2,1,4,i,16,,,,,,,,,,,,,,,,,
2188,11,7,2012,Bcomeau,,,,,,CI2,1,5,i,11,,,,,,,,,,,,,,,,,
2189,11,7,2012,Bcomeau,,,,,,CI2,1,5,i,12,,,,,,,,,,,,,,,,,
2190,11,7,2012,Bcomeau,,,,,,CI2,1,5,i,15,,,,,,,,,,,,,,,,,
2191,11,7,2012,Bcomeau,,,,,,CI2,1,6,f,30,,,,,,,,,,,,,,,,,
2192,11,7,2012,Bcomeau,,,,,,CI2,1,6,m,30,,,,,,,,,,,,,,,,,
2193,11,7,2012,Bcomeau,,,,,,CI2,1,6,m,31,,,,,,,,,,,,,,,,,
2194,11,7,2012,Bcomeau,,,,,,CI2,1,6,i,12,,,,,,,,,,,,,,,,,
2195,11,7,2012,Bcomeau,,,,,,CI2,1,6,i,16,,,,,,,,,,,,,,,,,
2196,11,7,2012,Bcomeau,,,,,,CI2,1,7,i,17,,,,,,,,,,,,,,,,,
2197,11,7,2012,Bcomeau,,,,,,CI2,1,7,f,41,,,,,,,,,,,,,,,,,
2198,11,7,2012,Bcomeau,,,,,,CI2,1,7,f,27,,,,,,,,,,,,,,,,,
2199,11,7,2012,Bcomeau,,,,,,CI2,1,7,f,27,,,,,,,,,,,,,,,,,
2200,11,7,2012,Bcomeau,,,,,,CI2,1,7,m,30,,,,,,,,,,,,,,,,,
2201,11,7,2012,Bcomeau,,,,,,CI2,1,8,i,18,,,,,,,,,,,,,,,,,
2202,11,7,2012,Bcomeau,,,,,,CI2,1,8,m,30,,,,,,,,,,,,,,,,,
2203,11,7,2012,Bcomeau,,,,,,CI2,1,8,m,66,,,,,,,,,,,,,,,,,
2204,11,7,2012,Bcomeau,,,,,,CI2,1,8,m,21,,,,,,,,,,,,,,,,,
2205,11,7,2012,Bcomeau,,,,,,CI2,1,8,i,16,,,,,,,,,,,,,,,,,
2206,11,7,2012,Bcomeau,,,,,,CI2,1,8,i,16,,,,,,,,,,,,,,,,,
2207,11,7,2012,Bcomeau,,,,,,CI2,1,8,m,39,,,,,,,,,,,,,,,,,
2208,11,7,2012,Bcomeau,,,,,,CI2,1,8,i,16,,,,,,,,,,,,,,,,,
2209,11,7,2012,Bcomeau,,,,,,CI2,1,8,m,40,,,,,,,,,,,,,,,,,
2210,11,7,2012,Bcomeau,,,,,,CI2,1,8,i,12,,,,,,,,,,,,,,,,,
2211,11,7,2012,Bcomeau,,,,,,CI2,1,8,f,77,,,,,,,,,,,,,,,,,
2212,11,7,2012,Bcomeau,,,,,,CI2,1,8,f,22,,,,,,,,,,,,,,,,,
2213,11,7,2012,Bcomeau,,,,,,CI2,1,9,m,41,,,,,,,,,,,,,,,,,
2214,11,7,2012,Bcomeau,,,,,,CI2,1,9,i,18,,,,,,,,,,,,,,,,,
2215,11,7,2012,Bcomeau,,,,,,CI2,1,9,i,12,,,,,,,,,,,,,,,,,
2216,11,7,2012,Bcomeau,,,,,,CI2,1,9,f,52,,,,,,,,,,,,,,,,,
2217,11,7,2012,Bcomeau,,,,,,CI2,1,9,i,16,,,,,,,,,,,,,,,,,
2218,11,7,2012,Bcomeau,,,,,,CI2,1,9,i,12,,,,,,,,,,,,,,,,,
2219,11,7,2012,Rdoucette,,,,,,CI2,2,1,m,60,,,,,,,,,,,,,,,,,
2220,11,7,2012,Rdoucette,,,,,,CI2,2,1,m,21,,,,,,,,,,,,,,,,,
2221,11,7,2012,Rdoucette,,,,,,CI2,2,1,b3,75,,,,,,,,,,,,,,,,,
2222,11,7,2012,Rdoucette,,,,,,CI2,2,2,m,39,,,,,,,,,,,,,,,,,
2223,11,7,2012,Rdoucette,,,,,,CI2,2,2,m,28,,,,,,,,,,,,,,,,,
2224,11,7,2012,Rdoucette,,,,,,CI2,2,2,f,52,,,,,,,,,,,,,,,,,
2225,11,7,2012,Rdoucette,,,,,,CI2,2,2,m,28,,,,,,,,,,,,,,,,,
2226,11,7,2012,Rdoucette,,,,,,CI2,2,2,m,27,,,,,,,,,,,,,,,,,
2227,11,7,2012,Rdoucette,,,,,,CI2,2,2,i,15,,,,,,,,,,,,,,,,,
2228,11,7,2012,Rdoucette,,,,,,CI2,2,2,i,13,,,,,,,,,,,,,,,,,
2229,11,7,2012,Rdoucette,,,,,,CI2,2,3,i,18,,,,,,,,,,,,,,,,,
2230,11,7,2012,Rdoucette,,,,,,CI2,2,3,f,25,,,,,,,,,,,,,,,,,
2231,11,7,2012,Rdoucette,,,,,,CI2,2,3,i,13,,,,,,,,,,,,,,,,,
2232,11,7,2012,Rdoucette,,,,,,CI2,2,3,f,53,,,,,,,,,,,,,,,,,
2233,11,7,2012,Rdoucette,,,,,,CI2,2,3,i,19,,,,,,,,,,,,,,,,,
2234,11,7,2012,Rdoucette,,,,,,CI2,2,3,f,58,,,,,,,,,,,,,,,,,
2235,11,7,2012,Rdoucette,,,,,,CI2,2,3,f,70,,,,,,,,,,,,,,,,,
2236,11,7,2012,Rdoucette,,,,,,CI2,2,4,i,19,,,,,,,,,,,,,,,,,
