REG,Marker ,Jour,Mois,Année,Plongeur,Depth_(ft),Site,Transect,section,sexe,LC_(mm)
CR,436,11,7,2014,Bcomeau,26,I2,1,10,m,38
CR,437,11,7,2014,Bcomeau,26,I2,1,10,i,13
CR,438,11,7,2014,Bcomeau,26,I2,1,10,m,21
CR,439,11,7,2014,Bcomeau,26,I2,1,10,m,22
CR,440,11,7,2014,Bcomeau,26,I2,1,10,i,17
CR,441,11,7,2014,Bcomeau,26,I2,1,10,f,22
CR,442,11,7,2014,Bcomeau,26,I2,1,10,i,19
CR,443,11,7,2014,Bcomeau,26,I2,1,10,i,15
CR,444,11,7,2014,Bcomeau,26,I2,1,10,f,20
CR,445,11,7,2014,Bcomeau,26,I2,1,10,f,39
CR,446,11,7,2014,Bcomeau,26,I2,1,10,i,11
CR,447,11,7,2014,Bcomeau,26,I2,1,10,i,9
CR,448,11,7,2014,Bcomeau,26,I2,1,10,f,34
CR,449,11,7,2014,Bcomeau,26,I2,1,10,f,24
CR,450,11,7,2014,Bcomeau,26,I2,1,10,i,21
CR,451,11,7,2014,Bcomeau,26,I2,1,10,i,23
CR,452,11,7,2014,Bcomeau,26,I2,1,19,m,24
CR,453,11,7,2014,Bcomeau,26,I2,1,19,i,16
CR,454,11,7,2014,Bcomeau,26,I2,1,19,m,28
CR,455,11,7,2014,Bcomeau,26,I2,1,19,i,11
CR,456,11,7,2014,Bcomeau,26,I2,1,19,i,18
CR,457,11,7,2014,Bcomeau,26,I2,1,19,f,22
CR,458,11,7,2014,Bcomeau,26,I2,1,19,m,23
CR,459,11,7,2014,Bcomeau,26,I2,1,19,f,27
CR,460,11,7,2014,Bcomeau,26,I2,1,19,f,38
CR,461,11,7,2014,Bcomeau,26,I2,1,19,i,17
CR,462,11,7,2014,Bcomeau,26,I2,1,19,i,11
CR,463,11,7,2014,Bcomeau,26,I2,1,20,f,19
CR,464,11,7,2014,Bcomeau,26,I2,1,20,i,12
CR,465,11,7,2014,Bcomeau,26,I2,1,20,i,15
CR,466,11,7,2014,Bcomeau,26,I2,1,20,i,11
CR,467,11,7,2014,Bcomeau,26,I2,1,20,i,12
CR,468,11,7,2014,Bcomeau,26,I2,1,20,m,38
CR,469,11,7,2014,Bcomeau,26,I2,1,20,i,17
CR,470,11,7,2014,Bcomeau,26,I2,1,20,f,68
CR,471,11,7,2014,Bcomeau,26,I2,1,20,i,15
CR,472,11,7,2014,Bcomeau,26,I2,1,20,i,10
CR,473,11,7,2014,Bcomeau,26,I2,1,20,i,9
CR,474,11,7,2014,Bcomeau,26,I2,1,20,f,45
CR,475,11,7,2014,Bcomeau,26,I2,1,20,i,12
CR,476,11,7,2014,Bcomeau,26,I2,1,20,m,41
CR,477,11,7,2014,Bcomeau,26,I2,1,20,f,21
CR,478,11,7,2014,Bcomeau,26,I2,1,20,f,19
CR,479,11,7,2014,Bcomeau,26,I2,1,20,i,11
CR,480,11,7,2014,Bcomeau,26,I2,1,20,f,22
CR,481,11,7,2014,Dgiard,19,I2,2,1,f,28
CR,482,11,7,2014,Dgiard,19,I2,2,1,i,10
CR,483,11,7,2014,Dgiard,19,I2,2,1,i,19
CR,484,11,7,2014,Dgiard,19,I2,2,1,i,10
CR,485,11,7,2014,Dgiard,19,I2,2,1,f,29
CR,486,11,7,2014,Dgiard,19,I2,2,1,i,16
CR,487,11,7,2014,Dgiard,19,I2,2,1,f,22
CR,488,11,7,2014,Dgiard,19,I2,2,1,f,30
CR,489,11,7,2014,Dgiard,19,I2,2,1,f,24
CR,490,11,7,2014,Dgiard,19,I2,2,1,i,15
CR,491,11,7,2014,Dgiard,19,I2,2,1,i,10
CR,492,11,7,2014,Dgiard,19,I2,2,1,i,14
CR,493,11,7,2014,Dgiard,19,I2,2,1,i,19
CR,494,11,7,2014,Dgiard,19,I2,2,1,m,40
CR,495,11,7,2014,Dgiard,19,I2,2,1,i,16
CR,496,11,7,2014,Dgiard,19,I2,2,1,m,25
CR,497,11,7,2014,Dgiard,19,I2,2,1,i,12
CR,498,11,7,2014,Dgiard,19,I2,2,2,m,33
CR,499,11,7,2014,Dgiard,19,I2,2,2,i,20
CR,500,11,7,2014,Dgiard,19,I2,2,2,i,9
CR,501,11,7,2014,Dgiard,19,I2,2,2,i,16
CR,502,11,7,2014,Dgiard,19,I2,2,2,f,35
CR,503,11,7,2014,Dgiard,19,I2,2,2,m,30
CR,504,11,7,2014,Dgiard,19,I2,2,2,i,14
CR,505,11,7,2014,Dgiard,19,I2,2,2,i,9
CR,506,11,7,2014,Dgiard,19,I2,2,2,f,26
CR,507,11,7,2014,Dgiard,19,I2,2,2,m,21
CR,508,11,7,2014,Dgiard,19,I2,2,2,i,14
CR,509,11,7,2014,Dgiard,19,I2,2,2,i,15
CR,510,11,7,2014,Dgiard,19,I2,2,2,f,31
CR,511,11,7,2014,Dgiard,19,I2,2,2,i,14
CR,512,11,7,2014,Dgiard,19,I2,2,2,m,22
CR,513,11,7,2014,Dgiard,19,I2,2,2,f,38
CR,514,11,7,2014,Dgiard,19,I2,2,2,m,30
CR,515,11,7,2014,Dgiard,19,I2,2,2,m,26
CR,516,11,7,2014,Dgiard,19,I2,2,2,i,15
CR,517,11,7,2014,Dgiard,19,I2,2,2,i,9
CR,518,11,7,2014,Dgiard,19,I2,2,2,i,17
CR,519,11,7,2014,Dgiard,19,I2,2,2,i,18
CR,520,11,7,2014,Dgiard,19,I2,2,2,f,28
CR,521,11,7,2014,Dgiard,19,I2,2,2,i,8
CR,522,11,7,2014,Dgiard,19,I2,2,3,b1,76
CR,523,11,7,2014,Dgiard,19,I2,2,3,i,10
CR,524,11,7,2014,Dgiard,19,I2,2,3,i,16
CR,525,11,7,2014,Dgiard,19,I2,2,3,i,13
CR,526,11,7,2014,Dgiard,19,I2,2,3,i,20
CR,527,11,7,2014,Dgiard,19,I2,2,3,i,11
CR,528,11,7,2014,Dgiard,19,I2,2,3,i,13
CR,529,11,7,2014,Dgiard,19,I2,2,3,f,28
CR,530,11,7,2014,Dgiard,19,I2,2,3,i,10
CR,531,11,7,2014,Dgiard,19,I2,2,3,i,10
CR,532,11,7,2014,Dgiard,19,I2,2,3,f,22
CR,533,11,7,2014,Dgiard,19,I2,2,3,i,15
CR,534,11,7,2014,Dgiard,19,I2,2,3,f,34
CR,535,11,7,2014,Dgiard,19,I2,2,3,i,12
CR,536,11,7,2014,Dgiard,19,I2,2,3,i,18
CR,537,11,7,2014,Dgiard,19,I2,2,4,i,20
CR,538,11,7,2014,Dgiard,19,I2,2,4,i,14
CR,539,11,7,2014,Dgiard,19,I2,2,4,i,19
CR,540,11,7,2014,Dgiard,19,I2,2,4,i,21
CR,541,11,7,2014,Dgiard,19,I2,2,4,i,16
CR,542,11,7,2014,Dgiard,19,I2,2,4,i,14
CR,543,11,7,2014,Dgiard,19,I2,2,4,i,14
CR,544,11,7,2014,Dgiard,19,I2,2,4,i,10
CR,545,11,7,2014,Dgiard,19,I2,2,4,i,12
CR,546,11,7,2014,Dgiard,19,I2,2,4,m,33
CR,547,11,7,2014,Dgiard,19,I2,2,4,i,21
CR,548,11,7,2014,Dgiard,19,I2,2,4,f,31
CR,549,11,7,2014,Dgiard,19,I2,2,5,i,18
CR,550,11,7,2014,Dgiard,19,I2,2,5,f,26
CR,551,11,7,2014,Dgiard,19,I2,2,5,f,42
CR,552,11,7,2014,Dgiard,19,I2,2,5,m,35
CR,553,11,7,2014,Dgiard,19,I2,2,5,i,12
CR,554,11,7,2014,Dgiard,19,I2,2,5,i,16
CR,555,11,7,2014,Dgiard,19,I2,2,5,i,18
CR,556,11,7,2014,Dgiard,19,I2,2,5,i,12
CR,557,11,7,2014,Dgiard,19,I2,2,5,m,29
CR,558,11,7,2014,Dgiard,19,I2,2,5,f,36
CR,559,11,7,2014,Dgiard,19,I2,2,5,f,29
CR,560,11,7,2014,Dgiard,19,I2,2,5,i,16
CR,561,11,7,2014,Dgiard,19,I2,2,5,i,12
CR,562,11,7,2014,Dgiard,19,I2,2,6,i,18
CR,563,11,7,2014,Dgiard,19,I2,2,6,i,13
CR,564,11,7,2014,Dgiard,19,I2,2,6,i,12
CR,565,11,7,2014,Dgiard,19,I2,2,6,i,17
CR,566,11,7,2014,Dgiard,19,I2,2,6,f,34
CR,567,11,7,2014,Dgiard,19,I2,2,6,m,28
CR,568,11,7,2014,Dgiard,19,I2,2,6,i,19
CR,569,11,7,2014,Dgiard,19,I2,2,6,m,88
CR,570,11,7,2014,Dgiard,19,I2,2,6,m,32
CR,571,11,7,2014,Dgiard,19,I2,2,6,f,26
CR,572,11,7,2014,Dgiard,19,I2,2,6,i,15
CR,573,11,7,2014,Dgiard,19,I2,2,7,m,92
CR,574,11,7,2014,Dgiard,19,I2,2,7,f,74
CR,575,11,7,2014,Dgiard,19,I2,2,7,m,25
CR,576,11,7,2014,Dgiard,19,I2,2,7,m,33
CR,577,11,7,2014,Dgiard,19,I2,2,7,i,19
CR,578,11,7,2014,Dgiard,19,I2,2,7,f,28
CR,579,11,7,2014,Dgiard,19,I2,2,7,m,32
CR,580,11,7,2014,Gpaulin,19,I2,2,8,i,12
CR,581,11,7,2014,Gpaulin,19,I2,2,8,m,28
CR,582,11,7,2014,Gpaulin,19,I2,2,8,m,23
CR,583,11,7,2014,Gpaulin,19,I2,2,8,i,18
CR,584,11,7,2014,Gpaulin,19,I2,2,8,i,18
CR,585,11,7,2014,Gpaulin,19,I2,2,8,m,29
CR,586,11,7,2014,Gpaulin,19,I2,2,8,i,12
CR,587,11,7,2014,Gpaulin,19,I2,2,8,i,20
CR,588,11,7,2014,Gpaulin,19,I2,2,8,i,15
CR,589,11,7,2014,Gpaulin,19,I2,2,8,i,17
CR,590,11,7,2014,Gpaulin,19,I2,2,8,i,11
CR,591,11,7,2014,Gpaulin,19,I2,2,8,f,31
CR,592,11,7,2014,Gpaulin,19,I2,2,8,i,18
CR,593,11,7,2014,Gpaulin,19,I2,2,9,m,25
CR,594,11,7,2014,Gpaulin,19,I2,2,9,i,10
CR,595,11,7,2014,Gpaulin,19,I2,2,9,i,15
CR,596,11,7,2014,Gpaulin,19,I2,2,9,f,35
CR,597,11,7,2014,Gpaulin,19,I2,2,9,m,26
CR,598,11,7,2014,Gpaulin,19,I2,2,9,i,12
CR,599,11,7,2014,Gpaulin,19,I2,2,9,b1,81
CR,600,11,7,2014,Gpaulin,19,I2,2,9,i,15
CR,601,11,7,2014,Gpaulin,19,I2,2,9,i,18
CR,602,11,7,2014,Gpaulin,19,I2,2,9,m,30
CR,603,11,7,2014,Gpaulin,19,I2,2,9,m,60
CR,604,11,7,2014,Gpaulin,19,I2,2,9,f,22
CR,605,11,7,2014,Gpaulin,19,I2,2,10,i,10
CR,606,11,7,2014,Gpaulin,19,I2,2,10,f,55
CR,607,11,7,2014,Gpaulin,19,I2,2,10,m,75
CR,608,11,7,2014,Gpaulin,19,I2,2,10,i,15
CR,609,11,7,2014,Gpaulin,19,I2,2,10,i,10
CR,610,11,7,2014,Gpaulin,19,I2,2,10,i,12
CR,611,11,7,2014,Gpaulin,19,I2,2,10,m,50
CR,612,11,7,2014,Gpaulin,19,I2,2,10,f,32
CR,613,11,7,2014,Gpaulin,19,I2,2,10,i,12
CR,614,11,7,2014,Gpaulin,19,I2,2,11,m,28
CR,615,11,7,2014,Gpaulin,19,I2,2,11,i,18
CR,616,11,7,2014,Gpaulin,19,I2,2,11,i,20
CR,617,11,7,2014,Gpaulin,19,I2,2,11,i,18
CR,618,11,7,2014,Gpaulin,19,I2,2,11,f,23
CR,619,11,7,2014,Gpaulin,19,I2,2,12,f,35
CR,620,11,7,2014,Gpaulin,19,I2,2,12,i,18
CR,621,11,7,2014,Gpaulin,19,I2,2,12,m,44
CR,622,11,7,2014,Gpaulin,19,I2,2,12,m,27
CR,623,11,7,2014,Gpaulin,19,I2,2,12,i,15
CR,624,11,7,2014,Gpaulin,19,I2,2,12,i,18
CR,625,11,7,2014,Gpaulin,19,I2,2,14,i,15
CR,626,11,7,2014,Gpaulin,19,I2,2,14,m,22
CR,627,11,7,2014,Gpaulin,19,I2,2,14,m,35
CR,628,11,7,2014,Gpaulin,19,I2,2,15,i,15
CR,629,11,7,2014,Gpaulin,19,I2,2,15,f,53
CR,630,11,7,2014,Gpaulin,19,I2,2,15,i,15
CR,631,11,7,2014,Gpaulin,19,I2,2,15,i,17
CR,632,11,7,2014,Gpaulin,19,I2,2,15,f,26
CR,633,11,7,2014,Gpaulin,19,I2,2,15,i,10
CR,634,11,7,2014,Gpaulin,19,I2,2,15,m,28
CR,635,11,7,2014,Gpaulin,19,I2,2,15,i,12
CR,636,11,7,2014,Gpaulin,19,I2,2,17,f,23
CR,637,11,7,2014,Gpaulin,19,I2,2,17,i,10
CR,638,11,7,2014,Gpaulin,19,I2,2,17,i,20
CR,639,11,7,2014,Gpaulin,19,I2,2,17,i,17
CR,640,11,7,2014,Gpaulin,19,I2,2,17,m,33
CR,641,11,7,2014,Gpaulin,19,I2,2,17,f,23
CR,642,11,7,2014,Gpaulin,19,I2,2,17,i,18
CR,643,11,7,2014,Gpaulin,19,I2,2,17,f,25
CR,644,11,7,2014,Gpaulin,19,I2,2,17,m,41
CR,645,11,7,2014,Gpaulin,19,I2,2,18,i,12
CR,646,11,7,2014,Gpaulin,19,I2,2,18,f,25
CR,647,11,7,2014,Gpaulin,19,I2,2,18,i,18
CR,648,11,7,2014,Gpaulin,19,I2,2,18,i,18
CR,649,11,7,2014,Gpaulin,19,I2,2,18,f,22
CR,650,11,7,2014,Gpaulin,19,I2,2,18,i,17
CR,651,11,7,2014,Gpaulin,19,I2,2,18,i,15
CR,652,11,7,2014,Gpaulin,19,I2,2,18,i,10
CR,653,11,7,2014,Gpaulin,19,I2,2,18,f,33
CR,654,11,7,2014,Gpaulin,19,I2,2,18,f,35
CR,655,11,7,2014,Gpaulin,19,I2,2,18,m,25
CR,656,11,7,2014,Gpaulin,19,I2,2,18,i,18
CR,657,11,7,2014,Gpaulin,19,I2,2,18,i,18
CR,658,11,7,2014,Gpaulin,19,I2,2,18,i,20
CR,659,11,7,2014,Gpaulin,19,I2,2,19,m,27
CR,660,11,7,2014,Gpaulin,19,I2,2,19,f,35
CR,661,11,7,2014,Gpaulin,19,I2,2,19,i,15
CR,662,11,7,2014,Gpaulin,19,I2,2,19,i,18
CR,663,11,7,2014,Gpaulin,19,I2,2,19,f,35
CR,664,11,7,2014,Gpaulin,19,I2,2,19,m,40
CR,665,11,7,2014,Gpaulin,19,I2,2,19,m,25
CR,666,11,7,2014,Gpaulin,19,I2,2,19,i,12
CR,667,11,7,2014,Gpaulin,19,I2,2,19,f,22
CR,668,11,7,2014,Gpaulin,19,I2,2,19,i,12
CR,669,11,7,2014,Gpaulin,19,I2,2,20,f,33
CR,670,11,7,2014,Gpaulin,19,I2,2,20,f,23
CR,671,11,7,2014,Gpaulin,19,I2,2,20,f,38
CR,672,11,7,2014,Gpaulin,19,I2,2,20,m,35
CR,673,11,7,2014,Gpaulin,19,I2,2,20,m,22
CR,674,11,7,2014,Gpaulin,19,I2,2,20,f,33
CR,675,11,7,2014,Gpaulin,19,I2,2,20,m,25
CR,676,11,7,2014,Gpaulin,19,I2,2,20,i,12
CR,677,11,7,2014,Rdoucette,19,I2,2,1,m,43
CR,678,11,7,2014,Rdoucette,19,I2,2,1,i,12
CR,679,11,7,2014,Rdoucette,19,I2,2,1,m,22
CR,680,11,7,2014,Rdoucette,19,I2,2,1,i,10
CR,681,11,7,2014,Rdoucette,19,I2,2,1,i,11
CR,682,11,7,2014,Rdoucette,19,I2,2,1,f,21
CR,683,11,7,2014,Rdoucette,19,I2,2,1,i,10
CR,684,11,7,2014,Rdoucette,19,I2,2,1,i,11
CR,685,11,7,2014,Rdoucette,19,I2,2,1,i,11
CR,686,11,7,2014,Rdoucette,19,I2,2,1,m,28
CR,687,11,7,2014,Rdoucette,19,I2,2,1,i,12
CR,688,11,7,2014,Rdoucette,19,I2,2,1,i,11
CR,689,11,7,2014,Rdoucette,19,I2,2,1,f,25
CR,690,11,7,2014,Rdoucette,19,I2,2,2,m,21
CR,691,11,7,2014,Rdoucette,19,I2,2,2,f,23
CR,692,11,7,2014,Rdoucette,19,I2,2,2,i,12
CR,693,11,7,2014,Rdoucette,19,I2,2,2,i,9
CR,694,11,7,2014,Rdoucette,19,I2,2,2,m,54
CR,695,11,7,2014,Rdoucette,19,I2,2,2,i,11
CR,696,11,7,2014,Rdoucette,19,I2,2,2,i,12
CR,697,11,7,2014,Rdoucette,19,I2,2,2,m,24
CR,698,11,7,2014,Rdoucette,19,I2,2,2,m,37
CR,699,11,7,2014,Rdoucette,19,I2,2,2,m,38
CR,700,11,7,2014,Rdoucette,19,I2,2,2,f,28
CR,701,11,7,2014,Rdoucette,19,I2,2,2,b1,74
CR,702,11,7,2014,Rdoucette,19,I2,2,2,i,18
CR,703,11,7,2014,Rdoucette,19,I2,2,2,i,10
CR,704,11,7,2014,Rdoucette,19,I2,2,2,i,10
CR,705,11,7,2014,Rdoucette,19,I2,2,2,i,11
CR,706,11,7,2014,Rdoucette,19,I2,2,2,i,12
CR,707,11,7,2014,Rdoucette,19,I2,2,2,i,25
CR,708,11,7,2014,Rdoucette,19,I2,2,2,i,10
CR,709,11,7,2014,Rdoucette,19,I2,2,2,i,12
CR,710,11,7,2014,Rdoucette,19,I2,2,2,i,12
CR,711,11,7,2014,Rdoucette,19,I2,2,2,f,21
CR,712,11,7,2014,Rdoucette,19,I2,2,2,i,18
CR,713,11,7,2014,Rdoucette,19,I2,2,2,m,33
CR,714,11,7,2014,Rdoucette,19,I2,2,2,i,19
CR,715,11,7,2014,Rdoucette,19,I2,2,2,i,10
CR,716,11,7,2014,Rdoucette,19,I2,2,2,i,11
CR,717,11,7,2014,Rdoucette,19,I2,2,2,i,19
CR,718,11,7,2014,Rdoucette,19,I2,2,2,f,34
CR,719,11,7,2014,Rdoucette,19,I2,2,3,i,12
CR,720,11,7,2014,Rdoucette,19,I2,2,3,i,10
CR,721,11,7,2014,Rdoucette,19,I2,2,3,f,57
CR,722,11,7,2014,Rdoucette,19,I2,2,3,i,10
CR,723,11,7,2014,Rdoucette,19,I2,2,3,i,9
CR,724,11,7,2014,Rdoucette,19,I2,2,3,f,27
CR,725,11,7,2014,Rdoucette,19,I2,2,3,m,22
CR,726,11,7,2014,Rdoucette,19,I2,2,3,i,11
CR,727,11,7,2014,Rdoucette,19,I2,2,3,i,12
CR,728,11,7,2014,Rdoucette,19,I2,2,3,i,18
CR,729,11,7,2014,Rdoucette,19,I2,2,3,i,41
CR,730,11,7,2014,Rdoucette,19,I2,2,3,m,10
CR,731,11,7,2014,Rdoucette,19,I2,2,3,i,11
CR,732,11,7,2014,Rdoucette,19,I2,2,3,i,10
CR,733,11,7,2014,Rdoucette,19,I2,2,3,i,18
CR,734,11,7,2014,Rdoucette,19,I2,2,3,f,21
CR,735,11,7,2014,Rdoucette,19,I2,2,3,i,12
CR,736,11,7,2014,Rdoucette,19,I2,2,3,i,11
CR,737,11,7,2014,Rdoucette,19,I2,2,4,m,41
CR,738,11,7,2014,Rdoucette,19,I2,2,4,f,35
CR,739,11,7,2014,Rdoucette,19,I2,2,4,i,12
CR,740,11,7,2014,Rdoucette,19,I2,2,4,f,41
CR,741,11,7,2014,Rdoucette,19,I2,2,4,i,10
CR,742,11,7,2014,Rdoucette,19,I2,2,4,i,50
CR,743,11,7,2014,Rdoucette,19,I2,2,4,m,111
CR,744,11,7,2014,Rdoucette,19,I2,2,4,i,18
CR,745,11,7,2014,Rdoucette,19,I2,2,4,i,11
CR,746,11,7,2014,Rdoucette,19,I2,2,4,i,12
CR,747,11,7,2014,Rdoucette,19,I2,2,4,f,51
CR,748,11,7,2014,Rdoucette,19,I2,2,4,m,20
CR,749,11,7,2014,Rdoucette,19,I2,2,4,m,31
CR,750,11,7,2014,Rdoucette,19,I2,2,4,i,13
CR,751,11,7,2014,Rdoucette,19,I2,2,4,m,24
CR,752,11,7,2014,Rdoucette,19,I2,2,4,i,11
CR,753,11,7,2014,Rdoucette,19,I2,2,4,i,12
CR,754,11,7,2014,Rdoucette,19,I2,2,4,i,10
CR,755,11,7,2014,Rdoucette,19,I2,2,4,i,17
CR,756,11,7,2014,Rdoucette,19,I2,2,4,i,12
CR,757,11,7,2014,Rdoucette,19,I2,2,5,i,12
CR,758,11,7,2014,Rdoucette,19,I2,2,5,i,10
CR,759,11,7,2014,Rdoucette,19,I2,2,5,f,57
CR,760,11,7,2014,Rdoucette,19,I2,2,5,m,39
CR,761,11,7,2014,Rdoucette,19,I2,2,5,i,12
CR,762,11,7,2014,Rdoucette,19,I2,2,5,i,10
CR,763,11,7,2014,Rdoucette,19,I2,2,5,m,38
CR,764,11,7,2014,Rdoucette,19,I2,2,5,i,12
CR,765,11,7,2014,Rdoucette,19,I2,2,5,i,20
CR,766,11,7,2014,Rdoucette,19,I2,2,5,f,62
CR,767,11,7,2014,Rdoucette,19,I2,2,6,f,30
CR,768,11,7,2014,Rdoucette,19,I2,2,6,i,12
CR,769,11,7,2014,Rdoucette,19,I2,2,6,m,40
CR,770,11,7,2014,Rdoucette,19,I2,2,6,m,26
CR,771,11,7,2014,Rdoucette,19,I2,2,6,i,9
CR,772,11,7,2014,Rdoucette,19,I2,2,6,i,12
CR,773,11,7,2014,Rdoucette,19,I2,2,6,m,36
CR,774,11,7,2014,Rdoucette,19,I2,2,6,f,43
CR,775,11,7,2014,Rdoucette,19,I2,2,6,m,20
CR,776,11,7,2014,Rdoucette,19,I2,2,6,f,27
CR,777,11,7,2014,Rdoucette,19,I2,2,6,i,18
CR,778,11,7,2014,Rdoucette,19,I2,2,6,i,11
CR,779,11,7,2014,Rdoucette,19,I2,2,7,i,19
CR,780,11,7,2014,Rdoucette,19,I2,2,7,i,11
CR,781,11,7,2014,Rdoucette,19,I2,2,7,m,55
CR,782,11,7,2014,Rdoucette,19,I2,2,7,f,20
CR,783,11,7,2014,Rdoucette,19,I2,2,7,f,77
CR,784,11,7,2014,Rdoucette,19,I2,2,7,f,33
CR,785,11,7,2014,Rdoucette,19,I2,2,7,i,10
CR,786,11,7,2014,Rdoucette,19,I2,2,7,i,17
CR,787,11,7,2014,Rdoucette,19,I2,2,7,i,19
CR,788,11,7,2014,Rdoucette,19,I2,2,7,f,21
CR,789,11,7,2014,Rdoucette,19,I2,2,7,f,28
CR,790,11,7,2014,Rdoucette,19,I2,2,7,i,12
CR,791,11,7,2014,Rdoucette,19,I2,2,7,i,14
CR,792,11,7,2014,Rdoucette,19,I2,2,7,f,31
CR,793,11,7,2014,Rdoucette,19,I2,2,7,i,12
CR,794,11,7,2014,Rdoucette,19,I2,2,7,i,8
CR,795,11,7,2014,Rdoucette,19,I2,2,8,m,20
CR,796,11,7,2014,Rdoucette,19,I2,2,8,f,35
CR,797,11,7,2014,Rdoucette,19,I2,2,8,f,28
CR,798,11,7,2014,Rdoucette,19,I2,2,8,i,18
CR,799,11,7,2014,Rdoucette,19,I2,2,8,i,12
CR,800,11,7,2014,Rdoucette,19,I2,2,8,i,11
CR,801,11,7,2014,Rdoucette,19,I2,2,8,i,10
CR,802,11,7,2014,Rdoucette,19,I2,2,8,f,37
CR,803,11,7,2014,Rdoucette,19,I2,2,8,m,21
CR,804,11,7,2014,Rdoucette,19,I2,2,8,i,12
CR,805,11,7,2014,Rdoucette,19,I2,2,8,i,10
CR,806,11,7,2014,Rdoucette,19,I2,2,8,m,26
CR,807,11,7,2014,Rdoucette,19,I2,2,8,m,53
CR,808,11,7,2014,Rdoucette,19,I2,2,8,i,11
CR,809,11,7,2014,Rdoucette,19,I2,2,8,m,21
CR,810,11,7,2014,Rdoucette,19,I2,2,8,f,35
CR,811,11,7,2014,Rdoucette,19,I2,2,8,m,50
CR,812,11,7,2014,Rdoucette,19,I2,2,9,b1,85
CR,813,11,7,2014,Rdoucette,19,I2,2,9,i,12
CR,814,11,7,2014,Rdoucette,19,I2,2,9,i,19
CR,815,11,7,2014,Rdoucette,19,I2,2,9,i,11
CR,816,11,7,2014,Rdoucette,19,I2,2,9,i,10
CR,817,11,7,2014,Rdoucette,19,I2,2,9,m,81
CR,818,11,7,2014,Rdoucette,19,I2,2,9,i,12
CR,819,11,7,2014,Rdoucette,19,I2,2,9,i,11
CR,820,11,7,2014,Rdoucette,19,I2,2,9,i,12
CR,821,11,7,2014,Rdoucette,19,I2,2,10,i,10
CR,822,11,7,2014,Rdoucette,19,I2,2,10,i,11
CR,823,11,7,2014,Rdoucette,19,I2,2,10,m,26
CR,824,11,7,2014,Rdoucette,19,I2,2,10,i,12
CR,825,11,7,2014,Rdoucette,19,I2,2,11,f,30
CR,826,11,7,2014,Rdoucette,19,I2,2,11,i,12
CR,827,11,7,2014,Rdoucette,19,I2,2,11,m,40
CR,828,11,7,2014,Rdoucette,19,I2,2,11,m,26
CR,829,11,7,2014,Rdoucette,19,I2,2,11,i,9
CR,830,11,7,2014,Rdoucette,19,I2,2,11,i,12
CR,831,11,7,2014,Rdoucette,19,I2,2,11,m,36
CR,832,11,7,2014,Rdoucette,19,I2,2,11,f,43
CR,833,11,7,2014,Rdoucette,19,I2,2,11,m,20
CR,834,11,7,2014,Rdoucette,19,I2,2,11,f,27
CR,835,11,7,2014,Rdoucette,19,I2,2,11,i,18
CR,836,11,7,2014,Rdoucette,19,I2,2,11,i,11
CR,837,11,7,2014,Rdoucette,19,I2,2,13,m,21
CR,838,11,7,2014,Rdoucette,19,I2,2,13,i,10
CR,839,11,7,2014,Rdoucette,19,I2,2,13,i,9
CR,840,11,7,2014,Rdoucette,19,I2,2,13,i,12
CR,841,11,7,2014,Rdoucette,19,I2,2,13,m,47
CR,842,11,7,2014,Rdoucette,19,I2,2,13,i,12
CR,843,11,7,2014,Rdoucette,19,I2,2,13,f,32
CR,844,11,7,2014,Rdoucette,19,I2,2,13,i,20
CR,845,11,7,2014,Rdoucette,19,I2,2,14,m,30
CR,846,11,7,2014,Rdoucette,19,I2,2,14,m,25
CR,847,11,7,2014,Rdoucette,19,I2,2,14,f,33
CR,848,11,7,2014,Rdoucette,19,I2,2,14,i,12
CR,849,11,7,2014,Rdoucette,19,I2,2,14,i,10
CR,850,11,7,2014,Rdoucette,19,I2,2,15,m,27
CR,851,11,7,2014,Rdoucette,19,I2,2,15,m,35
CR,852,11,7,2014,Rdoucette,19,I2,2,15,i,12
CR,853,11,7,2014,Rdoucette,19,I2,2,15,i,15
CR,854,11,7,2014,Rdoucette,19,I2,2,15,f,30
CR,855,11,7,2014,Rdoucette,19,I2,2,15,i,11
CR,856,11,7,2014,Rdoucette,19,I2,2,15,i,12
CR,857,11,7,2014,Rdoucette,19,I2,2,17,m,49
CR,858,11,7,2014,Rdoucette,19,I2,2,17,i,13
CR,859,11,7,2014,Rdoucette,19,I2,2,17,i,11
CR,860,11,7,2014,Rdoucette,19,I2,2,17,i,10
CR,861,11,7,2014,Rdoucette,19,I2,2,17,i,9
CR,862,11,7,2014,Rdoucette,19,I2,2,17,i,11
CR,863,11,7,2014,Rdoucette,19,I2,2,17,i,16
CR,864,11,7,2014,Rdoucette,19,I2,2,17,f,24
CR,865,11,7,2014,Rdoucette,19,I2,2,17,i,12
CR,866,11,7,2014,Rdoucette,19,I2,2,18,f,25
CR,867,11,7,2014,Rdoucette,19,I2,2,18,m,21
CR,868,11,7,2014,Rdoucette,19,I2,2,18,f,71
CR,869,11,7,2014,Rdoucette,19,I2,2,18,i,11
CR,870,11,7,2014,Rdoucette,19,I2,2,18,i,12
CR,871,11,7,2014,Rdoucette,19,I2,2,18,i,18
CR,872,11,7,2014,Rdoucette,19,I2,2,18,i,15
CR,873,11,7,2014,Rdoucette,19,I2,2,18,i,18
