Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire
171,3,7,2003,Bcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,1,f,66,,0,0,0,1,1,,0,Simple,
172,3,7,2003,Bcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,2,,,,0,0,0,0,1,,0,Simple,
173,3,7,2003,Bcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,3,,,,0,0,0,0,1,,0,Simple,
174,3,7,2003,Bcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,4,,,,0,0,0,0,1,,0,Simple,
175,3,7,2003,Bcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,5,,,,0,0,0,0,1,,0,Simple,
176,3,7,2003,Bcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,6,,,,0,0,0,0,1,,0,Simple,
177,3,7,2003,Bcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,7,,,,0,0,0,0,1,,0,Simple,
178,3,7,2003,Bcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,8,,,,0,0,0,0,1,,0,Simple,
179,3,7,2003,Bcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,9,,,,0,0,0,1,1,,0,Simple,
180,3,7,2003,Bcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,10,,,,0,0,0,1,1,,0,Simple,
181,3,7,2003,Bcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,11,,,,0,0,0,1,1,,0,Simple,
182,3,7,2003,Bcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,12,,,,0,0,0,0,1,,0,Simple,
183,3,7,2003,Bcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,13,,,,0,0,0,0,1,,0,Simple,
184,3,7,2003,Bcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,14,,,,0,0,0,0,1,,0,Simple,
185,3,7,2003,Bcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,15,,,,0,0,0,0,1,,0,Simple,
186,3,7,2003,Bcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,16,,,,0,0,0,1,1,,0,Simple,
187,3,7,2003,Bcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,17,,,,0,0,0,0,1,,0,Simple,
188,3,7,2003,Bcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,18,m,58,,0,0,0,1,1,,0,Simple,
189,3,7,2003,Bcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,19,,,,0,0,0,1,1,,0,Simple,
190,3,7,2003,Bcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,20,,,,0,0,0,0,1,,0,Simple,LS
191,3,7,2003,Mcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,1,i,69,,0,0,0,1,1,,0,Simple,
192,3,7,2003,Mcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,2,,,,0,0,0,0,1,,0,Simple,
193,3,7,2003,Mcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,3,,,,0,0,0,0,1,,0,Simple,
194,3,7,2003,Mcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,4,,,,0,0,0,0,1,,0,Simple,
195,3,7,2003,Mcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,5,,,,0,0,0,0,1,,0,Simple,
196,3,7,2003,Mcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,6,,,,0,0,0,0,1,,0,Simple,
197,3,7,2003,Mcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,7,,,,0,0,0,0,1,,0,Simple,
198,3,7,2003,Mcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,8,,,,0,0,0,0,1,,0,Simple,
199,3,7,2003,Mcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,9,,,,0,0,0,0,1,,1,Simple,LS
200,3,7,2003,Mcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,10,,,,0,0,0,0,1,,0,Simple,
201,3,7,2003,Mcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,11,b3,72,,0,0,0,1,1,,1,Simple,
202,3,7,2003,Mcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,12,m,31,,0,0,0,0,1,,1,Simple,
203,3,7,2003,Mcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,13,,,,0,0,0,0,1,,0,Simple,
204,3,7,2003,Mcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,14,,,,0,0,0,0,1,,0,Simple,
205,3,7,2003,Mcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,15,,,,0,0,0,1,1,,1,Simple,
206,3,7,2003,Mcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,16,,,,0,0,0,0,1,,0,Simple,
207,3,7,2003,Mcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,17,,,,0,0,0,0,1,,1,Simple,LS
208,3,7,2003,Mcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,18,,,,0,0,0,0,1,,1,Simple,
209,3,7,2003,Mcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,19,,,,0,0,0,0,1,,0,Simple,
210,3,7,2003,Mcomeau,4750.609,6452.875,4750.61,6452.797,24,I2,1,20,,,,0,0,0,0,1,,0,Simple,
211,11,7,2003,Glandry,4750.528,6452.858,4750.53,6452.768,22,I2,2,1,,,,0,0,0,1,1,,1,Simple,
212,11,7,2003,Glandry,4750.528,6452.858,4750.53,6452.768,22,I2,2,2,,,,0,0,0,1,1,,1,Simple,
213,11,7,2003,Glandry,4750.528,6452.858,4750.53,6452.768,22,I2,2,3,i,11,,0,0,0,0,1,,1,Simple,
214,11,7,2003,Glandry,4750.528,6452.858,4750.53,6452.768,22,I2,2,4,m,20,,0,0,0,0,1,,1,Simple,
215,11,7,2003,Glandry,4750.528,6452.858,4750.53,6452.768,22,I2,2,5,,,,0,0,0,0,1,,1,Simple,
216,11,7,2003,Glandry,4750.528,6452.858,4750.53,6452.768,22,I2,2,6,,,,0,0,0,0,1,,1,Simple,LS
217,11,7,2003,Glandry,4750.528,6452.858,4750.53,6452.768,22,I2,2,7,,,,0,0,0,1,0,,1,Simple,
218,11,7,2003,Glandry,4750.528,6452.858,4750.53,6452.768,22,I2,2,8,m,42,,0,0,0,0,1,,1,Simple,
219,11,7,2003,Glandry,4750.528,6452.858,4750.53,6452.768,22,I2,2,9,f,43,,0,0,0,0,1,,1,Simple,LS
220,11,7,2003,Glandry,4750.528,6452.858,4750.53,6452.768,22,I2,2,10,,,,0,0,0,0,1,,1,Simple,
221,11,7,2003,Glandry,4750.528,6452.858,4750.53,6452.768,22,I2,2,11,i,12,,0,0,0,0,1,,1,Simple,
222,11,7,2003,Glandry,4750.528,6452.858,4750.53,6452.768,22,I2,2,12,f,53,,0,0,0,0,1,,1,Simple,
223,11,7,2003,Glandry,4750.528,6452.858,4750.53,6452.768,22,I2,2,13,,,,0,0,0,0,1,,1,Simple,
224,11,7,2003,Glandry,4750.528,6452.858,4750.53,6452.768,22,I2,2,14,,,,0,0,0,0,1,,1,Simple,
225,11,7,2003,Glandry,4750.528,6452.858,4750.53,6452.768,22,I2,2,15,,,,0,0,0,0,1,,1,Simple,
226,11,7,2003,Glandry,4750.528,6452.858,4750.53,6452.768,22,I2,2,16,,,,0,0,0,0,1,,1,Simple,
227,11,7,2003,Glandry,4750.528,6452.858,4750.53,6452.768,22,I2,2,17,,,,0,0,0,0,1,,1,Simple,LS
228,11,7,2003,Glandry,4750.528,6452.858,4750.53,6452.768,22,I2,2,18,,,,0,0,0,0,1,,1,Simple,
229,11,7,2003,Glandry,4750.528,6452.858,4750.53,6452.768,22,I2,2,19,,,,0,0,0,0,1,,1,Simple,LS
230,11,7,2003,Glandry,4750.528,6452.858,4750.53,6452.768,22,I2,2,20,,,,0,0,0,0,1,,1,Simple,
231,11,7,2003,Mcomeau,4750.528,6452.858,4750.53,6452.768,22,I2,2,1,i,13,,0,0,0,0,1,,0,Simple,LS
232,11,7,2003,Mcomeau,4750.528,6452.858,4750.53,6452.768,22,I2,2,2,,,,0,0,0,0,1,,0,Simple,
233,11,7,2003,Mcomeau,4750.528,6452.858,4750.53,6452.768,22,I2,2,3,,,,0,0,1,0,1,,0,Simple,
234,11,7,2003,Mcomeau,4750.528,6452.858,4750.53,6452.768,22,I2,2,4,,,,0,0,0,0,1,,0,Simple,
235,11,7,2003,Mcomeau,4750.528,6452.858,4750.53,6452.768,22,I2,2,5,,,,0,0,0,0,1,,0,Simple,
236,11,7,2003,Mcomeau,4750.528,6452.858,4750.53,6452.768,22,I2,2,6,,,,0,0,1,0,1,,0,Simple,
237,11,7,2003,Mcomeau,4750.528,6452.858,4750.53,6452.768,22,I2,2,7,,,,0,0,1,1,1,,0,Simple,
238,11,7,2003,Mcomeau,4750.528,6452.858,4750.53,6452.768,22,I2,2,8,m,66,,0,0,0,0,1,,1,Simple,LS
239,11,7,2003,Mcomeau,4750.528,6452.858,4750.53,6452.768,22,I2,2,9,,,,0,0,0,0,1,,0,Simple,
240,11,7,2003,Mcomeau,4750.528,6452.858,4750.53,6452.768,22,I2,2,10,,,,0,0,0,0,1,,0,Simple,
241,11,7,2003,Mcomeau,4750.528,6452.858,4750.53,6452.768,22,I2,2,11,,,,0,0,0,0,1,,1,Simple,
242,11,7,2003,Mcomeau,4750.528,6452.858,4750.53,6452.768,22,I2,2,12,,,,0,0,0,0,1,,0,Simple,
243,11,7,2003,Mcomeau,4750.528,6452.858,4750.53,6452.768,22,I2,2,13,,,,0,0,0,0,1,,0,Simple,
244,11,7,2003,Mcomeau,4750.528,6452.858,4750.53,6452.768,22,I2,2,14,,,,0,0,0,0,1,,1,Simple,LS
245,11,7,2003,Mcomeau,4750.528,6452.858,4750.53,6452.768,22,I2,2,15,,,,0,0,0,0,1,,0,Simple,
246,11,7,2003,Mcomeau,4750.528,6452.858,4750.53,6452.768,22,I2,2,16,,,,0,0,0,0,1,,0,Simple,
247,11,7,2003,Mcomeau,4750.528,6452.858,4750.53,6452.768,22,I2,2,17,,,,0,0,0,0,1,,1,Simple,LS
248,11,7,2003,Mcomeau,4750.528,6452.858,4750.53,6452.768,22,I2,2,18,,,,0,0,0,0,1,,0,Simple,
249,11,7,2003,Mcomeau,4750.528,6452.858,4750.53,6452.768,22,I2,2,19,,,,0,0,0,0,1,,1,Simple,
250,11,7,2003,Mcomeau,4750.528,6452.858,4750.53,6452.768,22,I2,2,20,,,,0,0,0,0,1,,1,Simple,
251,11,7,2003,Elandry,4750.545,6452.854,4750.549,6452.754,21,I2,3,1,,,,0,0,0,0,1,,0,Simple,
252,11,7,2003,Elandry,4750.545,6452.854,4750.549,6452.754,21,I2,3,2,,,,0,0,0,0,1,,0,Simple,
253,11,7,2003,Elandry,4750.545,6452.854,4750.549,6452.754,21,I2,3,3,,,,0,0,0,0,1,,0,Simple,
254,11,7,2003,Elandry,4750.545,6452.854,4750.549,6452.754,21,I2,3,4,,,,0,0,0,0,1,,0,Simple,
255,11,7,2003,Elandry,4750.545,6452.854,4750.549,6452.754,21,I2,3,5,,,,0,0,0,0,1,,0,Simple,
256,11,7,2003,Elandry,4750.545,6452.854,4750.549,6452.754,21,I2,3,6,,,,0,0,0,0,1,,0,Simple,
257,11,7,2003,Elandry,4750.545,6452.854,4750.549,6452.754,21,I2,3,7,,,,0,0,0,0,1,,0,Simple,
258,11,7,2003,Elandry,4750.545,6452.854,4750.549,6452.754,21,I2,3,8,,,,0,0,0,0,1,,0,Simple,
259,11,7,2003,Elandry,4750.545,6452.854,4750.549,6452.754,21,I2,3,9,,,,0,0,1,1,1,,0,Simple,
260,11,7,2003,Elandry,4750.545,6452.854,4750.549,6452.754,20,I2,3,10,,,,0,0,1,1,1,,0,Simple,
261,11,7,2003,Elandry,4750.545,6452.854,4750.549,6452.754,20,I2,3,11,M,54,,0,0,1,0,1,,1,Simple,
262,11,7,2003,Elandry,4750.545,6452.854,4750.549,6452.754,20,I2,3,11,F,34,,0,0,1,0,1,,1,Simple,
263,11,7,2003,Elandry,4750.545,6452.854,4750.549,6452.754,20,I2,3,12,,,,0,0,1,0,1,,1,Simple,
264,11,7,2003,Elandry,4750.545,6452.854,4750.549,6452.754,20,I2,3,13,,,,0,0,1,0,1,,1,Simple,
265,11,7,2003,Elandry,4750.545,6452.854,4750.549,6452.754,20,I2,3,14,,,,0,0,1,0,1,,0,Simple,
266,11,7,2003,Elandry,4750.545,6452.854,4750.549,6452.754,20,I2,3,15,,,,0,0,0,0,1,,1,Simple,
267,11,7,2003,Elandry,4750.545,6452.854,4750.549,6452.754,20,I2,3,16,,,,0,0,0,0,1,,0,Simple,
268,11,7,2003,Elandry,4750.545,6452.854,4750.549,6452.754,20,I2,3,17,,,,0,0,0,0,1,,1,Simple,
269,11,7,2003,Elandry,4750.545,6452.854,4750.549,6452.754,19,I2,3,18,,,,0,0,0,0,1,,1,Simple,
270,11,7,2003,Elandry,4750.545,6452.854,4750.549,6452.754,19,I2,3,19,M,48,,0,0,0,0,1,,1,Simple,exuvia 42mm
271,11,7,2003,Elandry,4750.545,6452.854,4750.549,6452.754,19,I2,3,20,,,,0,0,0,0,1,,0,Simple,
272,11,7,2003,Bcomeau,4750.545,6452.854,4750.549,6452.754,21,I2,3,1,m,36,,0,0,0,0,1,,1,Simple,
273,11,7,2003,Bcomeau,4750.545,6452.854,4750.549,6452.754,21,I2,3,2,,,,0,0,0,0,1,,0,Simple,
274,11,7,2003,Bcomeau,4750.545,6452.854,4750.549,6452.754,21,I2,3,3,,,,0,0,0,0,1,,0,Simple,
275,11,7,2003,Bcomeau,4750.545,6452.854,4750.549,6452.754,20,I2,3,4,,,,0,0,0,0,1,,0,Simple,
276,11,7,2003,Bcomeau,4750.545,6452.854,4750.549,6452.754,20,I2,3,5,,,,0,0,0,0,1,,0,Simple,
277,11,7,2003,Bcomeau,4750.545,6452.854,4750.549,6452.754,20,I2,3,6,,,,0,0,0,0,1,,0,Simple,
278,11,7,2003,Bcomeau,4750.545,6452.854,4750.549,6452.754,20,I2,3,7,,,,0,0,0,0,1,,0,Simple,
279,11,7,2003,Bcomeau,4750.545,6452.854,4750.549,6452.754,20,I2,3,8,,,,0,0,0,1,1,,0,Simple,
280,11,7,2003,Bcomeau,4750.545,6452.854,4750.549,6452.754,19,I2,3,9,f,25,,0,0,0,0,1,,1,Simple,
281,11,7,2003,Bcomeau,4750.545,6452.854,4750.549,6452.754,19,I2,3,10,,,,0,0,0,0,1,,0,Simple,
282,11,7,2003,Bcomeau,4750.545,6452.854,4750.549,6452.754,19,I2,3,11,,,,0,0,1,0,0,,0,Simple,
283,11,7,2003,Bcomeau,4750.545,6452.854,4750.549,6452.754,19,I2,3,12,,,,0,0,1,0,0,,1,Simple,
284,11,7,2003,Bcomeau,4750.545,6452.854,4750.549,6452.754,19,I2,3,13,,,,0,0,1,0,0,,1,Simple,
285,11,7,2003,Bcomeau,4750.545,6452.854,4750.549,6452.754,19,I2,3,14,,,,0,0,0,0,1,,1,Simple,
286,11,7,2003,Bcomeau,4750.545,6452.854,4750.549,6452.754,19,I2,3,15,,,,0,0,0,0,1,,0,Simple,
287,11,7,2003,Bcomeau,4750.545,6452.854,4750.549,6452.754,19,I2,3,16,,,,0,0,0,0,1,,0,Simple,
288,11,7,2003,Bcomeau,4750.545,6452.854,4750.549,6452.754,19,I2,3,17,,,,0,0,0,0,1,,0,Simple,
289,11,7,2003,Bcomeau,4750.545,6452.854,4750.549,6452.754,19,I2,3,18,,,,0,0,0,0,1,,0,Simple,
290,11,7,2003,Bcomeau,4750.545,6452.854,4750.549,6452.754,19,I2,3,19,,,,0,0,0,0,1,,1,Simple,
291,11,7,2003,Bcomeau,4750.545,6452.854,4750.549,6452.754,18,I2,3,20,f,31,,0,0,0,0,1,,1,Simple,
292,11,7,2003,Bcomeau,4750.545,6452.854,4750.549,6452.754,18,I2,3,20,f,71,,0,0,0,0,1,,1,Simple,
293,11,7,2003,Bcomeau,4750.545,6452.854,4750.549,6452.754,18,I2,3,20,m,25,,0,0,0,0,1,,1,Simple,
294,11,7,2003,Mcomeau,4750.565,6452.873,4750.571,6452.783,22,I2,4,1,,,,0,0,0,0,1,,0,Simple,
295,11,7,2003,Mcomeau,4750.565,6452.873,4750.571,6452.783,22,I2,4,2,,,,0,0,0,0,1,,0,Simple,
296,11,7,2003,Mcomeau,4750.565,6452.873,4750.571,6452.783,22,I2,4,3,,,,0,0,0,0,1,,0,Simple,
297,11,7,2003,Mcomeau,4750.565,6452.873,4750.571,6452.783,22,I2,4,4,m,53,,0,0,0,0,1,,1,Simple,
298,11,7,2003,Mcomeau,4750.565,6452.873,4750.571,6452.783,22,I2,4,5,,,,0,0,0,0,1,,1,Simple,
299,11,7,2003,Mcomeau,4750.565,6452.873,4750.571,6452.783,22,I2,4,6,,,,0,0,0,0,1,,0,Simple,
300,11,7,2003,Mcomeau,4750.565,6452.873,4750.571,6452.783,22,I2,4,7,,,,0,0,0,0,1,,0,Simple,
301,11,7,2003,Mcomeau,4750.565,6452.873,4750.571,6452.783,22,I2,4,8,,,,0,0,0,0,1,,0,Simple,
302,11,7,2003,Mcomeau,4750.565,6452.873,4750.571,6452.783,22,I2,4,9,f,32,,0,0,0,0,1,,1,Simple,
303,11,7,2003,Mcomeau,4750.565,6452.873,4750.571,6452.783,22,I2,4,10,,,,0,0,0,0,1,,1,Simple,
304,11,7,2003,Mcomeau,4750.565,6452.873,4750.571,6452.783,22,I2,4,11,,,,0,0,1,0,1,,0,Simple,
305,11,7,2003,Mcomeau,4750.565,6452.873,4750.571,6452.783,22,I2,4,12,,,,0,0,0,1,1,,0,Simple,
306,11,7,2003,Mcomeau,4750.565,6452.873,4750.571,6452.783,22,I2,4,13,,,,0,0,1,0,1,,1,Simple,
307,11,7,2003,Mcomeau,4750.565,6452.873,4750.571,6452.783,22,I2,4,14,,,,0,0,0,0,1,,1,Simple,
308,11,7,2003,Mcomeau,4750.565,6452.873,4750.571,6452.783,22,I2,4,15,,,,0,0,1,1,1,,0,Simple,
309,11,7,2003,Mcomeau,4750.565,6452.873,4750.571,6452.783,22,I2,4,16,,,,0,0,0,1,1,,0,Simple,
310,11,7,2003,Mcomeau,4750.565,6452.873,4750.571,6452.783,22,I2,4,17,,,,0,0,0,1,1,,0,Simple,
311,11,7,2003,Mcomeau,4750.565,6452.873,4750.571,6452.783,22,I2,4,18,f,66,,0,0,0,1,1,,0,Simple,
312,11,7,2003,Mcomeau,4750.565,6452.873,4750.571,6452.783,22,I2,4,19,,,,0,0,1,0,1,,1,Simple,
313,11,7,2003,Mcomeau,4750.565,6452.873,4750.571,6452.783,22,I2,4,20,,,,0,0,1,0,1,,0,Simple,
314,11,7,2003,Glandry,4750.565,6452.873,4750.571,6452.783,22,I2,4,1,,,,0,0,0,0,1,,1,Simple,LS
315,11,7,2003,Glandry,4750.565,6452.873,4750.571,6452.783,22,I2,4,2,F,21,,0,0,0,0,1,,1,Simple,
316,11,7,2003,Glandry,4750.565,6452.873,4750.571,6452.783,22,I2,4,3,,,,0,0,0,0,1,,1,Simple,
317,11,7,2003,Glandry,4750.565,6452.873,4750.571,6452.783,22,I2,4,4,,,,0,0,0,0,1,,1,Simple,
318,11,7,2003,Glandry,4750.565,6452.873,4750.571,6452.783,22,I2,4,5,,,,0,0,0,0,1,,1,Simple,
319,11,7,2003,Glandry,4750.565,6452.873,4750.571,6452.783,22,I2,4,6,,,,0,0,0,0,1,,1,Simple,
320,11,7,2003,Glandry,4750.565,6452.873,4750.571,6452.783,22,I2,4,7,,,,0,0,0,0,1,,1,Simple,
321,11,7,2003,Glandry,4750.565,6452.873,4750.571,6452.783,22,I2,4,8,F,35,,0,0,0,0,1,,1,Simple,
322,11,7,2003,Glandry,4750.565,6452.873,4750.571,6452.783,22,I2,4,8,M,64,,0,0,0,0,1,,1,Simple,
323,11,7,2003,Glandry,4750.565,6452.873,4750.571,6452.783,22,I2,4,9,,,,0,0,0,0,1,,1,Simple,
324,11,7,2003,Glandry,4750.565,6452.873,4750.571,6452.783,22,I2,4,10,F,51,,0,0,0,0,1,,1,Simple,exuvia 44mm
325,11,7,2003,Glandry,4750.565,6452.873,4750.571,6452.783,22,I2,4,11,,,,0,0,0,0,1,,1,Simple,
326,11,7,2003,Glandry,4750.565,6452.873,4750.571,6452.783,22,I2,4,12,m,60,,0,0,0,0,1,,1,Simple,
327,11,7,2003,Glandry,4750.565,6452.873,4750.571,6452.783,22,I2,4,13,,,,0,0,0,0,1,,1,Simple,
328,11,7,2003,Glandry,4750.565,6452.873,4750.571,6452.783,22,I2,4,14,,,,0,0,0,0,1,,1,Simple,LS
329,11,7,2003,Glandry,4750.565,6452.873,4750.571,6452.783,22,I2,4,15,m,36,,0,0,0,0,1,,1,Simple,
330,11,7,2003,Glandry,4750.565,6452.873,4750.571,6452.783,22,I2,4,16,,,,0,0,1,1,1,,1,Simple,
331,11,7,2003,Glandry,4750.565,6452.873,4750.571,6452.783,22,I2,4,17,,,,0,0,1,1,1,,1,Simple,
332,11,7,2003,Glandry,4750.565,6452.873,4750.571,6452.783,22,I2,4,18,,,,0,0,1,1,1,,1,Simple,
333,11,7,2003,Glandry,4750.565,6452.873,4750.571,6452.783,22,I2,4,19,,,,0,0,1,1,1,,1,Simple,
334,11,7,2003,Glandry,4750.565,6452.873,4750.571,6452.783,22,I2,4,20,,,,0,0,1,1,1,,1,Simple,
668,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,17,I5,1,1,,,,0,0,0,0,1,,0,Simple,
669,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,17,I5,1,2,,,,0,0,0,0,1,,0,Simple,
670,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,16,I5,1,3,,,,0,0,0,0,1,,0,Simple,LS
671,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,16,I5,1,4,,,,0,0,0,0,1,,0,Simple,
672,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,16,I5,1,5,,,,0,0,0,0,1,,1,Simple,
673,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,19,I5,1,6,f,59,,0,0,0,0,1,,1,Simple,
674,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,19,I5,1,6,f,27,,0,0,0,0,1,,1,Simple,LS
675,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,19,I5,1,6,m,34,,0,0,0,0,1,,1,Simple,LS
676,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,19,I5,1,7,f,44,,0,0,0,0,1,,1,Simple,LS
677,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,19,I5,1,7,m,25,,0,0,0,0,1,,1,Simple,
678,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,19,I5,1,8,I,10,,0,0,0,0,1,,1,Simple,
679,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,19,I5,1,8,m,59,,0,0,0,0,1,,1,Simple,
680,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,19,I5,1,8,m,27,,0,0,0,0,1,,1,Simple,
681,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,19,I5,1,9,m,24,,0,0,0,0,1,,1,Simple,
682,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,19,I5,1,9,m,47,,0,0,0,0,1,,1,Simple,
683,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,19,I5,1,10,m,35,,0,0,0,0,1,,1,Simple,
684,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,19,I5,1,10,m,18,,0,0,0,0,1,,1,Simple,LS
685,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,19,I5,1,11,,,,0,0,0,0,1,,0,Simple,LS
686,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,19,I5,1,12,,,,0,0,0,0,1,,0,Simple,
687,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,19,I5,1,13,,,,0,0,0,0,1,,0,Simple,
688,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,19,I5,1,14,,,,0,0,0,0,1,,0,Simple,
689,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,19,I5,1,15,,,,0,0,0,0,1,,0,Simple,
690,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,19,I5,1,16,,,,0,0,0,0,1,,0,Simple,LS
691,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,19,I5,1,17,,,,0,0,0,0,1,,0,Simple,
692,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,19,I5,1,18,,,,0,0,0,0,1,,0,Simple,
693,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,19,I5,1,19,,,,0,0,0,0,1,,0,Simple,
694,24,7,2003,Mcomeau,4750.371,6452.222,4750.36,6452.136,19,I5,1,20,,,,0,0,0,0,1,,0,Simple,
695,24,7,2003,Glandry,4750.371,6452.222,4750.36,6452.136,18,I5,1,1,m,49,,0,0,1,0,1,,1,Simple,
696,24,7,2003,Glandry,4750.371,6452.222,4750.36,6452.136,18,I5,1,1,i,14,,0,0,1,0,1,,1,Simple,
697,24,7,2003,Glandry,4750.371,6452.222,4750.36,6452.136,18,I5,1,2,,,,0,0,1,0,1,,1,Simple,
698,24,7,2003,Glandry,4750.371,6452.222,4750.36,6452.136,18,I5,1,3,m,39,,0,0,1,0,1,,1,Simple,
699,24,7,2003,Glandry,4750.371,6452.222,4750.36,6452.136,18,I5,1,4,,,,0,0,0,0,1,,1,Simple,
700,24,7,2003,Glandry,4750.371,6452.222,4750.36,6452.136,18,I5,1,5,,,,0,0,0,0,1,,1,Simple,
701,24,7,2003,Glandry,4750.371,6452.222,4750.36,6452.136,18,I5,1,6,m,30,,0,0,0,0,1,,1,Simple,
702,24,7,2003,Glandry,4750.371,6452.222,4750.36,6452.136,18,I5,1,6,m,27,,0,0,0,0,1,,1,Simple,
703,24,7,2003,Glandry,4750.371,6452.222,4750.36,6452.136,18,I5,1,7,f,21,,0,0,0,0,1,,1,Simple,LS
704,24,7,2003,Glandry,4750.371,6452.222,4750.36,6452.136,18,I5,1,8,i,18,,0,0,0,0,1,,1,Complexe,LS
705,24,7,2003,Glandry,4750.371,6452.222,4750.36,6452.136,18,I5,1,8,i,15,,0,0,0,0,1,,1,Complexe,
706,24,7,2003,Glandry,4750.371,6452.222,4750.36,6452.136,18,I5,1,8,m,34,,0,0,0,0,1,,1,Complexe,
707,24,7,2003,Glandry,4750.371,6452.222,4750.36,6452.136,18,I5,1,8,f,24,,0,0,0,0,1,,1,Complexe,
708,24,7,2003,Glandry,4750.371,6452.222,4750.36,6452.136,18,I5,1,9,i,19,,0,0,0,0,1,,1,Complexe,
709,24,7,2003,Glandry,4750.371,6452.222,4750.36,6452.136,18,I5,1,9,f,31,,0,0,0,0,1,,1,Complexe,
710,24,7,2003,Glandry,4750.371,6452.222,4750.36,6452.136,18,I5,1,9,f,45,,0,0,0,0,1,,1,Complexe,
711,24,7,2003,Glandry,4750.371,6452.222,4750.36,6452.136,18,I5,1,10,m,35,,0,0,0,0,1,,1,Complexe,
712,24,7,2003,Glandry,4750.371,6452.222,4750.36,6452.136,18,I5,1,10,m,80,,0,0,0,0,1,,1,Complexe,
713,24,7,2003,Glandry,4750.371,6452.222,4750.36,6452.136,18,I5,1,10,m,50,,0,0,0,0,1,,1,Complexe,
