REG,Marker ,Jour,Mois,Année,Plongeur,Depth_(ft),Site,Transect,section,sexe,LC_(mm),
CR,5043,14,7,2015,Dgiard,16,I8,2,15,m,30,
CR,5044,14,7,2015,Dgiard,16,I8,2,15,f,60,
CR,5045,14,7,2015,Dgiard,16,I8,2,15,m,32,
CR,5046,14,7,2015,Dgiard,16,I8,2,15,i,14,
CR,5047,14,7,2015,Dgiard,16,I8,2,15,m,55,
CR,5048,14,7,2015,Dgiard,16,I8,2,15,m,28,
CR,5049,14,7,2015,Dgiard,16,I8,2,15,i,12,
CR,5050,14,7,2015,Mcomeau,18,I8,3,1,f,72,
CR,5051,14,7,2015,Mcomeau,18,I8,3,1,f,28,
CR,5052,14,7,2015,Mcomeau,18,I8,3,1,f,65,
CR,5053,14,7,2015,Mcomeau,18,I8,3,1,f,54,
CR,5054,14,7,2015,Mcomeau,18,I8,3,1,i,18,
CR,5055,14,7,2015,Mcomeau,18,I8,3,1,m,24,
CR,5056,14,7,2015,Mcomeau,18,I8,3,1,f,85,
CR,5057,14,7,2015,Mcomeau,18,I8,3,1,m,44,
CR,5058,14,7,2015,Mcomeau,18,I8,3,1,f,48,
CR,5059,14,7,2015,Mcomeau,18,I8,3,2,f,40,
CR,5060,14,7,2015,Mcomeau,18,I8,3,2,i,18,
CR,5061,14,7,2015,Mcomeau,18,I8,3,2,f,20,
CR,5062,14,7,2015,Mcomeau,18,I8,3,2,f,20,
CR,5063,14,7,2015,Mcomeau,18,I8,3,2,m,29,
CR,5064,14,7,2015,Mcomeau,18,I8,3,2,f,25,
CR,5065,14,7,2015,Mcomeau,18,I8,3,2,f,21,
CR,5066,14,7,2015,Mcomeau,18,I8,3,2,i,18,
CR,5067,14,7,2015,Mcomeau,18,I8,3,2,i,13,
CR,5068,14,7,2015,Mcomeau,18,I8,3,2,f,32,
CR,5069,14,7,2015,Mcomeau,18,I8,3,2,i,19,
CR,5070,14,7,2015,Mcomeau,18,I8,3,2,i,12,
CR,5071,14,7,2015,Mcomeau,18,I8,3,2,i,10,
CR,5072,14,7,2015,Mcomeau,18,I8,3,2,m,22,
CR,5073,14,7,2015,Mcomeau,18,I8,3,2,i,12,
CR,5074,14,7,2015,Mcomeau,18,I8,3,2,i,11,
CR,5075,14,7,2015,Mcomeau,18,I8,3,2,f,24,
CR,5076,14,7,2015,Mcomeau,18,I8,3,2,m,70,
CR,5077,14,7,2015,Mcomeau,18,I8,3,2,m,35,
CR,5078,14,7,2015,Mcomeau,18,I8,3,3,m,60,
CR,5079,14,7,2015,Mcomeau,18,I8,3,3,m,32,
CR,5080,14,7,2015,Mcomeau,18,I8,3,3,f,21,
CR,5081,14,7,2015,Mcomeau,18,I8,3,3,f,22,
CR,5082,14,7,2015,Mcomeau,18,I8,3,3,i,11,
CR,5083,14,7,2015,Mcomeau,18,I8,3,3,i,12,
CR,5084,14,7,2015,Mcomeau,18,I8,3,3,i,18,
CR,5085,14,7,2015,Mcomeau,18,I8,3,3,f,55,
CR,5086,14,7,2015,Mcomeau,18,I8,3,3,i,12,
CR,5087,14,7,2015,Mcomeau,18,I8,3,3,i,11,
CR,5088,14,7,2015,Mcomeau,18,I8,3,3,i,17,
CR,5089,14,7,2015,Mcomeau,18,I8,3,3,f,21,
CR,5090,14,7,2015,Mcomeau,18,I8,3,3,i,15,
CR,5091,14,7,2015,Mcomeau,18,I8,3,3,i,12,
CR,5092,14,7,2015,Mcomeau,18,I8,3,3,i,11,
CR,5093,14,7,2015,Mcomeau,18,I8,3,3,i,9,
CR,5094,14,7,2015,Mcomeau,18,I8,3,3,f,62,
CR,5095,14,7,2015,Mcomeau,18,I8,3,3,i,13,
CR,5096,14,7,2015,Mcomeau,18,I8,3,3,i,10,
CR,5097,14,7,2015,Mcomeau,18,I8,3,3,i,9,
CR,5098,14,7,2015,Mcomeau,18,I8,3,3,i,11,
CR,5099,14,7,2015,Mcomeau,18,I8,3,3,i,10,
CR,5100,14,7,2015,Mcomeau,18,I8,3,4,m,39,
CR,5101,14,7,2015,Mcomeau,18,I8,3,4,m,43,
CR,5102,14,7,2015,Mcomeau,18,I8,3,4,i,21,
CR,5103,14,7,2015,Mcomeau,18,I8,3,4,m,21,
CR,5104,14,7,2015,Mcomeau,18,I8,3,4,i,18,
CR,5105,14,7,2015,Mcomeau,18,I8,3,4,f,38,
CR,5106,14,7,2015,Mcomeau,18,I8,3,4,i,16,
CR,5107,14,7,2015,Mcomeau,18,I8,3,4,f,27,
CR,5108,14,7,2015,Mcomeau,18,I8,3,4,i,22,
CR,5109,14,7,2015,Mcomeau,18,I8,3,4,i,20,
CR,5110,14,7,2015,Mcomeau,18,I8,3,4,f,62,
CR,5111,14,7,2015,Mcomeau,18,I8,3,4,i,14,
CR,5112,14,7,2015,Mcomeau,18,I8,3,4,m,30,
CR,5113,14,7,2015,Mcomeau,18,I8,3,4,m,46,
CR,5114,14,7,2015,Mcomeau,18,I8,3,4,m,55,
CR,5115,14,7,2015,Mcomeau,18,I8,3,4,i,20,
CR,5116,14,7,2015,Mcomeau,18,I8,3,4,i,12,
CR,5117,14,7,2015,Mcomeau,18,I8,3,4,i,18,
CR,5118,14,7,2015,Mcomeau,18,I8,3,4,f,21,
CR,5119,14,7,2015,Mcomeau,18,I8,3,4,m,30,
CR,5120,14,7,2015,Mcomeau,18,I8,3,4,i,11,
CR,5121,14,7,2015,Mcomeau,18,I8,3,4,i,15,
CR,5122,14,7,2015,Mcomeau,18,I8,3,4,i,17,
CR,5123,14,7,2015,Mcomeau,18,I8,3,4,i,21,
CR,5124,14,7,2015,Mcomeau,18,I8,3,4,i,23,
CR,5125,14,7,2015,Mcomeau,18,I8,3,4,i,23,
CR,5126,14,7,2015,Mcomeau,18,I8,3,4,b1,72,
CR,5127,14,7,2015,Mcomeau,18,I8,3,4,f,21,
CR,5128,14,7,2015,Mcomeau,18,I8,3,4,f,21,
CR,5129,14,7,2015,Mcomeau,18,I8,3,5,m,25,
CR,5130,14,7,2015,Mcomeau,18,I8,3,5,f,55,
CR,5131,14,7,2015,Mcomeau,18,I8,3,5,f,26,
CR,5132,14,7,2015,Mcomeau,18,I8,3,5,m,25,
CR,5133,14,7,2015,Mcomeau,18,I8,3,5,i,12,
CR,5134,14,7,2015,Mcomeau,18,I8,3,5,i,15,
CR,5135,14,7,2015,Mcomeau,18,I8,3,5,i,12,
CR,5136,14,7,2015,Mcomeau,18,I8,3,5,m,25,
CR,5137,14,7,2015,Mcomeau,18,I8,3,5,i,10,
CR,5138,14,7,2015,Mcomeau,18,I8,3,5,m,28,
CR,5139,14,7,2015,Mcomeau,18,I8,3,5,m,64,
CR,5140,14,7,2015,Mcomeau,18,I8,3,5,f,24,
CR,5141,14,7,2015,Mcomeau,18,I8,3,5,f,30,
CR,5142,14,7,2015,Mcomeau,18,I8,3,5,i,12,
CR,5143,14,7,2015,Mcomeau,18,I8,3,5,i,19,
CR,5144,14,7,2015,Mcomeau,18,I8,3,5,i,23,
CR,5145,14,7,2015,Mcomeau,18,I8,3,5,i,12,
CR,5146,14,7,2015,Mcomeau,18,I8,3,5,i,22,
CR,5147,14,7,2015,Mcomeau,18,I8,3,5,i,12,
CR,5148,14,7,2015,Mcomeau,18,I8,3,5,f,24,
CR,5149,14,7,2015,Mcomeau,18,I8,3,5,m,29,
CR,5150,14,7,2015,Mcomeau,18,I8,3,5,m,26,
CR,5151,14,7,2015,Mcomeau,18,I8,3,5,i,9,
CR,5152,14,7,2015,Mcomeau,18,I8,3,5,i,9,
CR,5153,14,7,2015,Mcomeau,18,I8,3,5,i,12,
CR,5154,14,7,2015,Mcomeau,18,I8,3,5,m,24,
CR,5155,14,7,2015,Mcomeau,18,I8,3,5,f,54,
CR,5156,14,7,2015,Mcomeau,18,I8,3,5,f,64,
CR,5157,14,7,2015,Mcomeau,18,I8,3,5,m,145,
CR,5158,14,7,2015,Mcomeau,18,I8,3,5,b1,92,
CR,5159,14,7,2015,Mcomeau,18,I8,3,5,i,12,
CR,5160,14,7,2015,Mcomeau,18,I8,3,5,f,23,
CR,5161,14,7,2015,Mcomeau,18,I8,3,5,i,11,
CR,5162,14,7,2015,Mcomeau,18,I8,3,5,f,24,
CR,5163,14,7,2015,Mcomeau,18,I8,3,5,m,26,
CR,5164,14,7,2015,Mcomeau,18,I8,3,5,i,18,
CR,5165,14,7,2015,Mcomeau,18,I8,3,5,f,58,
CR,5166,14,7,2015,Mcomeau,18,I8,3,5,f,68,
CR,5167,14,7,2015,Mcomeau,18,I8,3,5,i,10,
CR,5168,14,7,2015,Mcomeau,18,I8,3,5,f,24,
CR,5169,14,7,2015,Mcomeau,18,I8,3,5,f,23,
CR,5170,14,7,2015,Mcomeau,18,I8,3,5,i,12,
CR,5171,14,7,2015,Mcomeau,18,I8,3,5,i,11,
CR,5172,14,7,2015,Mcomeau,18,I8,3,6,f,58,
CR,5173,14,7,2015,Mcomeau,18,I8,3,6,i,15,
CR,5174,14,7,2015,Mcomeau,18,I8,3,6,i,18,
CR,5175,14,7,2015,Mcomeau,18,I8,3,6,i,12,
CR,5176,14,7,2015,Mcomeau,18,I8,3,6,m,31,
CR,5177,14,7,2015,Mcomeau,18,I8,3,6,f,55,
CR,5178,14,7,2015,Mcomeau,18,I8,3,6,m,24,
CR,5179,14,7,2015,Mcomeau,18,I8,3,6,f,44,
CR,5180,14,7,2015,Mcomeau,18,I8,3,6,f,59,
CR,5181,14,7,2015,Mcomeau,18,I8,3,6,m,105,
CR,5182,14,7,2015,Mcomeau,18,I8,3,6,f,35,
CR,5183,14,7,2015,Mcomeau,18,I8,3,6,f,23,
CR,5184,14,7,2015,Mcomeau,18,I8,3,6,i,10,
CR,5185,14,7,2015,Mcomeau,18,I8,3,6,i,9,
CR,5186,14,7,2015,Mcomeau,18,I8,3,6,f,40,
CR,5187,14,7,2015,Mcomeau,18,I8,3,6,f,32,
CR,5188,14,7,2015,Mcomeau,18,I8,3,6,m,23,
CR,5189,14,7,2015,Mcomeau,18,I8,3,6,m,65,
CR,5190,14,7,2015,Mcomeau,18,I8,3,6,i,12,
CR,5191,14,7,2015,Mcomeau,18,I8,3,6,i,17,
CR,5192,14,7,2015,Mcomeau,18,I8,3,6,f,32,
CR,5193,14,7,2015,Mcomeau,18,I8,3,6,i,25,
CR,5194,14,7,2015,Mcomeau,18,I8,3,6,i,10,
CR,5195,14,7,2015,Mcomeau,18,I8,3,6,f,30,
CR,5196,14,7,2015,Mcomeau,18,I8,3,6,f,62,
CR,5197,14,7,2015,Mcomeau,18,I8,3,6,i,9,
CR,5198,14,7,2015,Mcomeau,18,I8,3,6,i,17,
CR,5199,14,7,2015,Mcomeau,18,I8,3,6,i,10,
CR,5200,14,7,2015,Mcomeau,18,I8,3,6,f,25,
CR,5201,14,7,2015,Mcomeau,18,I8,3,6,i,9,
CR,5202,14,7,2015,Mcomeau,18,I8,3,6,m,36,
CR,5203,14,7,2015,Mcomeau,18,I8,3,6,i,18,
CR,5204,14,7,2015,Mcomeau,18,I8,3,7,m,20,
CR,5205,14,7,2015,Mcomeau,18,I8,3,7,m,33,
CR,5206,14,7,2015,Mcomeau,18,I8,3,7,i,9,
CR,5207,14,7,2015,Mcomeau,18,I8,3,7,i,10,
CR,5208,14,7,2015,Mcomeau,18,I8,3,7,m,44,
CR,5209,14,7,2015,Mcomeau,18,I8,3,7,i,9,
CR,5210,14,7,2015,Mcomeau,18,I8,3,7,i,12,
CR,5211,14,7,2015,Mcomeau,18,I8,3,7,m,30,
CR,5212,14,7,2015,Mcomeau,18,I8,3,7,f,68,
CR,5213,14,7,2015,Mcomeau,18,I8,3,7,i,10,
CR,5214,14,7,2015,Mcomeau,18,I8,3,7,m,42,
CR,5215,14,7,2015,Mcomeau,18,I8,3,7,i,12,
CR,5216,14,7,2015,Mcomeau,18,I8,3,7,f,35,
CR,5217,14,7,2015,Mcomeau,18,I8,3,7,m,35,
CR,5218,14,7,2015,Mcomeau,18,I8,3,7,f,21,
CR,5219,14,7,2015,Mcomeau,18,I8,3,7,f,20,
CR,5220,14,7,2015,Mcomeau,18,I8,3,8,f,34,
CR,5221,14,7,2015,Mcomeau,18,I8,3,8,i,29,
CR,5222,14,7,2015,Mcomeau,18,I8,3,8,f,41,
CR,5223,14,7,2015,Mcomeau,18,I8,3,8,i,19,
CR,5224,14,7,2015,Mcomeau,18,I8,3,8,f,28,
CR,5225,14,7,2015,Mcomeau,18,I8,3,8,f,35,
CR,5226,14,7,2015,Mcomeau,18,I8,3,8,i,12,
CR,5227,14,7,2015,Mcomeau,18,I8,3,8,m,55,
CR,5228,14,7,2015,Mcomeau,18,I8,3,8,i,11,
CR,5229,14,7,2015,Mcomeau,18,I8,3,8,m,24,
CR,5230,14,7,2015,Mcomeau,18,I8,3,8,m,24,
CR,5231,14,7,2015,Mcomeau,18,I8,3,8,f,35,
CR,5232,14,7,2015,Mcomeau,18,I8,3,8,i,9,
CR,5233,14,7,2015,Mcomeau,18,I8,3,8,i,18,
CR,5234,14,7,2015,Mcomeau,18,I8,3,9,m,28,
CR,5235,14,7,2015,Mcomeau,18,I8,3,9,i,12,
CR,5236,14,7,2015,Mcomeau,18,I8,3,9,f,72,
CR,5237,14,7,2015,Mcomeau,18,I8,3,9,f,68,
CR,5238,14,7,2015,Mcomeau,18,I8,3,9,m,35,
CR,5239,14,7,2015,Mcomeau,18,I8,3,9,f,55,
CR,5240,14,7,2015,Mcomeau,18,I8,3,9,f,20,
CR,5241,14,7,2015,Mcomeau,18,I8,3,9,f,26,
CR,5242,14,7,2015,Mcomeau,18,I8,3,9,f,32,
CR,5243,14,7,2015,Mcomeau,18,I8,3,9,i,19,
CR,5244,14,7,2015,Mcomeau,18,I8,3,9,m,40,
CR,5245,14,7,2015,Mcomeau,18,I8,3,9,m,27,
CR,5246,14,7,2015,Mcomeau,18,I8,3,9,i,9,
CR,5247,14,7,2015,Mcomeau,18,I8,3,9,f,21,
CR,5248,14,7,2015,Mcomeau,18,I8,3,9,m,21,
CR,5249,14,7,2015,Mcomeau,18,I8,3,9,f,21,
CR,5250,14,7,2015,Mcomeau,18,I8,3,10,f,22,
CR,5251,14,7,2015,Mcomeau,18,I8,3,10,i,14,
CR,5252,14,7,2015,Mcomeau,18,I8,3,10,i,19,
CR,5253,14,7,2015,Mcomeau,18,I8,3,10,f,21,
CR,5254,14,7,2015,Mcomeau,18,I8,3,10,f,31,
CR,5255,14,7,2015,Mcomeau,18,I8,3,10,i,10,
CR,5256,14,7,2015,Mcomeau,18,I8,3,10,i,19,
CR,5257,14,7,2015,Mcomeau,18,I8,3,10,f,46,
CR,5258,14,7,2015,Mcomeau,18,I8,3,10,m,25,
CR,5259,14,7,2015,Mcomeau,18,I8,3,10,m,48,
CR,5260,14,7,2015,Mcomeau,18,I8,3,10,m,23,
CR,5261,14,7,2015,Mcomeau,18,I8,3,10,f,22,
CR,5262,14,7,2015,Mcomeau,18,I8,3,10,f,34,
CR,5263,14,7,2015,Mcomeau,18,I8,3,10,m,22,
CR,5264,14,7,2015,Mcomeau,18,I8,3,10,m,23,
CR,5265,14,7,2015,Mcomeau,18,I8,3,10,f,34,
CR,5266,14,7,2015,Mcomeau,18,I8,3,10,f,21,
CR,5267,14,7,2015,Mcomeau,18,I8,3,10,f,100,
CR,5268,14,7,2015,Mcomeau,18,I8,3,11,m,44,
CR,5269,14,7,2015,Mcomeau,18,I8,3,11,m,58,
CR,5270,14,7,2015,Mcomeau,18,I8,3,11,m,21,
CR,5271,14,7,2015,Mcomeau,18,I8,3,11,i,16,
CR,5272,14,7,2015,Mcomeau,18,I8,3,11,m,55,
CR,5273,14,7,2015,Mcomeau,18,I8,3,11,m,20,
CR,5274,14,7,2015,Mcomeau,18,I8,3,11,i,12,
CR,5275,14,7,2015,Mcomeau,18,I8,3,11,f,30,
CR,5276,14,7,2015,Mcomeau,18,I8,3,11,f,34,
CR,5277,14,7,2015,Mcomeau,18,I8,3,11,m,23,
CR,5278,14,7,2015,Mcomeau,18,I8,3,11,i,11,
CR,5279,14,7,2015,Mcomeau,18,I8,3,11,m,23,
CR,5280,14,7,2015,Mcomeau,18,I8,3,11,i,17,
CR,5281,14,7,2015,Mcomeau,18,I8,3,11,i,12,
CR,5282,14,7,2015,Mcomeau,18,I8,3,11,i,20,
CR,5283,14,7,2015,Mcomeau,18,I8,3,11,m,21,
CR,5284,14,7,2015,Mcomeau,18,I8,3,11,f,26,
CR,5285,14,7,2015,Mcomeau,18,I8,3,11,m,27,
CR,5286,14,7,2015,Mcomeau,18,I8,3,11,f,23,
CR,5287,14,7,2015,Mcomeau,18,I8,3,11,m,36,
CR,5288,14,7,2015,Mcomeau,18,I8,3,11,i,22,
CR,5289,14,7,2015,Mcomeau,18,I8,3,11,i,18,
CR,5290,14,7,2015,Mcomeau,18,I8,3,11,i,11,
CR,5291,14,7,2015,Mcomeau,18,I8,3,11,i,17,
CR,5292,14,7,2015,Mcomeau,18,I8,3,11,i,19,
CR,5293,14,7,2015,Rvienneau,18,I8,3,1,m,53,
CR,5294,14,7,2015,Rvienneau,18,I8,3,1,m,44,
CR,5295,14,7,2015,Rvienneau,18,I8,3,1,f,40,
CR,5296,14,7,2015,Rvienneau,18,I8,3,1,m,73,
CR,5297,14,7,2015,Rvienneau,18,I8,3,1,f,26,
CR,5298,14,7,2015,Rvienneau,18,I8,3,1,m,46,
CR,5299,14,7,2015,Rvienneau,18,I8,3,1,f,32,
CR,5300,14,7,2015,Rvienneau,18,I8,3,1,m,58,
CR,5301,14,7,2015,Rvienneau,18,I8,3,1,i,20,
CR,5302,14,7,2015,Rvienneau,18,I8,3,1,f,24,
CR,5303,14,7,2015,Rvienneau,18,I8,3,1,i,12,
CR,5304,14,7,2015,Rvienneau,18,I8,3,1,f,65,
CR,5305,14,7,2015,Rvienneau,18,I8,3,1,m,43,
CR,5306,14,7,2015,Rvienneau,18,I8,3,1,i,18,
CR,5307,14,7,2015,Rvienneau,18,I8,3,1,f,26,
CR,5308,14,7,2015,Rvienneau,18,I8,3,2,i,18,
CR,5309,14,7,2015,Rvienneau,18,I8,3,2,f,59,
CR,5310,14,7,2015,Rvienneau,18,I8,3,2,m,30,
CR,5311,14,7,2015,Rvienneau,18,I8,3,2,i,12,
CR,5312,14,7,2015,Rvienneau,18,I8,3,2,m,58,
CR,5313,14,7,2015,Rvienneau,18,I8,3,2,i,16,
CR,5314,14,7,2015,Rvienneau,18,I8,3,2,i,15,
CR,5315,14,7,2015,Rvienneau,18,I8,3,2,f,30,
CR,5316,14,7,2015,Rvienneau,18,I8,3,2,i,18,
CR,5317,14,7,2015,Rvienneau,18,I8,3,2,f,28,
CR,5318,14,7,2015,Rvienneau,18,I8,3,2,i,10,
CR,5319,14,7,2015,Rvienneau,18,I8,3,2,m,31,
CR,5320,14,7,2015,Rvienneau,18,I8,3,2,f,45,
CR,5321,14,7,2015,Rvienneau,18,I8,3,2,m,31,
CR,5322,14,7,2015,Rvienneau,18,I8,3,2,f,51,
CR,5323,14,7,2015,Rvienneau,18,I8,3,2,m,24,
CR,5324,14,7,2015,Rvienneau,18,I8,3,3,m,21,
CR,5325,14,7,2015,Rvienneau,18,I8,3,3,m,28,
CR,5326,14,7,2015,Rvienneau,18,I8,3,3,i,6,
CR,5327,14,7,2015,Rvienneau,18,I8,3,3,m,31,
CR,5328,14,7,2015,Rvienneau,18,I8,3,3,f,22,
CR,5329,14,7,2015,Rvienneau,18,I8,3,3,i,12,
CR,5330,14,7,2015,Rvienneau,18,I8,3,3,m,44,
CR,5331,14,7,2015,Rvienneau,18,I8,3,3,f,51,
CR,5332,14,7,2015,Rvienneau,18,I8,3,3,f,47,
CR,5333,14,7,2015,Rvienneau,18,I8,3,3,i,20,
CR,5334,14,7,2015,Rvienneau,18,I8,3,3,i,12,
CR,5335,14,7,2015,Rvienneau,18,I8,3,3,i,15,
CR,5336,14,7,2015,Rvienneau,18,I8,3,3,i,14,
CR,5337,14,7,2015,Rvienneau,18,I8,3,3,m,36,
CR,5338,14,7,2015,Rvienneau,18,I8,3,3,f,31,
CR,5339,14,7,2015,Rvienneau,18,I8,3,3,i,8,
CR,5340,14,7,2015,Rvienneau,18,I8,3,4,m,70,
CR,5341,14,7,2015,Rvienneau,18,I8,3,4,f,56,
CR,5342,14,7,2015,Rvienneau,18,I8,3,4,m,36,
CR,5343,14,7,2015,Rvienneau,18,I8,3,4,f,22,
CR,5344,14,7,2015,Rvienneau,18,I8,3,4,i,38,
CR,5345,14,7,2015,Rvienneau,18,I8,3,4,i,20,
CR,5346,14,7,2015,Rvienneau,18,I8,3,4,i,12,
CR,5347,14,7,2015,Rvienneau,18,I8,3,4,i,18,
CR,5348,14,7,2015,Rvienneau,18,I8,3,4,i,16,
CR,5349,14,7,2015,Rvienneau,18,I8,3,4,i,12,
CR,5350,14,7,2015,Rvienneau,18,I8,3,4,i,8,
CR,5351,14,7,2015,Rvienneau,18,I8,3,4,f,50,
CR,5352,14,7,2015,Rvienneau,18,I8,3,4,m,41,
CR,5353,14,7,2015,Rvienneau,18,I8,3,4,m,40,
CR,5354,14,7,2015,Rvienneau,18,I8,3,4,f,31,
CR,5355,14,7,2015,Rvienneau,18,I8,3,4,m,24,
CR,5356,14,7,2015,Rvienneau,18,I8,3,4,i,20,
CR,5357,14,7,2015,Rvienneau,18,I8,3,4,i,19,
CR,5358,14,7,2015,Rvienneau,18,I8,3,5,m,61,
CR,5359,14,7,2015,Rvienneau,18,I8,3,5,i,20,
CR,5360,14,7,2015,Rvienneau,18,I8,3,5,i,16,
CR,5361,14,7,2015,Rvienneau,18,I8,3,5,f,42,
CR,5362,14,7,2015,Rvienneau,18,I8,3,5,m,22,
CR,5363,14,7,2015,Rvienneau,18,I8,3,5,m,32,
CR,5364,14,7,2015,Rvienneau,18,I8,3,5,i,18,
CR,5365,14,7,2015,Rvienneau,18,I8,3,5,f,39,
CR,5366,14,7,2015,Rvienneau,18,I8,3,5,m,30,
CR,5367,14,7,2015,Rvienneau,18,I8,3,5,i,19,
CR,5368,14,7,2015,Rvienneau,18,I8,3,5,f,24,
CR,5369,14,7,2015,Rvienneau,18,I8,3,5,i,20,
CR,5370,14,7,2015,Rvienneau,18,I8,3,5,f,58,
CR,5371,14,7,2015,Rvienneau,18,I8,3,5,m,39,
CR,5372,14,7,2015,Rvienneau,18,I8,3,5,i,19,
CR,5373,14,7,2015,Rvienneau,18,I8,3,5,f,52,
CR,5374,14,7,2015,Rvienneau,18,I8,3,5,f,28,
CR,5375,14,7,2015,Rvienneau,18,I8,3,5,i,12,
CR,5376,14,7,2015,Rvienneau,18,I8,3,5,i,18,
CR,5377,14,7,2015,Rvienneau,18,I8,3,5,f,40,
CR,5378,14,7,2015,Rvienneau,18,I8,3,6,f,69,
CR,5379,14,7,2015,Rvienneau,18,I8,3,6,f,65,
CR,5380,14,7,2015,Rvienneau,18,I8,3,6,m,48,
CR,5381,14,7,2015,Rvienneau,18,I8,3,6,m,41,
CR,5382,14,7,2015,Rvienneau,18,I8,3,6,f,29,
CR,5383,14,7,2015,Rvienneau,18,I8,3,6,m,83,
CR,5384,14,7,2015,Rvienneau,18,I8,3,6,m,53,
CR,5385,14,7,2015,Rvienneau,18,I8,3,6,m,45,
CR,5386,14,7,2015,Rvienneau,18,I8,3,6,f,46,
CR,5387,14,7,2015,Rvienneau,18,I8,3,6,m,24,
CR,5388,14,7,2015,Rvienneau,18,I8,3,6,i,16,
CR,5389,14,7,2015,Rvienneau,18,I8,3,6,f,47,
CR,5390,14,7,2015,Rvienneau,18,I8,3,6,m,29,
CR,5391,14,7,2015,Rvienneau,18,I8,3,6,f,49,
CR,5392,14,7,2015,Rvienneau,18,I8,3,6,i,20,
CR,5393,14,7,2015,Bcomeau,18,I8,3,7,i,18,
CR,5394,14,7,2015,Bcomeau,18,I8,3,7,i,19,
CR,5395,14,7,2015,Bcomeau,18,I8,3,7,i,18,
CR,5396,14,7,2015,Bcomeau,18,I8,3,7,i,16,
CR,5397,14,7,2015,Bcomeau,18,I8,3,7,i,18,
CR,5398,14,7,2015,Bcomeau,18,I8,3,7,i,12,
CR,5399,14,7,2015,Bcomeau,18,I8,3,7,i,12,
CR,5400,14,7,2015,Bcomeau,18,I8,3,7,i,12,
CR,5401,14,7,2015,Bcomeau,18,I8,3,7,i,17,
CR,5402,14,7,2015,Bcomeau,18,I8,3,7,i,14,
CR,5403,14,7,2015,Bcomeau,18,I8,3,7,i,15,
CR,5404,14,7,2015,Bcomeau,18,I8,3,7,m,20,
CR,5405,14,7,2015,Bcomeau,18,I8,3,7,m,19,
CR,5406,14,7,2015,Bcomeau,18,I8,3,7,m,34,
CR,5407,14,7,2015,Bcomeau,18,I8,3,7,f,19,
CR,5408,14,7,2015,Bcomeau,18,I8,3,7,m,24,
CR,5409,14,7,2015,Bcomeau,18,I8,3,7,m,33,
CR,5410,14,7,2015,Bcomeau,18,I8,3,7,b1,82,
CR,5411,14,7,2015,Bcomeau,18,I8,3,7,m,20,
CR,5412,14,7,2015,Bcomeau,18,I8,3,7,m,24,
CR,5413,14,7,2015,Bcomeau,18,I8,3,7,f,47,
CR,5414,14,7,2015,Bcomeau,18,I8,3,7,m,38,
CR,5415,14,7,2015,Bcomeau,18,I8,3,7,m,41,
CR,5416,14,7,2015,Bcomeau,18,I8,3,7,m,22,
CR,5417,14,7,2015,Bcomeau,18,I8,3,7,f,38,
CR,5418,14,7,2015,Bcomeau,18,I8,3,7,f,21,
CR,5419,14,7,2015,Bcomeau,18,I8,3,7,m,55,
CR,5420,14,7,2015,Bcomeau,18,I8,3,7,m,21,
CR,5421,14,7,2015,Bcomeau,18,I8,3,8,f,19,
CR,5422,14,7,2015,Bcomeau,18,I8,3,8,f,30,
CR,5423,14,7,2015,Bcomeau,18,I8,3,8,i,17,
CR,5424,14,7,2015,Bcomeau,18,I8,3,8,i,17,
CR,5425,14,7,2015,Bcomeau,18,I8,3,8,i,15,
CR,5426,14,7,2015,Bcomeau,18,I8,3,8,i,13,
CR,5427,14,7,2015,Bcomeau,18,I8,3,8,i,10,
CR,5428,14,7,2015,Bcomeau,18,I8,3,8,i,10,
CR,5429,14,7,2015,Bcomeau,18,I8,3,8,i,16,
CR,5430,14,7,2015,Bcomeau,18,I8,3,8,i,10,
CR,5431,14,7,2015,Bcomeau,18,I8,3,8,i,11,
CR,5432,14,7,2015,Bcomeau,18,I8,3,8,i,14,
CR,5433,14,7,2015,Bcomeau,18,I8,3,8,i,11,
CR,5434,14,7,2015,Bcomeau,18,I8,3,8,b1,75,
CR,5435,14,7,2015,Bcomeau,18,I8,3,8,m,23,
CR,5436,14,7,2015,Bcomeau,18,I8,3,8,f,36,
CR,5437,14,7,2015,Bcomeau,18,I8,3,8,f,35,
CR,5438,14,7,2015,Bcomeau,18,I8,3,8,m,35,
CR,5439,14,7,2015,Bcomeau,18,I8,3,8,m,20,
CR,5440,14,7,2015,Bcomeau,18,I8,3,8,f,55,
CR,5441,14,7,2015,Bcomeau,18,I8,3,8,m,32,
CR,5442,14,7,2015,Bcomeau,18,I8,3,8,m,28,
CR,5443,14,7,2015,Bcomeau,18,I8,3,8,m,33,
CR,5444,14,7,2015,Bcomeau,18,I8,3,9,f,23,
CR,5445,14,7,2015,Bcomeau,18,I8,3,9,f,21,
CR,5446,14,7,2015,Bcomeau,18,I8,3,9,f,54,
CR,5447,14,7,2015,Bcomeau,18,I8,3,9,m,45,
CR,5448,14,7,2015,Bcomeau,18,I8,3,9,f,20,
CR,5449,14,7,2015,Bcomeau,18,I8,3,9,f,61,
CR,5450,14,7,2015,Bcomeau,18,I8,3,9,f,22,
CR,5451,14,7,2015,Bcomeau,18,I8,3,9,f,32,
CR,5452,14,7,2015,Bcomeau,18,I8,3,9,m,40,
