Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire
1740,19,7,2006,Dgiard,4750.548,6452.769,4750.545,6452.854,23,I2,3,15,f,76,,0,0,0,0,1,1,0,Simple,
1741,19,7,2006,Dgiard,4750.548,6452.769,4750.545,6452.854,23,I2,3,15,f,33,,0,0,0,0,1,1,0,Simple,
1743,19,7,2006,Dgiard,4750.548,6452.769,4750.545,6452.854,23,I2,3,17,m,44,,0,0,0,0,1,1,0,Simple,
1746,19,7,2006,Dgiard,4750.548,6452.769,4750.545,6452.854,23,I2,3,20,m,35,,0,0,0,0,1,1,0,Simple,
1747,19,7,2006,Dgiard,4750.548,6452.769,4750.545,6452.854,23,I2,3,20,b3,71,,0,0,0,0,1,1,0,Simple,
1748,19,7,2006,Elandry,4750.548,6452.769,4750.545,6452.854,23,I2,3,1,,,,0,0,0,0,1,1,0,Simple,
1749,19,7,2006,Elandry,4750.548,6452.769,4750.545,6452.854,23,I2,3,2,m,54,,0,0,1,0,0,1,0,Simple,
1750,19,7,2006,Elandry,4750.548,6452.769,4750.545,6452.854,23,I2,3,2,m,44,,0,0,1,0,0,1,0,Simple,
1751,19,7,2006,Elandry,4750.548,6452.769,4750.545,6452.854,23,I2,3,2,m,50,,0,0,1,0,0,1,0,Simple,
1752,19,7,2006,Elandry,4750.548,6452.769,4750.545,6452.854,23,I2,3,3,m,62,,0,0,1,0,0,1,0,Simple,
1753,19,7,2006,Elandry,4750.548,6452.769,4750.545,6452.854,23,I2,3,4,,,,0,0,1,0,0,1,0,Simple,
1754,19,7,2006,Elandry,4750.548,6452.769,4750.545,6452.854,23,I2,3,5,f,50,,0,0,1,0,0,1,0,Simple,
1755,19,7,2006,Elandry,4750.548,6452.769,4750.545,6452.854,23,I2,3,6,f,43,,0,0,1,0,0,1,0,Simple,
1756,19,7,2006,Elandry,4750.548,6452.769,4750.545,6452.854,23,I2,3,6,m,48,,0,0,1,0,0,1,0,Simple,
1757,19,7,2006,Elandry,4750.548,6452.769,4750.545,6452.854,23,I2,3,6,m,80,,0,0,1,0,0,1,0,Simple,
1758,19,7,2006,Elandry,4750.548,6452.769,4750.545,6452.854,23,I2,3,7,,,,0,0,1,0,0,1,0,Simple,
1759,19,7,2006,Elandry,4750.548,6452.769,4750.545,6452.854,23,I2,3,8,,,,0,0,0,0,0,1,0,Simple,
1760,19,7,2006,Elandry,4750.548,6452.769,4750.545,6452.854,23,I2,3,9,,,,0,0,0,0,0,1,0,Simple,
1761,19,7,2006,Elandry,4750.548,6452.769,4750.545,6452.854,23,I2,3,10,m,65,,0,0,0,0,0,1,0,Simple,
1762,19,7,2006,Elandry,4750.548,6452.769,4750.545,6452.854,23,I2,3,11,,,,0,0,0,0,0,1,0,Simple,
1763,19,7,2006,Elandry,4750.548,6452.769,4750.545,6452.854,23,I2,3,12,,,,0,0,0,0,0,1,0,Simple,
1764,19,7,2006,Elandry,4750.548,6452.769,4750.545,6452.854,23,I2,3,13,m,62,,0,0,0,0,0,1,0,Simple,
1765,19,7,2006,Elandry,4750.548,6452.769,4750.545,6452.854,23,I2,3,14,,,,0,0,0,0,0,1,0,Simple,
1766,19,7,2006,Elandry,4750.548,6452.769,4750.545,6452.854,23,I2,3,15,,,,0,0,0,0,0,1,0,Simple,
1767,19,7,2006,Elandry,4750.548,6452.769,4750.545,6452.854,23,I2,3,16,,,,0,0,0,0,0,1,0,Simple,
1768,19,7,2006,Elandry,4750.548,6452.769,4750.545,6452.854,23,I2,3,17,,,,0,0,0,0,0,1,0,Simple,
1769,19,7,2006,Elandry,4750.548,6452.769,4750.545,6452.854,23,I2,3,18,,,,0,0,0,0,0,1,0,Simple,
1770,19,7,2006,Elandry,4750.548,6452.769,4750.545,6452.854,23,I2,3,19,,,,0,0,0,0,0,1,0,Simple,
1771,19,7,2006,Elandry,4750.548,6452.769,4750.545,6452.854,23,I2,3,20,,,,0,0,0,0,0,1,0,Simple,
1772,19,7,2006,Bcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,1,f,44,,0,0,0,0,1,1,1,Simple,
1773,19,7,2006,Bcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,2,f,67,,0,0,1,0,1,0,0,Simple,
1775,19,7,2006,Bcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,4,i,12,,0,0,0,0,1,1,1,Simple,
1776,19,7,2006,Bcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,5,i,13,,0,0,0,0,1,1,1,Simple,LS
1777,19,7,2006,Bcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,6,m,21,,0,0,0,1,1,1,1,Simple,
1778,19,7,2006,Bcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,7,,,,0,0,1,0,1,1,1,Simple,
1779,19,7,2006,Bcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,8,i,12,,0,0,1,0,1,1,0,Simple,
1780,19,7,2006,Bcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,8,f,54,,0,0,1,0,1,1,0,Simple,
1781,19,7,2006,Bcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,8,m,51,,0,0,1,0,1,1,0,Simple,
1782,19,7,2006,Bcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,9,m,47,,0,0,1,0,1,1,0,Simple,
1783,19,7,2006,Bcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,9,m,23,,0,0,1,0,1,1,0,Simple,
1784,19,7,2006,Bcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,9,m,39,,0,0,1,0,1,1,0,Simple,
1785,19,7,2006,Bcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,10,,,,0,0,0,0,1,1,0,Simple,
1786,19,7,2006,Bcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,11,m,27,,0,0,0,0,1,1,1,Simple,LS
1787,19,7,2006,Bcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,12,m,36,,0,0,0,0,1,1,1,Simple,
1788,19,7,2006,Bcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,13,,,,0,0,0,0,1,1,1,Simple,
1789,19,7,2006,Bcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,14,,,,0,0,0,0,1,1,0,Simple,
1790,19,7,2006,Bcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,15,,,,0,0,0,0,1,1,1,Simple,LS
1791,19,7,2006,Bcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,16,m,25,,0,0,0,0,1,1,1,Simple,LS
1792,19,7,2006,Bcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,17,,,,0,0,0,0,1,1,0,Simple,
1793,19,7,2006,Bcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,18,i,11,,0,0,0,0,1,1,0,Simple,
1794,19,7,2006,Bcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,19,i,14,,0,0,0,0,1,1,1,Simple,
1795,19,7,2006,Bcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,20,m,24,,0,0,0,0,1,1,1,Simple,LS
1796,19,7,2006,Mcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,1,i,16,,0,0,1,0,1,1,0,Simple,
1797,19,7,2006,Mcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,1,m,40,,0,0,1,0,1,1,0,Simple,
1800,19,7,2006,Mcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,4,f,23,,0,0,1,0,1,1,0,Simple,
1801,19,7,2006,Mcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,5,f,38,,0,0,0,0,1,1,1,Simple,
1802,19,7,2006,Mcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,5,i,16,,0,0,0,0,1,1,1,Simple,
1803,19,7,2006,Mcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,6,i,16,,0,0,0,0,1,1,1,Simple,
1804,19,7,2006,Mcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,7,,,,0,0,1,0,1,1,1,Simple,
1805,19,7,2006,Mcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,8,f,25,,0,0,0,0,1,1,1,Simple,
1806,19,7,2006,Mcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,8,m,79,,0,0,0,0,1,1,1,Simple,
1807,19,7,2006,Mcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,9,m,44,,0,0,0,0,1,1,1,Simple,2LS
1808,19,7,2006,Mcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,9,m,53,,0,0,0,0,1,1,1,Simple,LS
1809,19,7,2006,Mcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,10,m,37,,0,0,1,0,1,1,1,Simple,
1810,19,7,2006,Mcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,10,m,26,,0,0,1,0,1,1,1,Simple,
1811,19,7,2006,Mcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,10,m,22,,0,0,1,0,1,1,1,Simple,
1812,19,7,2006,Mcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,10,m,22,,0,0,1,0,1,1,1,Simple,
1813,19,7,2006,Mcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,10,f,41,,0,0,1,0,1,1,1,Simple,
1815,19,7,2006,Mcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,12,m,22,,0,0,0,0,1,1,1,Simple,
1816,19,7,2006,Mcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,12,f,26,,0,0,0,0,1,1,1,Simple,
1817,19,7,2006,Mcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,13,f,26,,0,0,0,0,1,1,1,Simple,
1818,19,7,2006,Mcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,13,m,25,,0,0,0,0,1,1,1,Simple,
1819,19,7,2006,Mcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,14,m,56,,0,0,0,0,1,1,1,Simple,
1820,19,7,2006,Mcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,14,f,23,,0,0,0,0,1,1,1,Simple,
1821,19,7,2006,Mcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,15,f,62,,0,0,0,0,1,1,1,Simple,
1822,19,7,2006,Mcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,16,f,23,,0,0,0,0,1,1,1,Simple,
1823,19,7,2006,Mcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,17,f,25,,0,0,0,0,1,1,1,Simple,
1824,19,7,2006,Mcomeau,4750.573,6452.793,4750.567,6452.864,24,I2,4,17,m,28,,0,0,0,0,1,1,1,Simple,
1828,20,7,2006,Dgiard,4750.475,6453.592,4750.421,6453.599,23,I2,1x,1,,,,0,0,0,0,1,1,0,Simple,
1829,20,7,2006,Dgiard,4750.475,6453.592,4750.421,6453.599,23,I2,1x,2,,,,0,0,0,0,1,1,0,Simple,
1830,20,7,2006,Dgiard,4750.475,6453.592,4750.421,6453.599,23,I2,1x,3,,,,0,0,0,0,1,1,0,Simple,
1831,20,7,2006,Dgiard,4750.475,6453.592,4750.421,6453.599,23,I2,1x,4,m,21,,0,0,0,0,1,1,0,Simple,
1832,20,7,2006,Dgiard,4750.475,6453.592,4750.421,6453.599,23,I2,1x,4,f,54,,0,0,0,0,1,1,0,Simple,
1833,20,7,2006,Dgiard,4750.475,6453.592,4750.421,6453.599,23,I2,1x,5,,,,0,0,0,0,1,1,0,Simple,
1834,20,7,2006,Dgiard,4750.475,6453.592,4750.421,6453.599,23,I2,1x,6,m,21,,0,0,0,0,1,1,0,Simple,
1835,20,7,2006,Dgiard,4750.475,6453.592,4750.421,6453.599,23,I2,1x,7,m,28,,0,0,0,0,1,1,0,Simple,
1836,20,7,2006,Dgiard,4750.475,6453.592,4750.421,6453.599,23,I2,1x,7,m,32,,0,0,0,0,1,1,0,Simple,
1837,20,7,2006,Dgiard,4750.475,6453.592,4750.421,6453.599,23,I2,1x,7,f,31,,0,0,0,0,1,1,0,Simple,
1838,20,7,2006,Dgiard,4750.475,6453.592,4750.421,6453.599,23,I2,1x,8,m,24,,0,0,0,0,1,1,0,Simple,
1839,20,7,2006,Dgiard,4750.475,6453.592,4750.421,6453.599,23,I2,1x,9,,,,0,0,0,0,1,1,0,Simple,
1840,20,7,2006,Dgiard,4750.475,6453.592,4750.421,6453.599,23,I2,1x,10,m,35,,0,0,0,0,1,1,0,Simple,LS
1841,20,7,2006,Dgiard,4750.475,6453.592,4750.421,6453.599,23,I2,1x,10,m,32,,0,0,0,0,1,1,0,Simple,
1842,20,7,2006,Dgiard,4750.475,6453.592,4750.421,6453.599,23,I2,1x,10,m,27,,0,0,0,0,1,1,0,Simple,
1843,20,7,2006,Dgiard,4750.475,6453.592,4750.421,6453.599,23,I2,1x,11,,,,0,0,0,0,1,1,0,Simple,
1844,20,7,2006,Dgiard,4750.475,6453.592,4750.421,6453.599,23,I2,1x,12,,,,0,0,0,0,1,1,0,Simple,
1845,20,7,2006,Dgiard,4750.475,6453.592,4750.421,6453.599,23,I2,1x,13,m,52,,0,0,0,0,1,1,0,Simple,
1846,20,7,2006,Dgiard,4750.475,6453.592,4750.421,6453.599,23,I2,1x,14,,,,0,0,0,0,1,1,0,Simple,
1847,20,7,2006,Dgiard,4750.475,6453.592,4750.421,6453.599,23,I2,1x,15,,,,0,0,0,0,1,1,0,Simple,
1848,20,7,2006,Dgiard,4750.475,6453.592,4750.421,6453.599,23,I2,1x,16,f,61,,0,0,0,0,1,1,0,Simple,
1849,20,7,2006,Dgiard,4750.475,6453.592,4750.421,6453.599,23,I2,1x,17,m,34,,0,0,0,0,1,1,0,Simple,
1850,20,7,2006,Dgiard,4750.475,6453.592,4750.421,6453.599,23,I2,1x,18,m,44,,0,0,0,0,1,1,0,Simple,
1851,20,7,2006,Dgiard,4750.475,6453.592,4750.421,6453.599,23,I2,1x,19,m,32,,0,0,0,0,1,1,0,Simple,LS
1852,20,7,2006,Dgiard,4750.475,6453.592,4750.421,6453.599,23,I2,1x,20,f,45,,0,0,0,0,1,1,0,Simple,LS
1853,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,1,m,23,,0,0,0,0,1,1,0,Simple,
1854,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,1,f,22,,0,0,0,0,1,1,0,Simple,
1855,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,1,m,28,,0,0,0,0,1,1,0,Simple,
1856,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,2,i,18,,0,0,0,0,1,1,0,Simple,
1857,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,2,i,14,,0,0,0,0,1,1,0,Simple,
1858,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,3,m,21,,0,0,0,0,1,1,0,Simple,
1859,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,4,,,,0,0,0,0,1,1,0,Simple,
1860,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,5,m,44,,0,0,0,0,1,1,0,Simple,
1861,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,5,i,11,,0,0,0,0,1,1,0,Simple,
1862,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,6,i,16,,0,0,0,0,1,1,0,Simple,
1863,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,6,i,18,,0,0,0,0,1,1,0,Simple,
1864,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,7,i,17,,0,0,0,0,1,1,0,Simple,
1865,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,7,m,30,,0,0,0,0,1,1,0,Simple,
1866,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,8,i,17,,0,0,0,0,1,1,0,Simple,
1867,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,8,m,21,,0,0,0,0,1,1,0,Simple,
1868,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,8,i,14,,0,0,0,0,1,1,0,Simple,
1869,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,9,m,28,,0,0,0,0,1,1,1,Simple,
1870,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,9,i,14,,0,0,0,0,1,1,1,Simple,
1871,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,9,m,21,,0,0,0,0,1,1,1,Simple,
1872,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,9,i,18,,0,0,0,0,1,1,1,Simple,
1873,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,9,f,24,,0,0,0,0,1,1,1,Simple,
1874,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,10,f,40,,0,0,0,0,1,1,0,Simple,
1875,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,10,i,14,,0,0,0,0,1,1,0,Simple,
1876,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,11,,,,0,0,0,0,1,1,0,Simple,
1877,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,12,f,74,,0,0,0,0,1,1,0,Simple,
1878,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,13,,,,0,0,0,0,1,1,0,Simple,
1879,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,14,f,33,,0,0,0,0,1,1,0,Simple,
1880,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,15,m,25,,0,0,0,0,1,1,0,Simple,
1881,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,16,m,34,,0,0,0,0,1,1,0,Simple,
1882,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,17,m,38,,0,0,0,0,1,1,0,Simple,
1883,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,18,,,,0,0,0,0,1,1,0,Simple,
1884,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,19,,,,0,0,0,0,1,1,0,Simple,
1885,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,20,m,68,,0,0,0,0,1,1,1,Simple,
1886,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,20,i,14,,0,0,0,0,1,1,1,Simple,
1887,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,20,m,26,,0,0,0,0,1,1,1,Simple,
1888,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,20,i,14,,0,0,0,0,1,1,1,Simple,
1889,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,20,i,14,,0,0,0,0,1,1,1,Simple,
1890,20,7,2006,Elandry,4750.475,6453.592,4750.421,6453.599,23,I2,1x,20,f,40,,0,0,0,0,1,1,1,Simple,
1891,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,1,f,51,,0,0,0,0,1,1,0,Simple,
1892,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,1,i,12,,0,0,0,0,1,1,0,Simple,
1893,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,2,m,41,,1,0,0,0,1,1,0,Simple,
1894,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,2,m,28,,1,0,0,0,1,1,0,Simple,
1895,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,2,i,12,,1,0,0,0,1,1,0,Simple,
1896,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,2,m,26,,1,0,0,0,1,1,0,Simple,
1897,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,3,m,21,,1,0,0,0,1,1,0,Simple,
1898,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,3,m,23,,1,0,0,0,1,1,0,Simple,
1899,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,4,m,61,,1,0,0,0,1,1,0,Simple,
1900,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,4,m,32,,1,0,0,0,1,1,0,Simple,
1901,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,5,m,28,,1,0,0,0,1,1,0,Simple,
1902,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,5,m,33,,1,0,0,0,1,1,0,Simple,
1903,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,5,m,29,,1,0,0,0,1,1,0,Simple,
1904,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,6,i,12,,1,0,0,0,1,1,0,Simple,
1905,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,6,i,14,,1,0,0,0,1,1,0,Simple,
1906,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,6,m,28,,1,0,0,0,1,1,0,Simple,
1907,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,7,m,22,,1,0,0,0,1,1,0,Simple,
1908,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,7,m,45,,1,0,0,0,1,1,0,Simple,
1909,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,7,m,24,,1,0,0,0,1,1,0,Simple,
1910,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,8,m,32,,0,0,0,0,1,1,0,Simple,
1911,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,9,m,33,,0,0,0,0,1,1,0,Simple,
1912,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,10,,,,1,0,0,0,1,1,0,Simple,
1913,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,11,m,28,,0,0,0,0,1,1,0,Simple,
1914,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,11,m,31,,0,0,0,0,1,1,0,Simple,
1915,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,12,i,18,,1,0,0,0,1,1,0,Simple,
1916,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,12,m,28,,1,0,0,0,1,1,0,Simple,
1917,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,12,m,20,,1,0,0,0,1,1,0,Simple,
1918,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,12,m,32,,1,0,0,0,1,1,0,Simple,
1919,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,13,i,18,,1,0,0,0,1,1,0,Simple,
1920,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,13,m,22,,1,0,0,0,1,1,0,Simple,
1921,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,14,f,42,,1,0,0,0,1,1,0,Simple,
1922,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,15,,,,1,0,0,0,1,1,0,Simple,
1923,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,16,,,,1,0,0,0,1,1,0,Simple,
1924,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,17,m,36,,1,0,0,0,1,1,0,Simple,LS
1925,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,18,m,38,,1,0,0,0,1,1,0,Simple,
1926,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,18,m,22,,1,0,0,0,1,1,0,Simple,
1927,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,18,m,50,,1,0,0,0,1,1,0,Simple,
1928,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,18,m,40,,1,0,0,0,1,1,0,Simple,
1929,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,19,m,54,,0,0,0,0,1,1,0,Simple,
1930,20,7,2006,Dgiard,4750.42,6453.6,4750.421,6453.6,23,I2,2x,20,,,,0,0,0,0,1,1,0,Simple,
1931,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,1,i,12,,1,0,0,0,1,1,0,Simple,
1932,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,1,i,12,,1,0,0,0,1,1,0,Simple,
1933,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,1,m,26,,1,0,0,0,1,1,0,Simple,
1934,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,1,f,25,,1,0,0,0,1,1,0,Simple,
1935,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,2,f,55,,1,0,0,0,1,1,0,Simple,LS
1936,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,2,i,18,,1,0,0,0,1,1,0,Simple,LS
1937,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,2,m,24,,1,0,0,0,1,1,0,Simple,
1938,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,3,i,18,,1,0,0,0,1,1,0,Simple,LS
1939,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,4,m,30,,1,0,0,0,1,1,0,Simple,
1940,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,4,i,12,,1,0,0,0,1,1,0,Simple,
1941,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,4,m,20,,1,0,0,0,1,1,0,Simple,
1942,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,4,f,26,,1,0,0,0,1,1,0,Simple,
1943,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,4,f,30,,1,0,0,0,1,1,0,Simple,
1944,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,4,f,25,,1,0,0,0,1,1,0,Simple,
1945,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,5,f,24,,1,0,0,0,1,1,0,Simple,LS
1946,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,5,m,20,,1,0,0,0,1,1,0,Simple,LS
1947,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,6,m,22,,1,0,0,0,1,1,1,Simple,
1948,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,6,m,24,,1,0,0,0,1,1,1,Simple,
1949,20,7,2006,Gpaulin,4750.42,6453.6,4750.421,6453.6,23,I2,2x,6,f,22,,1,0,0,0,1,1,1,Simple,
