Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca
3508,12,7,2011,Rdoucette,,,,,31,CI3,1,18,f,30,,,,,,,,
3509,12,7,2011,Rdoucette,,,,,31,CI3,1,18,f,53,,,,,,,,
3510,12,7,2011,Rdoucette,,,,,31,CI3,1,19,f,30,,,,,,,,
3511,12,7,2011,Rdoucette,,,,,31,CI3,1,19,i,19,,,,,,,,
3512,12,7,2011,Rdoucette,,,,,31,CI3,1,19,i,13,,,,,,,,
3513,12,7,2011,Rdoucette,,,,,31,CI3,1,20,f,74,,,,,,,,
3514,12,7,2011,Rdoucette,,,,,31,CI3,1,20,f,58,,,,,,,,
3515,12,7,2011,Mcomeau,,,,,31,CI3,1,1,i,13,,,,,,,,
3516,12,7,2011,Mcomeau,,,,,31,CI3,1,1,f,30,,,,,,,,
3517,12,7,2011,Mcomeau,,,,,31,CI3,1,1,i,18,,,,,,,,
3518,12,7,2011,Mcomeau,,,,,31,CI3,1,1,f,35,,,,,,,,
3519,12,7,2011,Mcomeau,,,,,31,CI3,1,1,m,96,,,,,,,,
3520,12,7,2011,Mcomeau,,,,,31,CI3,1,1,i,10,,,,,,,,
3521,12,7,2011,Mcomeau,,,,,31,CI3,1,1,f,27,,,,,,,,
3522,12,7,2011,Mcomeau,,,,,31,CI3,1,1,f,47,,,,,,,,
3523,12,7,2011,Mcomeau,,,,,31,CI3,1,1,i,11,,,,,,,,
3524,12,7,2011,Mcomeau,,,,,31,CI3,1,1,i,9,,,,,,,,
3525,12,7,2011,Mcomeau,,,,,31,CI3,1,1,i,16,,,,,,,,
3526,12,7,2011,Mcomeau,,,,,31,CI3,1,2,f,65,,,,,,,,
3527,12,7,2011,Mcomeau,,,,,31,CI3,1,2,i,10,,,,,,,,
3528,12,7,2011,Mcomeau,,,,,31,CI3,1,2,m,22,,,,,,,,
3529,12,7,2011,Mcomeau,,,,,31,CI3,1,2,f,27,,,,,,,,
3530,12,7,2011,Mcomeau,,,,,31,CI3,1,2,f,25,,,,,,,,
3531,12,7,2011,Mcomeau,,,,,31,CI3,1,3,m,69,,,,,,,,
3532,12,7,2011,Mcomeau,,,,,31,CI3,1,3,m,21,,,,,,,,
3533,12,7,2011,Mcomeau,,,,,31,CI3,1,3,m,29,,,,,,,,
3534,12,7,2011,Mcomeau,,,,,31,CI3,1,3,f,45,,,,,,,,
3535,12,7,2011,Mcomeau,,,,,31,CI3,1,3,i,11,,,,,,,,
3536,12,7,2011,Mcomeau,,,,,31,CI3,1,4,f,32,,,,,,,,
3537,12,7,2011,Mcomeau,,,,,31,CI3,1,4,i,10,,,,,,,,
3538,12,7,2011,Mcomeau,,,,,31,CI3,1,4,m,73,,,,,,,,
3539,12,7,2011,Mcomeau,,,,,31,CI3,1,5,m,24,,,,,,,,
3540,12,7,2011,Mcomeau,,,,,31,CI3,1,5,m,37,,,,,,,,
3541,12,7,2011,Mcomeau,,,,,31,CI3,1,5,i,11,,,,,,,,
3542,12,7,2011,Mcomeau,,,,,31,CI3,1,5,f,70,,,,,,,,
3543,12,7,2011,Mcomeau,,,,,31,CI3,1,5,m,21,,,,,,,,
3544,12,7,2011,Mcomeau,,,,,31,CI3,1,5,f,67,,,,,,,,
3545,12,7,2011,Mcomeau,,,,,31,CI3,1,5,f,22,,,,,,,,
3546,12,7,2011,Mcomeau,,,,,31,CI3,1,5,b3,84,,,,,,,,
3547,12,7,2011,Mcomeau,,,,,31,CI3,1,5,m,62,,,,,,,,
3548,12,7,2011,Mcomeau,,,,,31,CI3,1,6,i,10,,,,,,,,
3549,12,7,2011,Mcomeau,,,,,31,CI3,1,6,i,12,,,,,,,,
3550,12,7,2011,Mcomeau,,,,,31,CI3,1,6,i,10,,,,,,,,
3551,12,7,2011,Mcomeau,,,,,31,CI3,1,7,f,60,,,,,,,,
3552,12,7,2011,Mcomeau,,,,,31,CI3,1,7,f,26,,,,,,,,
3553,12,7,2011,Mcomeau,,,,,31,CI3,1,8,,,,,,,,,,
3554,12,7,2011,Mcomeau,,,,,31,CI3,1,9,m,48,,,,,,,,
3555,12,7,2011,Mcomeau,,,,,31,CI3,1,9,f,35,,,,,,,,
3556,12,7,2011,Mcomeau,,,,,31,CI3,1,9,i,10,,,,,,,,
3557,12,7,2011,Mcomeau,,,,,31,CI3,1,10,,,,,,,,,,
3558,12,7,2011,Gpaulin,,,,,31,CI3,2,1,f,32,,,,,,,,
3559,12,7,2011,Gpaulin,,,,,31,CI3,2,1,m,21,,,,,,,,
3560,12,7,2011,Gpaulin,,,,,31,CI3,2,2,m,28,,,,,,,,
3561,12,7,2011,Gpaulin,,,,,31,CI3,2,2,i,16,,,,,,,,
3562,12,7,2011,Gpaulin,,,,,31,CI3,2,2,m,23,,,,,,,,
3563,12,7,2011,Gpaulin,,,,,31,CI3,2,2,m,72,,,,,,,,
3564,12,7,2011,Gpaulin,,,,,31,CI3,2,2,i,14,,,,,,,,
3565,12,7,2011,Gpaulin,,,,,31,CI3,2,3,m,54,,,,,,,,
3566,12,7,2011,Gpaulin,,,,,31,CI3,2,3,m,25,,,,,,,,
3567,12,7,2011,Gpaulin,,,,,31,CI3,2,3,i,10,,,,,,,,
3568,12,7,2011,Gpaulin,,,,,31,CI3,2,3,f,22,,,,,,,,
3569,12,7,2011,Gpaulin,,,,,31,CI3,2,4,f,23,,,,,,,,
3570,12,7,2011,Gpaulin,,,,,31,CI3,2,4,i,16,,,,,,,,
3571,12,7,2011,Gpaulin,,,,,31,CI3,2,5,i,10,,,,,,,,
3572,12,7,2011,Gpaulin,,,,,31,CI3,2,5,f,45,,,,,,,,
3573,12,7,2011,Gpaulin,,,,,31,CI3,2,5,f,35,,,,,,,,
3574,12,7,2011,Gpaulin,,,,,31,CI3,2,6,m,24,,,,,,,,
3575,12,7,2011,Gpaulin,,,,,31,CI3,2,6,f,36,,,,,,,,
3576,12,7,2011,Gpaulin,,,,,31,CI3,2,7,i,16,,,,,,,,
3577,12,7,2011,Gpaulin,,,,,31,CI3,2,8,i,17,,,,,,,,
3578,12,7,2011,Gpaulin,,,,,31,CI3,2,9,f,35,,,,,,,,
3580,12,7,2011,Gpaulin,,,,,31,CI3,2,11,f,45,,,,,,,,
3581,12,7,2011,Gpaulin,,,,,31,CI3,2,12,f,59,,,,,,,,
3583,12,7,2011,Gpaulin,,,,,31,CI3,2,14,i,16,,,,,,,,
3585,12,7,2011,Gpaulin,,,,,31,CI3,2,16,m,27,,,,,,,,
3586,12,7,2011,Gpaulin,,,,,31,CI3,2,16,m,102,,,,,,,,
3587,12,7,2011,Gpaulin,,,,,31,CI3,2,18,f,32,,,,,,,,
3588,12,7,2011,Gpaulin,,,,,31,CI3,2,18,f,60,,,,,,,,
3590,12,7,2011,Rvienneau,,,,,31,CI3,2,1,m,24,,,,,,,,
3591,12,7,2011,Rvienneau,,,,,31,CI3,2,1,f,44,,,,,,,,
3592,12,7,2011,Rvienneau,,,,,31,CI3,2,2,f,60,,,,,,,,
3593,12,7,2011,Rvienneau,,,,,31,CI3,2,2,m,33,,,,,,,,
3594,12,7,2011,Rvienneau,,,,,31,CI3,2,3,m,28,,,,,,,,
3595,12,7,2011,Rvienneau,,,,,31,CI3,2,3,f,42,,,,,,,,
3596,12,7,2011,Rvienneau,,,,,31,CI3,2,3,f,60,,,,,,,,
3597,12,7,2011,Rvienneau,,,,,31,CI3,2,4,m,31,,,,,,,,
3598,12,7,2011,Rvienneau,,,,,31,CI3,2,4,m,22,,,,,,,,
3599,12,7,2011,Rvienneau,,,,,31,CI3,2,5,m,71,,,,,,,,
3600,12,7,2011,Rvienneau,,,,,31,CI3,2,5,f,46,,,,,,,,
3601,12,7,2011,Rvienneau,,,,,31,CI3,2,5,m,20,,,,,,,,
3602,12,7,2011,Rvienneau,,,,,31,CI3,2,5,m,26,,,,,,,,
3603,12,7,2011,Rvienneau,,,,,31,CI3,2,6,f,67,,,,,,,,
3604,12,7,2011,Rvienneau,,,,,31,CI3,2,6,m,28,,,,,,,,
3605,12,7,2011,Rvienneau,,,,,31,CI3,2,6,f,44,,,,,,,,
3606,12,7,2011,Rvienneau,,,,,31,CI3,2,6,f,30,,,,,,,,
3607,12,7,2011,Rvienneau,,,,,31,CI3,2,7,m,57,,,,,,,,
3608,12,7,2011,Rvienneau,,,,,31,CI3,2,7,f,41,,,,,,,,
3609,12,7,2011,Rvienneau,,,,,31,CI3,2,8,m,25,,,,,,,,
3610,12,7,2011,Rvienneau,,,,,31,CI3,2,8,i,18,,,,,,,,
3611,12,7,2011,Rvienneau,,,,,31,CI3,2,9,f,60,,,,,,,,
3612,12,7,2011,Rvienneau,,,,,31,CI3,2,10,f,72,,,,,,,,
3613,12,7,2011,Rvienneau,,,,,31,CI3,2,11,m,30,,,,,,,,
3614,12,7,2011,Rvienneau,,,,,31,CI3,2,13,f,40,,,,,,,,
3615,12,7,2011,Rvienneau,,,,,31,CI3,2,14,i,12,,,,,,,,
3616,12,7,2011,Rvienneau,,,,,31,CI3,2,15,b3,83,,,,,,,,
3617,12,7,2011,Rvienneau,,,,,31,CI3,2,15,m,31,,,,,,,,
3618,12,7,2011,Rvienneau,,,,,31,CI3,2,20,m,58,,,,,,,,
3624,12,7,2011,Bcomeau,,,,,31,CI3,3,1,i,18,,,,,,,,
3625,12,7,2011,Bcomeau,,,,,31,CI3,3,1,m,23,,,,,,,,
3626,12,7,2011,Bcomeau,,,,,31,CI3,3,1,f,35,,,,,,,,
3627,12,7,2011,Bcomeau,,,,,31,CI3,3,2,f,25,,,,,,,,
3628,12,7,2011,Bcomeau,,,,,31,CI3,3,3,i,17,,,,,,,,
3629,12,7,2011,Bcomeau,,,,,31,CI3,3,3,i,16,,,,,,,,
3630,12,7,2011,Bcomeau,,,,,31,CI3,3,3,m,43,,,,,,,,
3631,12,7,2011,Bcomeau,,,,,31,CI3,3,4,f,22,,,,,,,,
3632,12,7,2011,Bcomeau,,,,,31,CI3,3,4,m,79,,,,,,,,
3633,12,7,2011,Bcomeau,,,,,31,CI3,3,4,i,9,,,,,,,,
3634,12,7,2011,Bcomeau,,,,,31,CI3,3,5,m,79,,,,,,,,
3635,12,7,2011,Bcomeau,,,,,31,CI3,3,5,m,27,,,,,,,,
3636,12,7,2011,Bcomeau,,,,,31,CI3,3,5,m,27,,,,,,,,
3637,12,7,2011,Bcomeau,,,,,31,CI3,3,6,m,42,,,,,,,,
3638,12,7,2011,Bcomeau,,,,,31,CI3,3,7,i,19,,,,,,,,
3639,12,7,2011,Bcomeau,,,,,31,CI3,3,7,f,31,,,,,,,,
3640,12,7,2011,Bcomeau,,,,,31,CI3,3,7,m,72,,,,,,,,
3641,12,7,2011,Bcomeau,,,,,31,CI3,3,8,m,31,,,,,,,,
3643,12,7,2011,Bcomeau,,,,,31,CI3,3,10,m,45,,,,,,,,
3644,12,7,2011,Bcomeau,,,,,31,CI3,3,11,,,,,,,,,,
3645,12,7,2011,Bcomeau,,,,,31,CI3,3,12,i,17,,,,,,,,
3646,12,7,2011,Bcomeau,,,,,31,CI3,3,12,m,30,,,,,,,,
3647,12,7,2011,Bcomeau,,,,,31,CI3,3,13,f,23,,,,,,,,
3648,12,7,2011,Bcomeau,,,,,31,CI3,3,13,m,40,,,,,,,,
3649,12,7,2011,Bcomeau,,,,,31,CI3,3,14,m,63,,,,,,,,
3650,12,7,2011,Bcomeau,,,,,31,CI3,3,14,m,34,,,,,,,,
3651,12,7,2011,Bcomeau,,,,,31,CI3,3,15,f,81,,,,,,,,
3652,12,7,2011,Bcomeau,,,,,31,CI3,3,16,f,30,,,,,,,,
3653,12,7,2011,Bcomeau,,,,,31,CI3,3,16,f,20,,,,,,,,
3654,12,7,2011,Bcomeau,,,,,31,CI3,3,17,,,,,,,,,,
3655,12,7,2011,Bcomeau,,,,,31,CI3,3,18,m,25,,,,,,,,
3656,12,7,2011,Bcomeau,,,,,31,CI3,3,18,i,12,,,,,,,,
3657,12,7,2011,Bcomeau,,,,,31,CI3,3,18,i,9,,,,,,,,
3658,12,7,2011,Bcomeau,,,,,31,CI3,3,18,i,12,,,,,,,,
3659,12,7,2011,Bcomeau,,,,,31,CI3,3,18,i,16,,,,,,,,
3660,12,7,2011,Bcomeau,,,,,31,CI3,3,19,f,57,,,,,,,,
3661,12,7,2011,Bcomeau,,,,,31,CI3,3,19,i,10,,,,,,,,
3662,12,7,2011,Bcomeau,,,,,31,CI3,3,19,i,15,,,,,,,,
3663,12,7,2011,Bcomeau,,,,,31,CI3,3,19,m,32,,,,,,,,
3664,12,7,2011,Bcomeau,,,,,31,CI3,3,20,f,24,,,,,,,,
3665,12,7,2011,Bcomeau,,,,,31,CI3,3,20,f,23,,,,,,,,
3666,12,7,2011,Bcomeau,,,,,31,CI3,3,20,i,16,,,,,,,,
3667,12,7,2011,Rdoucette,,,,,31,CI3,3,1,m,37,,,,,,,,
3668,12,7,2011,Rdoucette,,,,,31,CI3,3,2,i,12,,,,,,,,
3669,12,7,2011,Rdoucette,,,,,31,CI3,3,2,m,46,,,,,,,,
3670,12,7,2011,Rdoucette,,,,,31,CI3,3,2,i,11,,,,,,,,
3671,12,7,2011,Rdoucette,,,,,31,CI3,3,2,f,23,,,,,,,,
3672,12,7,2011,Rdoucette,,,,,31,CI3,3,3,m,38,,,,,,,,
3673,12,7,2011,Rdoucette,,,,,31,CI3,3,3,m,30,,,,,,,,
3674,12,7,2011,Rdoucette,,,,,31,CI3,3,3,m,52,,,,,,,,
3675,12,7,2011,Rdoucette,,,,,31,CI3,3,3,m,20,,,,,,,,
3676,12,7,2011,Rdoucette,,,,,31,CI3,3,3,f,46,,,,,,,,
3677,12,7,2011,Rdoucette,,,,,31,CI3,3,3,f,23,,,,,,,,
3678,12,7,2011,Rdoucette,,,,,31,CI3,3,4,m,81,,,,,,,,
3679,12,7,2011,Rdoucette,,,,,31,CI3,3,4,f,31,,,,,,,,
3680,12,7,2011,Rdoucette,,,,,31,CI3,3,4,i,12,,,,,,,,
3681,12,7,2011,Rdoucette,,,,,31,CI3,3,4,m,21,,,,,,,,
3682,12,7,2011,Rdoucette,,,,,31,CI3,3,4,m,35,,,,,,,,
3683,12,7,2011,Rdoucette,,,,,31,CI3,3,5,m,32,,,,,,,,
3684,12,7,2011,Rdoucette,,,,,31,CI3,3,5,f,34,,,,,,,,
3685,12,7,2011,Rdoucette,,,,,31,CI3,3,5,i,18,,,,,,,,
3686,12,7,2011,Rdoucette,,,,,31,CI3,3,6,f,68,,,,,,,,
3687,12,7,2011,Rdoucette,,,,,31,CI3,3,6,f,74,,,,,,,,
3688,12,7,2011,Rdoucette,,,,,31,CI3,3,6,f,32,,,,,,,,
3689,12,7,2011,Rdoucette,,,,,31,CI3,3,7,m,39,,,,,,,,
3690,12,7,2011,Rdoucette,,,,,31,CI3,3,7,f,35,,,,,,,,
3691,12,7,2011,Rdoucette,,,,,31,CI3,3,7,f,35,,,,,,,,
3692,12,7,2011,Rdoucette,,,,,31,CI3,3,7,i,12,,,,,,,,
3693,12,7,2011,Rdoucette,,,,,31,CI3,3,7,f,31,,,,,,,,
3694,12,7,2011,Rdoucette,,,,,31,CI3,3,7,f,24,,,,,,,,
3695,12,7,2011,Rdoucette,,,,,31,CI3,3,8,f,59,,,,,,,,
3696,12,7,2011,Rdoucette,,,,,31,CI3,3,8,m,21,,,,,,,,
3697,12,7,2011,Rdoucette,,,,,31,CI3,3,9,f,74,,,,,,,,
3699,12,7,2011,Rdoucette,,,,,31,CI3,3,11,m,76,,,,,,,,
3700,12,7,2011,Rdoucette,,,,,31,CI3,3,11,f,31,,,,,,,,
3701,12,7,2011,Rdoucette,,,,,31,CI3,3,12,m,28,,,,,,,,
3702,12,7,2011,Rdoucette,,,,,31,CI3,3,12,f,52,,,,,,,,
3703,12,7,2011,Rdoucette,,,,,31,CI3,3,12,i,12,,,,,,,,
3704,12,7,2011,Rdoucette,,,,,31,CI3,3,12,m,78,,,,,,,,
3705,12,7,2011,Rdoucette,,,,,31,CI3,3,13,m,21,,,,,,,,
3706,12,7,2011,Rdoucette,,,,,31,CI3,3,13,m,44,,,,,,,,
3707,12,7,2011,Rdoucette,,,,,31,CI3,3,14,f,55,,,,,,,,
3708,12,7,2011,Rdoucette,,,,,31,CI3,3,14,f,39,,,,,,,,
3709,12,7,2011,Rdoucette,,,,,31,CI3,3,14,i,18,,,,,,,,
3710,12,7,2011,Rdoucette,,,,,31,CI3,3,15,f,21,,,,,,,,
3711,12,7,2011,Rdoucette,,,,,31,CI3,3,15,m,24,,,,,,,,
3712,12,7,2011,Rdoucette,,,,,31,CI3,3,15,m,21,,,,,,,,
3713,12,7,2011,Rdoucette,,,,,31,CI3,3,16,m,52,,,,,,,,
3714,12,7,2011,Rdoucette,,,,,31,CI3,3,17,m,115,,,,,,,,
3715,12,7,2011,Rdoucette,,,,,31,CI3,3,17,i,12,,,,,,,,
3716,12,7,2011,Rdoucette,,,,,31,CI3,3,17,f,32,,,,,,,,
3717,12,7,2011,Rdoucette,,,,,31,CI3,3,17,m,50,,,,,,,,
3718,12,7,2011,Rdoucette,,,,,31,CI3,3,17,m,46,,,,,,,,
3719,12,7,2011,Rdoucette,,,,,31,CI3,3,18,m,21,,,,,,,,
3720,12,7,2011,Rdoucette,,,,,31,CI3,3,18,f,115,,,,,,,,
3721,12,7,2011,Rdoucette,,,,,31,CI3,3,18,m,29,,,,,,,,
3722,12,7,2011,Rdoucette,,,,,31,CI3,3,18,m,89,,,,,,,,
3723,12,7,2011,Rdoucette,,,,,31,CI3,3,19,m,67,,,,,,,,
3724,12,7,2011,Rdoucette,,,,,31,CI3,3,19,f,36,,,,,,,,
3725,12,7,2011,Rdoucette,,,,,31,CI3,3,19,f,65,,,,,,,,
3726,12,7,2011,Rdoucette,,,,,31,CI3,3,19,m,27,,,,,,,,
3727,12,7,2011,Rdoucette,,,,,31,CI3,3,20,m,53,,,,,,,,
3728,12,7,2011,Rdoucette,,,,,31,CI3,3,20,m,42,,,,,,,,
3729,12,7,2011,Gpaulin,,,,,31,CI3,4,1,,,,,,,,,,
3730,12,7,2011,Gpaulin,,,,,31,CI3,4,2,b3,73,,,,,,,,
3731,12,7,2011,Gpaulin,,,,,31,CI3,4,2,i,14,,,,,,,,
3732,12,7,2011,Gpaulin,,,,,31,CI3,4,2,m,46,,,,,,,,
3733,12,7,2011,Gpaulin,,,,,31,CI3,4,3,m,38,,,,,,,,
3734,12,7,2011,Gpaulin,,,,,31,CI3,4,3,i,17,,,,,,,,
3735,12,7,2011,Gpaulin,,,,,31,CI3,4,4,f,22,,,,,,,,
3736,12,7,2011,Gpaulin,,,,,31,CI3,4,4,i,12,,,,,,,,
3737,12,7,2011,Gpaulin,,,,,31,CI3,4,4,i,19,,,,,,,,
3738,12,7,2011,Gpaulin,,,,,31,CI3,4,5,m,40,,,,,,,,
3739,12,7,2011,Gpaulin,,,,,31,CI3,4,5,i,10,,,,,,,,
3740,12,7,2011,Gpaulin,,,,,31,CI3,4,5,f,30,,,,,,,,
3741,12,7,2011,Gpaulin,,,,,31,CI3,4,5,i,17,,,,,,,,
3742,12,7,2011,Gpaulin,,,,,31,CI3,4,5,i,16,,,,,,,,
3743,12,7,2011,Gpaulin,,,,,31,CI3,4,6,f,21,,,,,,,,
3744,12,7,2011,Gpaulin,,,,,31,CI3,4,6,i,8,,,,,,,,
3745,12,7,2011,Gpaulin,,,,,31,CI3,4,6,i,10,,,,,,,,
3746,12,7,2011,Gpaulin,,,,,31,CI3,4,7,f,39,,,,,,,,
3747,12,7,2011,Gpaulin,,,,,31,CI3,4,7,i,12,,,,,,,,
3748,12,7,2011,Gpaulin,,,,,31,CI3,4,7,f,64,,,,,,,,
3749,12,7,2011,Gpaulin,,,,,31,CI3,4,7,f,22,,,,,,,,
3750,12,7,2011,Gpaulin,,,,,31,CI3,4,7,m,31,,,,,,,,
3751,12,7,2011,Gpaulin,,,,,31,CI3,4,7,f,38,,,,,,,,
3752,12,7,2011,Gpaulin,,,,,31,CI3,4,8,f,22,,,,,,,,
3753,12,7,2011,Gpaulin,,,,,31,CI3,4,9,f,48,,,,,,,,
3754,12,7,2011,Gpaulin,,,,,31,CI3,4,9,i,16,,,,,,,,
3755,12,7,2011,Gpaulin,,,,,31,CI3,4,10,m,38,,,,,,,,
3756,12,7,2011,Gpaulin,,,,,31,CI3,4,10,m,34,,,,,,,,
3757,12,7,2011,Gpaulin,,,,,31,CI3,4,10,m,40,,,,,,,,
3758,12,7,2011,Gpaulin,,,,,31,CI3,4,10,i,18,,,,,,,,
3759,12,7,2011,Gpaulin,,,,,31,CI3,4,10,i,10,,,,,,,,
3760,12,7,2011,Gpaulin,,,,,31,CI3,4,11,m,34,,,,,,,,
3761,12,7,2011,Gpaulin,,,,,31,CI3,4,11,i,16,,,,,,,,
3762,12,7,2011,Gpaulin,,,,,31,CI3,4,11,f,73,,,,,,,,
3763,12,7,2011,Gpaulin,,,,,31,CI3,4,12,f,23,,,,,,,,
3764,12,7,2011,Gpaulin,,,,,31,CI3,4,12,f,48,,,,,,,,
3765,12,7,2011,Gpaulin,,,,,31,CI3,4,13,m,24,,,,,,,,
3766,12,7,2011,Gpaulin,,,,,31,CI3,4,13,f,28,,,,,,,,
3767,12,7,2011,Gpaulin,,,,,31,CI3,4,13,f,34,,,,,,,,
3768,12,7,2011,Gpaulin,,,,,31,CI3,4,13,m,22,,,,,,,,
3769,12,7,2011,Gpaulin,,,,,31,CI3,4,14,f,22,,,,,,,,
3770,12,7,2011,Gpaulin,,,,,31,CI3,4,14,i,16,,,,,,,,
3771,12,7,2011,Gpaulin,,,,,31,CI3,4,15,m,29,,,,,,,,
3772,12,7,2011,Gpaulin,,,,,31,CI3,4,15,i,12,,,,,,,,
3773,12,7,2011,Gpaulin,,,,,31,CI3,4,15,f,65,,,,,,,,
3774,12,7,2011,Gpaulin,,,,,31,CI3,4,15,m,24,,,,,,,,
3775,12,7,2011,Gpaulin,,,,,31,CI3,4,16,f,33,,,,,,,,
3776,12,7,2011,Gpaulin,,,,,31,CI3,4,17,f,29,,,,,,,,
3777,12,7,2011,Gpaulin,,,,,31,CI3,4,17,f,52,,,,,,,,
3778,12,7,2011,Gpaulin,,,,,31,CI3,4,18,f,55,,,,,,,,
3779,12,7,2011,Gpaulin,,,,,31,CI3,4,19,f,30,,,,,,,,
3780,12,7,2011,Gpaulin,,,,,31,CI3,4,19,f,26,,,,,,,,
3781,12,7,2011,Gpaulin,,,,,31,CI3,4,20,m,34,,,,,,,,
3782,12,7,2011,Dgiard,,,,,31,CI3,4,1,i,18,,,,,,,,
3783,12,7,2011,Dgiard,,,,,31,CI3,4,1,i,14,,,,,,,,
3784,12,7,2011,Dgiard,,,,,31,CI3,4,2,m,43,,,,,,,,
3785,12,7,2011,Dgiard,,,,,31,CI3,4,2,m,20,,,,,,,,
3786,12,7,2011,Dgiard,,,,,31,CI3,4,3,m,36,,,,,,,,
3787,12,7,2011,Dgiard,,,,,31,CI3,4,3,i,12,,,,,,,,
3788,12,7,2011,Dgiard,,,,,31,CI3,4,3,m,42,,,,,,,,
3789,12,7,2011,Dgiard,,,,,31,CI3,4,3,m,22,,,,,,,,
3790,12,7,2011,Dgiard,,,,,31,CI3,4,3,f,44,,,,,,,,
3791,12,7,2011,Dgiard,,,,,31,CI3,4,3,m,21,,,,,,,,
3792,12,7,2011,Dgiard,,,,,31,CI3,4,4,,,,,,,,,,
3793,12,7,2011,Dgiard,,,,,31,CI3,4,5,f,31,,,,,,,,
3794,12,7,2011,Dgiard,,,,,31,CI3,4,5,f,63,,,,,,,,
3795,12,7,2011,Dgiard,,,,,31,CI3,4,5,f,90,,,,,,,,
3796,12,7,2011,Dgiard,,,,,31,CI3,4,5,f,70,,,,,,,,
3797,12,7,2011,Dgiard,,,,,31,CI3,4,5,m,28,,,,,,,,
3798,12,7,2011,Dgiard,,,,,31,CI3,4,6,f,32,,,,,,,,
3799,12,7,2011,Dgiard,,,,,31,CI3,4,6,f,30,,,,,,,,
3800,12,7,2011,Dgiard,,,,,31,CI3,4,6,f,25,,,,,,,,
3801,12,7,2011,Dgiard,,,,,31,CI3,4,6,i,18,,,,,,,,
3802,12,7,2011,Dgiard,,,,,31,CI3,4,6,f,26,,,,,,,,
3803,12,7,2011,Dgiard,,,,,31,CI3,4,6,i,8,,,,,,,,
3804,12,7,2011,Dgiard,,,,,31,CI3,4,7,m,27,,,,,,,,
3805,12,7,2011,Dgiard,,,,,31,CI3,4,8,m,56,,,,,,,,
3806,12,7,2011,Dgiard,,,,,31,CI3,4,8,f,33,,,,,,,,
3807,12,7,2011,Dgiard,,,,,31,CI3,4,8,m,32,,,,,,,,
3808,12,7,2011,Dgiard,,,,,31,CI3,4,8,f,30,,,,,,,,
3809,12,7,2011,Dgiard,,,,,31,CI3,4,8,f,71,,,,,,,,
3810,12,7,2011,Dgiard,,,,,31,CI3,4,9,f,38,,,,,,,,
3811,12,7,2011,Dgiard,,,,,31,CI3,4,9,f,33,,,,,,,,
3812,12,7,2011,Dgiard,,,,,31,CI3,4,10,f,46,,,,,,,,
3813,12,7,2011,Dgiard,,,,,31,CI3,4,10,m,20,,,,,,,,
3814,12,7,2011,Dgiard,,,,,31,CI3,4,10,m,45,,,,,,,,
3815,12,7,2011,Dgiard,,,,,31,CI3,4,10,m,31,,,,,,,,
3816,12,7,2011,Dgiard,,,,,31,CI3,4,10,f,60,,,,,,,,
3817,12,7,2011,Dgiard,,,,,31,CI3,4,10,f,32,,,,,,,,
3818,12,7,2011,Dgiard,,,,,31,CI3,4,10,m,30,,,,,,,,
3819,12,7,2011,Dgiard,,,,,31,CI3,4,10,m,62,,,,,,,,
3820,12,7,2011,Dgiard,,,,,31,CI3,4,11,m,51,,,,,,,,
3821,12,7,2011,Dgiard,,,,,31,CI3,4,11,m,27,,,,,,,,
3822,12,7,2011,Dgiard,,,,,31,CI3,4,11,f,70,,,,,,,,
3823,12,7,2011,Dgiard,,,,,31,CI3,4,12,i,18,,,,,,,,
3824,12,7,2011,Dgiard,,,,,31,CI3,4,13,m,26,,,,,,,,
3825,12,7,2011,Dgiard,,,,,31,CI3,4,13,i,19,,,,,,,,
3826,12,7,2011,Dgiard,,,,,31,CI3,4,14,f,28,,,,,,,,
3827,12,7,2011,Dgiard,,,,,31,CI3,4,15,f,74,,,,,,,,
3828,12,7,2011,Dgiard,,,,,31,CI3,4,15,m,36,,,,,,,,
3829,12,7,2011,Dgiard,,,,,31,CI3,4,15,m,25,,,,,,,,
3830,12,7,2011,Dgiard,,,,,31,CI3,4,15,i,19,,,,,,,,
3831,12,7,2011,Dgiard,,,,,31,CI3,4,16,i,10,,,,,,,,
3832,12,7,2011,Dgiard,,,,,31,CI3,4,16,m,21,,,,,,,,
3833,12,7,2011,Dgiard,,,,,31,CI3,4,16,m,35,,,,,,,,
3834,12,7,2011,Dgiard,,,,,31,CI3,4,16,m,50,,,,,,,,
3835,12,7,2011,Dgiard,,,,,31,CI3,4,17,f,30,,,,,,,,
3836,12,7,2011,Dgiard,,,,,31,CI3,4,17,i,19,,,,,,,,
3837,12,7,2011,Dgiard,,,,,31,CI3,4,17,m,21,,,,,,,,
3838,12,7,2011,Dgiard,,,,,31,CI3,4,18,b3,72,,,,,,,,
3839,12,7,2011,Dgiard,,,,,31,CI3,4,18,f,39,,,,,,,,
3840,12,7,2011,Dgiard,,,,,31,CI3,4,18,m,22,,,,,,,,
3841,12,7,2011,Dgiard,,,,,31,CI3,4,18,m,28,,,,,,,,
3842,12,7,2011,Dgiard,,,,,31,CI3,4,19,f,44,,,,,,,,
