Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Transect,Trans,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Ca,type,commentaire,fond,,Début - lat.,Début - long.,Fin - lat.,Fin - long.
1037,29,6,2000,Glandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,8,m,56,,0,1,0,0,0,1,simple,,vase cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1038,29,6,2000,Glandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,9,,,,0,1,0,0,0,1,simple,,vase cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1039,29,6,2000,Glandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,10,,,,0,1,0,0,0,1,simple,,vase cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1040,29,6,2000,Glandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,11,f,65,,0,1,0,0,0,1,simple,,vase cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1041,29,6,2000,Glandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,12,f,54,,0,1,0,0,0,1,simple,,vase cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1042,29,6,2000,Glandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,12,f,46,,0,1,0,0,0,1,simple,,vase cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1043,29,6,2000,Glandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,13,f,39,,0,1,0,0,0,1,simple,,vase cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1044,29,6,2000,Glandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,14,,,,0,1,0,0,0,1,simple,,vase cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1045,29,6,2000,Glandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,15,,,,0,1,0,0,0,1,simple,,vase cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1047,29,6,2000,Glandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,17,m,65,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1051,29,6,2000,Elandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,1,f,56,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1052,29,6,2000,Elandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,2,m,37,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1053,29,6,2000,Elandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,2,f,29,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1054,29,6,2000,Elandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,3,f,37,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1055,29,6,2000,Elandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,3,m,52,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1056,29,6,2000,Elandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,3,i,,1,0,0,1,0,0,1,simple,,dur cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1057,29,6,2000,Elandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,4,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1058,29,6,2000,Elandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,5,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1059,29,6,2000,Elandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,6,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1061,29,6,2000,Elandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,8,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1062,29,6,2000,Elandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,9,f,44,,0,0,1,0,1,1,Complexe,,dur gravier cailloux complexe,,47.83178333,65.14186667,47.83176667,65.1432
1063,29,6,2000,Elandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,10,f,58,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1064,29,6,2000,Elandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,10,m,40,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1065,29,6,2000,Elandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,11,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1066,29,6,2000,Elandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,12,b,65,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1067,29,6,2000,Elandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,13,m,54,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1068,29,6,2000,Elandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,13,m,49,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1069,29,6,2000,Elandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,13,m,33,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1071,29,6,2000,Elandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,15,m,41,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1074,29,6,2000,Elandry,4749.907,6508.512,4749.906,6508.592,,GA1,25,18,f,47,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.83178333,65.14186667,47.83176667,65.1432
1083,30,6,2000,Glandry,4749.747,6509.19,4749.762,6509.113,29,GA1,26,7,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82911667,65.15316667,47.82936667,65.15188333
1084,30,6,2000,Glandry,4749.747,6509.19,4749.762,6509.113,29,GA1,26,8,m,50,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82911667,65.15316667,47.82936667,65.15188333
1085,30,6,2000,Glandry,4749.747,6509.19,4749.762,6509.113,29,GA1,26,9,f,46,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82911667,65.15316667,47.82936667,65.15188333
1086,30,6,2000,Glandry,4749.747,6509.19,4749.762,6509.113,29,GA1,26,9,f,60,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82911667,65.15316667,47.82936667,65.15188333
1087,30,6,2000,Glandry,4749.747,6509.19,4749.762,6509.113,29,GA1,26,10,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82911667,65.15316667,47.82936667,65.15188333
1088,30,6,2000,Glandry,4749.747,6509.19,4749.762,6509.113,29,GA1,26,11,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.82911667,65.15316667,47.82936667,65.15188333
1089,30,6,2000,Glandry,4749.747,6509.19,4749.762,6509.113,29,GA1,26,12,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.82911667,65.15316667,47.82936667,65.15188333
1090,30,6,2000,Glandry,4749.747,6509.19,4749.762,6509.113,29,GA1,26,13,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.82911667,65.15316667,47.82936667,65.15188333
1091,30,6,2000,Glandry,4749.747,6509.19,4749.762,6509.113,29,GA1,26,14,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.82911667,65.15316667,47.82936667,65.15188333
1093,30,6,2000,Glandry,4749.747,6509.19,4749.762,6509.113,29,GA1,26,16,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.82911667,65.15316667,47.82936667,65.15188333
1094,30,6,2000,Glandry,4749.747,6509.19,4749.762,6509.113,29,GA1,26,17,m,45,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.82911667,65.15316667,47.82936667,65.15188333
1097,30,6,2000,Glandry,4749.747,6509.19,4749.762,6509.113,29,GA1,26,20,m,63,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82911667,65.15316667,47.82936667,65.15188333
1104,30,6,2000,Mcomeau,4749.747,6509.19,4749.762,6509.113,29,GA1,26,7,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.82911667,65.15316667,47.82936667,65.15188333
1105,30,6,2000,Mcomeau,4749.747,6509.19,4749.762,6509.113,29,GA1,26,8,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.82911667,65.15316667,47.82936667,65.15188333
1106,30,6,2000,Mcomeau,4749.747,6509.19,4749.762,6509.113,29,GA1,26,9,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82911667,65.15316667,47.82936667,65.15188333
1107,30,6,2000,Mcomeau,4749.747,6509.19,4749.762,6509.113,29,GA1,26,10,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82911667,65.15316667,47.82936667,65.15188333
1108,30,6,2000,Mcomeau,4749.747,6509.19,4749.762,6509.113,29,GA1,26,11,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82911667,65.15316667,47.82936667,65.15188333
1109,30,6,2000,Mcomeau,4749.747,6509.19,4749.762,6509.113,29,GA1,26,12,f,26,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.82911667,65.15316667,47.82936667,65.15188333
1110,30,6,2000,Mcomeau,4749.747,6509.19,4749.762,6509.113,29,GA1,26,13,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.82911667,65.15316667,47.82936667,65.15188333
1111,30,6,2000,Mcomeau,4749.747,6509.19,4749.762,6509.113,29,GA1,26,14,b,68,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.82911667,65.15316667,47.82936667,65.15188333
1113,30,6,2000,Mcomeau,4749.747,6509.19,4749.762,6509.113,29,GA1,26,16,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.82911667,65.15316667,47.82936667,65.15188333
1114,30,6,2000,Mcomeau,4749.747,6509.19,4749.762,6509.113,29,GA1,26,17,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.82911667,65.15316667,47.82936667,65.15188333
1116,30,6,2000,Mcomeau,4749.747,6509.19,4749.762,6509.113,29,GA1,26,19,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.82911667,65.15316667,47.82936667,65.15188333
1117,30,6,2000,Mcomeau,4749.747,6509.19,4749.762,6509.113,29,GA1,26,20,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.82911667,65.15316667,47.82936667,65.15188333
1118,30,6,2000,Glandry,4749.71,6509.176,4749.727,6509.1,26,GA1,27,1,f,36,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1119,30,6,2000,Glandry,4749.71,6509.176,4749.727,6509.1,26,GA1,27,2,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1120,30,6,2000,Glandry,4749.71,6509.176,4749.727,6509.1,26,GA1,27,3,m,45,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1122,30,6,2000,Glandry,4749.71,6509.176,4749.727,6509.1,26,GA1,27,5,f,18,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1123,30,6,2000,Glandry,4749.71,6509.176,4749.727,6509.1,26,GA1,27,6,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1124,30,6,2000,Glandry,4749.71,6509.176,4749.727,6509.1,26,GA1,27,7,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1125,30,6,2000,Glandry,4749.71,6509.176,4749.727,6509.1,26,GA1,27,8,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1126,30,6,2000,Glandry,4749.71,6509.176,4749.727,6509.1,26,GA1,27,9,b,66,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1127,30,6,2000,Glandry,4749.71,6509.176,4749.727,6509.1,26,GA1,27,10,f,30,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1128,30,6,2000,Glandry,4749.71,6509.176,4749.727,6509.1,26,GA1,27,10,m,40,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1129,30,6,2000,Glandry,4749.71,6509.176,4749.727,6509.1,26,GA1,27,11,f,34,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1130,30,6,2000,Glandry,4749.71,6509.176,4749.727,6509.1,26,GA1,27,11,m,51,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1131,30,6,2000,Glandry,4749.71,6509.176,4749.727,6509.1,26,GA1,27,12,f,41,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1132,30,6,2000,Glandry,4749.71,6509.176,4749.727,6509.1,26,GA1,27,13,f,60,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1133,30,6,2000,Glandry,4749.71,6509.176,4749.727,6509.1,26,GA1,27,14,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1134,30,6,2000,Glandry,4749.71,6509.176,4749.727,6509.1,26,GA1,27,15,m,39,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1135,30,6,2000,Glandry,4749.71,6509.176,4749.727,6509.1,26,GA1,27,16,f,31,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1136,30,6,2000,Glandry,4749.71,6509.176,4749.727,6509.1,26,GA1,27,17,f,50,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1140,30,6,2000,Mcomeau,4749.71,6509.176,4749.727,6509.1,26,GA1,27,1,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1142,30,6,2000,Mcomeau,4749.71,6509.176,4749.727,6509.1,26,GA1,27,3,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1143,30,6,2000,Mcomeau,4749.71,6509.176,4749.727,6509.1,26,GA1,27,4,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1144,30,6,2000,Mcomeau,4749.71,6509.176,4749.727,6509.1,26,GA1,27,5,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1145,30,6,2000,Mcomeau,4749.71,6509.176,4749.727,6509.1,26,GA1,27,6,m,25,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1146,30,6,2000,Mcomeau,4749.71,6509.176,4749.727,6509.1,26,GA1,27,7,m,46,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1147,30,6,2000,Mcomeau,4749.71,6509.176,4749.727,6509.1,26,GA1,27,7,m,18,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1148,30,6,2000,Mcomeau,4749.71,6509.176,4749.727,6509.1,26,GA1,27,8,f,52,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1149,30,6,2000,Mcomeau,4749.71,6509.176,4749.727,6509.1,26,GA1,27,9,,,,0,0,0,0,1,1,Complexe,,gravier cailloux complex,,47.8285,65.15293333,47.82878333,65.15166667
1150,30,6,2000,Mcomeau,4749.71,6509.176,4749.727,6509.1,26,GA1,27,10,f,55,,0,0,0,0,1,1,Complexe,,gravier cailloux complex,,47.8285,65.15293333,47.82878333,65.15166667
1151,30,6,2000,Mcomeau,4749.71,6509.176,4749.727,6509.1,26,GA1,27,11,m,43,,0,0,0,0,1,1,Complexe,,gravier cailloux complex,,47.8285,65.15293333,47.82878333,65.15166667
1152,30,6,2000,Mcomeau,4749.71,6509.176,4749.727,6509.1,26,GA1,27,12,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1153,30,6,2000,Mcomeau,4749.71,6509.176,4749.727,6509.1,26,GA1,27,13,f,41,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1154,30,6,2000,Mcomeau,4749.71,6509.176,4749.727,6509.1,26,GA1,27,13,f,57,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1155,30,6,2000,Mcomeau,4749.71,6509.176,4749.727,6509.1,26,GA1,27,14,m,59,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1156,30,6,2000,Mcomeau,4749.71,6509.176,4749.727,6509.1,26,GA1,27,14,m,29,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1157,30,6,2000,Mcomeau,4749.71,6509.176,4749.727,6509.1,26,GA1,27,15,,,,0,0,0,0,1,1,Complexe,,gravier cailloux complex,,47.8285,65.15293333,47.82878333,65.15166667
1158,30,6,2000,Mcomeau,4749.71,6509.176,4749.727,6509.1,26,GA1,27,16,f,48,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1159,30,6,2000,Mcomeau,4749.71,6509.176,4749.727,6509.1,26,GA1,27,16,m,57,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1160,30,6,2000,Mcomeau,4749.71,6509.176,4749.727,6509.1,26,GA1,27,17,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1163,30,6,2000,Mcomeau,4749.71,6509.176,4749.727,6509.1,26,GA1,27,20,m,36,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.8285,65.15293333,47.82878333,65.15166667
1164,30,6,2000,Mcomeau,4749.649,6509.177,4749.647,6509.096,29,GA1,28,1,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82748333,65.15295,47.82745,65.1516
1166,30,6,2000,Mcomeau,4749.649,6509.177,4749.647,6509.096,29,GA1,28,3,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82748333,65.15295,47.82745,65.1516
1167,30,6,2000,Mcomeau,4749.649,6509.177,4749.647,6509.096,29,GA1,28,4,,,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82748333,65.15295,47.82745,65.1516
1168,30,6,2000,Mcomeau,4749.649,6509.177,4749.647,6509.096,29,GA1,28,5,,,,0,0,1,1,1,1,simple,,dur algue gravier cailloux simple,,47.82748333,65.15295,47.82745,65.1516
1169,30,6,2000,Mcomeau,4749.649,6509.177,4749.647,6509.096,29,GA1,28,6,,,,0,0,0,1,1,1,simple,,algue gravier cailloux simple,,47.82748333,65.15295,47.82745,65.1516
1170,30,6,2000,Mcomeau,4749.649,6509.177,4749.647,6509.096,29,GA1,28,7,m,43,,0,0,0,1,1,1,simple,,algue gravier cailloux simple,,47.82748333,65.15295,47.82745,65.1516
1171,30,6,2000,Mcomeau,4749.649,6509.177,4749.647,6509.096,29,GA1,28,7,m,28,,0,0,0,1,1,1,simple,,algue gravier cailloux simple,,47.82748333,65.15295,47.82745,65.1516
1172,30,6,2000,Mcomeau,4749.649,6509.177,4749.647,6509.096,29,GA1,28,8,f,61,,0,0,1,1,1,1,simple,,dur algue gravier cailloux simple,,47.82748333,65.15295,47.82745,65.1516
1176,30,6,2000,Mcomeau,4749.649,6509.177,4749.647,6509.096,29,GA1,28,12,,,,0,0,1,1,1,1,simple,,dur algue gravier cailloux simple,,47.82748333,65.15295,47.82745,65.1516
1177,30,6,2000,Mcomeau,4749.649,6509.177,4749.647,6509.096,29,GA1,28,13,m,45,,0,0,1,1,1,1,simple,,dur algue gravier cailloux simple,,47.82748333,65.15295,47.82745,65.1516
1178,30,6,2000,Mcomeau,4749.649,6509.177,4749.647,6509.096,29,GA1,28,13,f,36,,0,0,1,1,1,1,simple,,dur algue gravier cailloux simple,,47.82748333,65.15295,47.82745,65.1516
1180,30,6,2000,Mcomeau,4749.649,6509.177,4749.647,6509.096,29,GA1,28,15,,,,0,0,0,1,1,1,simple,,algue gravier cailloux simple,,47.82748333,65.15295,47.82745,65.1516
1181,30,6,2000,Mcomeau,4749.649,6509.177,4749.647,6509.096,29,GA1,28,16,,,,0,0,0,1,1,1,simple,,algue gravier cailloux simple,,47.82748333,65.15295,47.82745,65.1516
1182,30,6,2000,Mcomeau,4749.649,6509.177,4749.647,6509.096,29,GA1,28,17,,,,0,0,0,1,1,1,simple,,algue gravier cailloux simple,,47.82748333,65.15295,47.82745,65.1516
1183,30,6,2000,Mcomeau,4749.649,6509.177,4749.647,6509.096,29,GA1,28,18,,,,0,0,0,1,1,1,simple,,algue gravier cailloux simple,,47.82748333,65.15295,47.82745,65.1516
1184,30,6,2000,Mcomeau,4749.649,6509.177,4749.647,6509.096,29,GA1,28,19,,,,0,0,0,0,1,1,simple,,gravier cailloux simple,,47.82748333,65.15295,47.82745,65.1516
1185,30,6,2000,Mcomeau,4749.649,6509.177,4749.647,6509.096,29,GA1,28,20,m,54,,0,0,0,1,1,1,Complexe,,algue gravier cailloux complexe,,47.82748333,65.15295,47.82745,65.1516
1186,30,6,2000,Glandry,4749.649,6509.177,4749.647,6509.096,29,GA1,28,1,m,29,,0,0,0,0,1,1,simple,,vase gravier cailloux simple,,47.82748333,65.15295,47.82745,65.1516
1187,30,6,2000,Glandry,4749.649,6509.177,4749.647,6509.096,29,GA1,28,2,,,,0,1,1,0,1,1,simple,,dur gravier cailloux simple,,47.82748333,65.15295,47.82745,65.1516
1188,30,6,2000,Glandry,4749.649,6509.177,4749.647,6509.096,29,GA1,28,3,m,43,,0,0,1,0,0,1,simple,,dur cailloux simple,,47.82748333,65.15295,47.82745,65.1516
1189,30,6,2000,Glandry,4749.649,6509.177,4749.647,6509.096,29,GA1,28,4,,,,0,0,1,0,1,1,simple,,dur gravier cailloux simple,,47.82748333,65.15295,47.82745,65.1516
1190,30,6,2000,Glandry,4749.649,6509.177,4749.647,6509.096,29,GA1,28,5,m,37,,0,0,0,0,1,1,simple,,vase gravier cailloux simple,,47.82748333,65.15295,47.82745,65.1516
1191,30,6,2000,Glandry,4749.649,6509.177,4749.647,6509.096,29,GA1,28,6,,,,0,1,0,0,0,1,simple,,vase cailloux simple,,47.82748333,65.15295,47.82745,65.1516
1192,30,6,2000,Glandry,4749.649,6509.177,4749.647,6509.096,29,GA1,28,7,f,17,,0,1,0,0,0,1,simple,,vase cailloux simple,,47.82748333,65.15295,47.82745,65.1516
1193,30,6,2000,Glandry,4749.649,6509.177,4749.647,6509.096,29,GA1,28,8,,,,0,1,0,0,1,1,simple,,vase gravier cailloux simple,,47.82748333,65.15295,47.82745,65.1516
1197,30,6,2000,Glandry,4749.649,6509.177,4749.647,6509.096,29,GA1,28,12,,,,0,0,1,1,0,1,Complexe,,dur algue cailloux complexe,,47.82748333,65.15295,47.82745,65.1516
1198,30,6,2000,Glandry,4749.649,6509.177,4749.647,6509.096,29,GA1,28,13,,,,0,0,1,1,0,1,Complexe,,dur algue cailloux complexe,,47.82748333,65.15295,47.82745,65.1516
1200,30,6,2000,Glandry,4749.649,6509.177,4749.647,6509.096,29,GA1,28,15,,,,0,0,0,1,0,1,Complexe,,vase algue cailloux complexe,,47.82748333,65.15295,47.82745,65.1516
1201,30,6,2000,Glandry,4749.649,6509.177,4749.647,6509.096,29,GA1,28,16,,,,0,1,0,1,0,1,Complexe,,vase algue cailloux complexe,,47.82748333,65.15295,47.82745,65.1516
1202,30,6,2000,Glandry,4749.649,6509.177,4749.647,6509.096,29,GA1,28,17,,,,0,1,0,1,0,1,Complexe,,vase algue cailloux complexe,,47.82748333,65.15295,47.82745,65.1516
1203,30,6,2000,Glandry,4749.649,6509.177,4749.647,6509.096,29,GA1,28,18,,,,0,1,0,1,0,1,Complexe,,vase algue cailloux complexe,,47.82748333,65.15295,47.82745,65.1516
1204,30,6,2000,Glandry,4749.649,6509.177,4749.647,6509.096,29,GA1,28,19,,,,0,1,0,1,1,1,Complexe,,vase algue gravier cailloux complexe,,47.82748333,65.15295,47.82745,65.1516
1205,30,6,2000,Glandry,4749.649,6509.177,4749.647,6509.096,29,GA1,28,20,f,45,,0,1,0,1,1,1,Complexe,,vase algue gravier cailloux complexe,,47.82748333,65.15295,47.82745,65.1516
