REG,Marker ,Jour,Mois,Année,Plongeur,Depth_(ft),Site,Transect,section,Sex,LC_(mm),Sa,Va,Du,Al,Gr,Ca,C,MartinMallet,UPM,
RI,1189,21,7,2017,Bcomeau,29,RI,6,15,m,23,,,,,,,,0,0,
RI,1190,21,7,2017,Bcomeau,29,RI,6,16,m,48,,,,,,,,0,0,
RI,1191,21,7,2017,Bcomeau,29,RI,6,16,m,25,,,,,,,,0,0,
RI,1192,21,7,2017,Bcomeau,29,RI,6,16,m,22,,,,,,,,0,0,
RI,1193,21,7,2017,Bcomeau,29,RI,6,16,m,30,,,,,,,,0,0,
RI,1194,21,7,2017,Bcomeau,29,RI,6,16,m,50,,,,,,,,0,0,
RI,1195,21,7,2017,Bcomeau,29,RI,6,16,m,25,,,,,,,,0,0,
RI,1196,21,7,2017,Bcomeau,29,RI,6,16,m,20,,,,,,,,0,0,
RI,1197,21,7,2017,Bcomeau,29,RI,6,16,m,75,,,,,,,,0,0,
RI,1198,21,7,2017,Bcomeau,29,RI,6,16,f,29,,,,,,,,0,0,
RI,1199,21,7,2017,Bcomeau,29,RI,6,16,f,70,,,,,,,,0,0,
RI,1200,21,7,2017,Bcomeau,29,RI,6,16,f,24,,,,,,,,0,0,
RI,1201,21,7,2017,Bcomeau,29,RI,6,16,f,26,,,,,,,,0,0,
RI,1202,21,7,2017,Bcomeau,29,RI,6,16,f,51,,,,,,,,0,0,
RI,1203,21,7,2017,Bcomeau,29,RI,6,16,f,30,,,,,,,,0,0,
RI,1204,21,7,2017,Bcomeau,29,RI,6,16,f,61,,,,,,,,0,0,
RI,1205,21,7,2017,Bcomeau,29,RI,6,16,f,27,,,,,,,,0,0,
RI,1206,21,7,2017,Bcomeau,29,RI,6,16,f,21,,,,,,,,0,0,
RI,1207,21,7,2017,Bcomeau,29,RI,6,16,i,17,,,,,,,,0,0,
RI,1208,21,7,2017,Bcomeau,29,RI,6,16,i,17,,,,,,,,0,0,
RI,1209,21,7,2017,Bcomeau,29,RI,6,16,i,17,,,,,,,,0,0,
RI,1210,21,7,2017,Bcomeau,29,RI,6,16,i,16,,,,,,,,0,0,
RI,1211,21,7,2017,Bcomeau,29,RI,6,16,i,10,,,,,,,,0,0,
RI,1212,21,7,2017,Bcomeau,29,RI,6,16,i,12,,,,,,,,0,0,
RI,1213,21,7,2017,Bcomeau,29,RI,6,16,i,13,,,,,,,,0,0,
RI,1214,21,7,2017,Bcomeau,29,RI,6,16,i,20,,,,,,,,0,0,
RI,1215,21,7,2017,Bcomeau,29,RI,6,16,i,19,,,,,,,,0,0,
