Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond,,
1,17,7,2012,Bcomeau,,,,,,RI,1,1,m,34,,,,,,,,,,,,,
2,17,7,2012,Bcomeau,,,,,,RI,1,1,f,27,,,,,,,,,,,,,
3,17,7,2012,Bcomeau,,,,,,RI,1,1,m,58,,,,,,,,,,,,,
4,17,7,2012,Bcomeau,,,,,,RI,1,1,f,45,,,,,,,,,,,,,
5,17,7,2012,Bcomeau,,,,,,RI,1,1,i,11,,,,,,,,,,,,,
6,17,7,2012,Bcomeau,,,,,,RI,1,1,f,34,,,,,,,,,,,,,
7,17,7,2012,Bcomeau,,,,,,RI,1,1,i,15,,,,,,,,,,,,,
8,17,7,2012,Bcomeau,,,,,,RI,1,1,m,34,,,,,,,,,,,,Struct,
9,17,7,2012,Bcomeau,,,,,,RI,1,2,f,45,,,,,,,,,,,,,
10,17,7,2012,Bcomeau,,,,,,RI,1,2,f,39,,,,,,,,,,,,,
11,17,7,2012,Bcomeau,,,,,,RI,1,2,i,19,,,,,,,,,,,,,
12,17,7,2012,Bcomeau,,,,,,RI,1,2,i,15,,,,,,,,,,,,,
13,17,7,2012,Bcomeau,,,,,,RI,1,2,m,22,,,,,,,,,,,,,
14,17,7,2012,Bcomeau,,,,,,RI,1,2,m,24,,,,,,,,,,,,,
15,17,7,2012,Bcomeau,,,,,,RI,1,2,i,13,,,,,,,,,,,,,
16,17,7,2012,Bcomeau,,,,,,RI,1,2,m,53,,,,,,,,,,,,,
17,17,7,2012,Bcomeau,,,,,,RI,1,2,f,41,,,,,,,,,,,,Struct,
18,17,7,2012,Bcomeau,,,,,,RI,1,2,i,18,,,,,,,,,,,,Struct,
19,17,7,2012,Bcomeau,,,,,,RI,1,2,i,12,,,,,,,,,,,,Struct,
20,17,7,2012,Bcomeau,,,,,,RI,1,3,f,83,,,,,,,,,,,,,
21,17,7,2012,Bcomeau,,,,,,RI,1,3,b1,89,,,,,,,,,,,,,
22,17,7,2012,Bcomeau,,,,,,RI,1,3,f,44,,,,,,,,,,,,,
23,17,7,2012,Bcomeau,,,,,,RI,1,3,i,12,,,,,,,,,,,,,
24,17,7,2012,Bcomeau,,,,,,RI,1,3,m,42,,,,,,,,,,,,,
25,17,7,2012,Bcomeau,,,,,,RI,1,3,f,31,,,,,,,,,,,,,
26,17,7,2012,Bcomeau,,,,,,RI,1,3,f,41,,,,,,,,,,,,,
27,17,7,2012,Bcomeau,,,,,,RI,1,3,i,15,,,,,,,,,,,,,
28,17,7,2012,Bcomeau,,,,,,RI,1,3,f,43,,,,,,,,,,,,,
29,17,7,2012,Bcomeau,,,,,,RI,1,3,f,32,,,,,,,,,,,,,
30,17,7,2012,Bcomeau,,,,,,RI,1,3,i,15,,,,,,,,,,,,,
31,17,7,2012,Bcomeau,,,,,,RI,1,3,i,10,,,,,,,,,,,,,
32,17,7,2012,Bcomeau,,,,,,RI,1,3,i,10,,,,,,,,,,,,,
33,17,7,2012,Bcomeau,,,,,,RI,1,3,i,13,,,,,,,,,,,,,
34,17,7,2012,Bcomeau,,,,,,RI,1,4,m,22,,,,,,,,,,,,,
35,17,7,2012,Bcomeau,,,,,,RI,1,4,i,10,,,,,,,,,,,,,
36,17,7,2012,Bcomeau,,,,,,RI,1,4,m,48,,,,,,,,,,,,,
37,17,7,2012,Bcomeau,,,,,,RI,1,4,m,47,,,,,,,,,,,,,
38,17,7,2012,Bcomeau,,,,,,RI,1,4,f,27,,,,,,,,,,,,,
39,17,7,2012,Bcomeau,,,,,,RI,1,4,f,49,,,,,,,,,,,,,
40,17,7,2012,Bcomeau,,,,,,RI,1,4,f,50,,,,,,,,,,,,,
41,17,7,2012,Bcomeau,,,,,,RI,1,4,m,25,,,,,,,,,,,,,
42,17,7,2012,Bcomeau,,,,,,RI,1,4,f,20,,,,,,,,,,,,,
43,17,7,2012,Bcomeau,,,,,,RI,1,5,f,48,,,,,,,,,,,,,
44,17,7,2012,Bcomeau,,,,,,RI,1,5,f,45,,,,,,,,,,,,,
45,17,7,2012,Bcomeau,,,,,,RI,1,5,f,30,,,,,,,,,,,,,
46,17,7,2012,Bcomeau,,,,,,RI,1,5,f,50,,,,,,,,,,,,,
47,17,7,2012,Bcomeau,,,,,,RI,1,5,f,42,,,,,,,,,,,,,
48,17,7,2012,Bcomeau,,,,,,RI,1,5,f,39,,,,,,,,,,,,,
49,17,7,2012,Bcomeau,,,,,,RI,1,5,i,17,,,,,,,,,,,,,
50,17,7,2012,Bcomeau,,,,,,RI,1,5,i,18,,,,,,,,,,,,,
51,17,7,2012,Bcomeau,,,,,,RI,1,5,i,12,,,,,,,,,,,,,
52,17,7,2012,Bcomeau,,,,,,RI,1,5,f,21,,,,,,,,,,,,,
53,17,7,2012,Bcomeau,,,,,,RI,1,5,i,19,,,,,,,,,,,,,
54,17,7,2012,Mcomeau,,,,,,RI,1,1,f,36,,,,,,,,,,,,,
55,17,7,2012,Mcomeau,,,,,,RI,1,1,f,36,,,,,,,,,,,,,
56,17,7,2012,Mcomeau,,,,,,RI,1,1,f,84,,,,,,,,,,,,,
57,17,7,2012,Mcomeau,,,,,,RI,1,1,i,12,,,,,,,,,,,,,
58,17,7,2012,Mcomeau,,,,,,RI,1,1,i,12,,,,,,,,,,,,,
59,17,7,2012,Mcomeau,,,,,,RI,1,1,m,42,,,,,,,,,,,,,
60,17,7,2012,Mcomeau,,,,,,RI,1,1,f,70,,,,,,,,,,,,,
61,17,7,2012,Mcomeau,,,,,,RI,1,1,f,26,,,,,,,,,,,,,
62,17,7,2012,Mcomeau,,,,,,RI,1,1,i,11,,,,,,,,,,,,,
63,17,7,2012,Mcomeau,,,,,,RI,1,1,i,16,,,,,,,,,,,,,
64,17,7,2012,Mcomeau,,,,,,RI,1,1,f,28,,,,,,,,,,,,,
65,17,7,2012,Mcomeau,,,,,,RI,1,1,i,11,,,,,,,,,,,,,
66,17,7,2012,Mcomeau,,,,,,RI,1,1,i,11,,,,,,,,,,,,,
67,17,7,2012,Mcomeau,,,,,,RI,1,1,f,39,,,,,,,,,,,,,
68,17,7,2012,Mcomeau,,,,,,RI,1,2,i,12,,,,,,,,,,,,,
69,17,7,2012,Mcomeau,,,,,,RI,1,2,f,70,,,,,,,,,,,,,
70,17,7,2012,Mcomeau,,,,,,RI,1,2,i,17,,,,,,,,,,,,,
71,17,7,2012,Mcomeau,,,,,,RI,1,2,i,13,,,,,,,,,,,,,
72,17,7,2012,Mcomeau,,,,,,RI,1,2,f,27,,,,,,,,,,,,,
73,17,7,2012,Mcomeau,,,,,,RI,1,2,m,28,,,,,,,,,,,,,
74,17,7,2012,Mcomeau,,,,,,RI,1,2,i,17,,,,,,,,,,,,,
75,17,7,2012,Mcomeau,,,,,,RI,1,2,f,39,,,,,,,,,,,,,
76,17,7,2012,Mcomeau,,,,,,RI,1,2,i,11,,,,,,,,,,,,,
77,17,7,2012,Mcomeau,,,,,,RI,1,2,i,11,,,,,,,,,,,,,
78,17,7,2012,Mcomeau,,,,,,RI,1,2,f,29,,,,,,,,,,,,,
79,17,7,2012,Mcomeau,,,,,,RI,1,2,i,12,,,,,,,,,,,,,
80,17,7,2012,Mcomeau,,,,,,RI,1,3,m,71,,,,,,,,,,,,,
81,17,7,2012,Mcomeau,,,,,,RI,1,3,m,45,,,,,,,,,,,,,
82,17,7,2012,Mcomeau,,,,,,RI,1,3,f,40,,,,,,,,,,,,,
83,17,7,2012,Mcomeau,,,,,,RI,1,3,m,50,,,,,,,,,,,,,
84,17,7,2012,Mcomeau,,,,,,RI,1,3,f,39,,,,,,,,,,,,,
85,17,7,2012,Mcomeau,,,,,,RI,1,3,f,56,,,,,,,,,,,,,
86,17,7,2012,Mcomeau,,,,,,RI,1,3,m,22,,,,,,,,,,,,,
87,17,7,2012,Mcomeau,,,,,,RI,1,3,i,11,,,,,,,,,,,,,
88,17,7,2012,Mcomeau,,,,,,RI,1,3,f,28,,,,,,,,,,,,,
89,17,7,2012,Mcomeau,,,,,,RI,1,3,f,23,,,,,,,,,,,,,
90,17,7,2012,Mcomeau,,,,,,RI,1,3,f,31,,,,,,,,,,,,,
91,17,7,2012,Mcomeau,,,,,,RI,1,3,m,25,,,,,,,,,,,,,
92,17,7,2012,Mcomeau,,,,,,RI,1,3,f,33,,,,,,,,,,,,,
93,17,7,2012,Mcomeau,,,,,,RI,1,3,f,23,,,,,,,,,,,,,
94,17,7,2012,Mcomeau,,,,,,RI,1,3,i,19,,,,,,,,,,,,,
95,17,7,2012,Mcomeau,,,,,,RI,1,3,f,48,,,,,,,,,,,,,
96,17,7,2012,Mcomeau,,,,,,RI,1,3,i,12,,,,,,,,,,,,,
97,17,7,2012,Mcomeau,,,,,,RI,1,3,i,12,,,,,,,,,,,,,
98,17,7,2012,Mcomeau,,,,,,RI,1,3,i,11,,,,,,,,,,,,,
99,17,7,2012,Mcomeau,,,,,,RI,1,3,i,12,,,,,,,,,,,,,
100,17,7,2012,Mcomeau,,,,,,RI,1,3,i,12,,,,,,,,,,,,,
101,17,7,2012,Mcomeau,,,,,,RI,1,3,m,22,,,,,,,,,,,,,
102,17,7,2012,Mcomeau,,,,,,RI,1,4,f,65,,,,,,,,,,,,,
103,17,7,2012,Mcomeau,,,,,,RI,1,4,m,36,,,,,,,,,,,,,
104,17,7,2012,Mcomeau,,,,,,RI,1,4,m,21,,,,,,,,,,,,,
105,17,7,2012,Mcomeau,,,,,,RI,1,4,m,25,,,,,,,,,,,,,
106,17,7,2012,Mcomeau,,,,,,RI,1,4,f,34,,,,,,,,,,,,,
107,17,7,2012,Mcomeau,,,,,,RI,1,4,m,58,,,,,,,,,,,,,
108,17,7,2012,Mcomeau,,,,,,RI,1,4,m,22,,,,,,,,,,,,,
109,17,7,2012,Mcomeau,,,,,,RI,1,4,m,43,,,,,,,,,,,,,
110,17,7,2012,Mcomeau,,,,,,RI,1,4,f,35,,,,,,,,,,,,,
111,17,7,2012,Mcomeau,,,,,,RI,1,4,f,25,,,,,,,,,,,,,
112,17,7,2012,Mcomeau,,,,,,RI,1,4,m,25,,,,,,,,,,,,,
113,17,7,2012,Mcomeau,,,,,,RI,1,4,m,54,,,,,,,,,,,,,
114,17,7,2012,Mcomeau,,,,,,RI,1,4,m,29,,,,,,,,,,,,,
115,17,7,2012,Mcomeau,,,,,,RI,1,4,m,52,,,,,,,,,,,,,
116,17,7,2012,Mcomeau,,,,,,RI,1,5,f,22,,,,,,,,,,,,,
117,17,7,2012,Mcomeau,,,,,,RI,1,5,f,42,,,,,,,,,,,,,
118,17,7,2012,Mcomeau,,,,,,RI,1,5,i,12,,,,,,,,,,,,,
119,17,7,2012,Mcomeau,,,,,,RI,1,5,i,16,,,,,,,,,,,,,
120,17,7,2012,Mcomeau,,,,,,RI,1,5,f,42,,,,,,,,,,,,,
121,17,7,2012,Mcomeau,,,,,,RI,1,5,i,16,,,,,,,,,,,,,
122,17,7,2012,Mcomeau,,,,,,RI,1,5,f,31,,,,,,,,,,,,,
123,17,7,2012,Mcomeau,,,,,,RI,1,5,m,31,,,,,,,,,,,,,
124,17,7,2012,Mcomeau,,,,,,RI,1,5,i,11,,,,,,,,,,,,,
125,17,7,2012,Mcomeau,,,,,,RI,1,5,f,25,,,,,,,,,,,,,
126,17,7,2012,Rvienneau,,,,,,RI,2,1,m,48,,,,,,,,,,,,,
127,17,7,2012,Rvienneau,,,,,,RI,2,1,i,16,,,,,,,,,,,,,
128,17,7,2012,Rvienneau,,,,,,RI,2,1,f,48,,,,,,,,,,,,,
129,17,7,2012,Rvienneau,,,,,,RI,2,2,f,38,,,,,,,,,,,,,
130,17,7,2012,Rvienneau,,,,,,RI,2,2,m,60,,,,,,,,,,,,,
131,17,7,2012,Rvienneau,,,,,,RI,2,2,m,64,,,,,,,,,,,,,
132,17,7,2012,Rvienneau,,,,,,RI,2,2,m,42,,,,,,,,,,,,,
133,17,7,2012,Rvienneau,,,,,,RI,2,2,f,51,,,,,,,,,,,,,
134,17,7,2012,Rvienneau,,,,,,RI,2,2,m,50,,,,,,,,,,,,,
135,17,7,2012,Rvienneau,,,,,,RI,2,2,f,32,,,,,,,,,,,,,
136,17,7,2012,Rvienneau,,,,,,RI,2,2,f,50,,,,,,,,,,,,,
137,17,7,2012,Rvienneau,,,,,,RI,2,2,m,22,,,,,,,,,,,,,
138,17,7,2012,Rvienneau,,,,,,RI,2,2,f,30,,,,,,,,,,,,,
139,17,7,2012,Rvienneau,,,,,,RI,2,2,i,18,,,,,,,,,,,,,
140,17,7,2012,Rvienneau,,,,,,RI,2,3,i,18,,,,,,,,,,,,str,
141,17,7,2012,Rvienneau,,,,,,RI,2,3,m,58,,,,,,,,,,,,,
142,17,7,2012,Rvienneau,,,,,,RI,2,3,m,29,,,,,,,,,,,,str,
143,17,7,2012,Rvienneau,,,,,,RI,2,4,f,70,,,,,,,,,,,,,
144,17,7,2012,Rvienneau,,,,,,RI,2,4,m,68,,,,,,,,,,,,,
145,17,7,2012,Rvienneau,,,,,,RI,2,4,m,35,,,,,,,,,,,,,
146,17,7,2012,Rvienneau,,,,,,RI,2,4,f,64,,,,,,,,,,,,,
147,17,7,2012,Rvienneau,,,,,,RI,2,4,b3,82,,,,,,,,,,,,,
148,17,7,2012,Rvienneau,,,,,,RI,2,4,f,62,,,,,,,,,,,,,
149,17,7,2012,Rvienneau,,,,,,RI,2,4,f,48,,,,,,,,,,,,,
150,17,7,2012,Rvienneau,,,,,,RI,2,5,f,49,,,,,,,,,,,,,
151,17,7,2012,Rvienneau,,,,,,RI,2,5,f,73,,,,,,,,,,,,,
152,17,7,2012,Rvienneau,,,,,,RI,2,5,f,67,,,,,,,,,,,,,
153,17,7,2012,Rvienneau,,,,,,RI,2,5,m,41,,,,,,,,,,,,,
154,17,7,2012,Rvienneau,,,,,,RI,2,5,m,20,,,,,,,,,,,,,
155,17,7,2012,Rvienneau,,,,,,RI,2,6,m,48,,,,,,,,,,,,,
156,17,7,2012,Rvienneau,,,,,,RI,2,6,m,25,,,,,,,,,,,,,
157,17,7,2012,Rvienneau,,,,,,RI,2,6,b3,78,,,,,,,,,,,,,
158,17,7,2012,Rvienneau,,,,,,RI,2,6,m,35,,,,,,,,,,,,,
159,17,7,2012,Rvienneau,,,,,,RI,2,6,f,50,,,,,,,,,,,,,
160,17,7,2012,Rvienneau,,,,,,RI,2,6,m,38,,,,,,,,,,,,,
161,17,7,2012,Rvienneau,,,,,,RI,2,7,m,58,,,,,,,,,,,,,
162,17,7,2012,Rvienneau,,,,,,RI,2,7,m,60,,,,,,,,,,,,,
163,17,7,2012,Rvienneau,,,,,,RI,2,7,f,77,,,,,,,,,,,,,
164,17,7,2012,Rvienneau,,,,,,RI,2,7,f,68,,,,,,,,,,,,,
165,17,7,2012,Rvienneau,,,,,,RI,2,8,m,66,,,,,,,,,,,,,
166,17,7,2012,Rvienneau,,,,,,RI,2,8,m,47,,,,,,,,,,,,,
167,17,7,2012,Rvienneau,,,,,,RI,2,8,f,67,,,,,,,,,,,,,
168,17,7,2012,Rvienneau,,,,,,RI,2,8,f,70,,,,,,,,,,,,,
169,17,7,2012,Rvienneau,,,,,,RI,2,8,m,80,,,,,,,,,,,,,
170,17,7,2012,Rvienneau,,,,,,RI,2,9,m,48,,,,,,,,,,,,,
171,17,7,2012,Rvienneau,,,,,,RI,2,9,m,52,,,,,,,,,,,,,
172,17,7,2012,Rvienneau,,,,,,RI,2,9,f,74,,,,,,,,,,,,,
173,17,7,2012,Rvienneau,,,,,,RI,2,9,m,51,,,,,,,,,,,,str,
174,17,7,2012,Rvienneau,,,,,,RI,2,9,m,60,,,,,,,,,,,,str,
175,17,7,2012,Rdoucette,,,,,,RI,2,1,m,77,,,,,,,,,,,,,
176,17,7,2012,Rdoucette,,,,,,RI,2,1,m,48,,,,,,,,,,,,,
177,17,7,2012,Rdoucette,,,,,,RI,2,1,f,45,,,,,,,,,,,,,
178,17,7,2012,Rdoucette,,,,,,RI,2,1,f,34,,,,,,,,,,,,,
179,17,7,2012,Rdoucette,,,,,,RI,2,1,f,79,,,,,,,,,,,,,
180,17,7,2012,Rdoucette,,,,,,RI,2,1,m,23,,,,,,,,,,,,,
181,17,7,2012,Rdoucette,,,,,,RI,2,1,f,42,,,,,,,,,,,,,
182,17,7,2012,Rdoucette,,,,,,RI,2,1,i,18,,,,,,,,,,,,,
183,17,7,2012,Rdoucette,,,,,,RI,2,1,f,62,,,,,,,,,,,,str,
184,17,7,2012,Rdoucette,,,,,,RI,2,2,m,52,,,,,,,,,,,,,
185,17,7,2012,Rdoucette,,,,,,RI,2,2,f,47,,,,,,,,,,,,,
186,17,7,2012,Rdoucette,,,,,,RI,2,2,f,43,,,,,,,,,,,,,
187,17,7,2012,Rdoucette,,,,,,RI,2,2,f,50,,,,,,,,,,,,,
188,17,7,2012,Rdoucette,,,,,,RI,2,2,f,35,,,,,,,,,,,,,
189,17,7,2012,Rdoucette,,,,,,RI,2,3,i,15,,,,,,,,,,,,,
190,17,7,2012,Rdoucette,,,,,,RI,2,3,m,24,,,,,,,,,,,,,
191,17,7,2012,Rdoucette,,,,,,RI,2,3,b1,81,,,,,,,,,,,,,
192,17,7,2012,Rdoucette,,,,,,RI,2,3,m,38,,,,,,,,,,,,,
193,17,7,2012,Rdoucette,,,,,,RI,2,4,m,28,,,,,,,,,,,,,
194,17,7,2012,Rdoucette,,,,,,RI,2,4,m,51,,,,,,,,,,,,,
195,17,7,2012,Rdoucette,,,,,,RI,2,4,f,65,,,,,,,,,,,,,
196,17,7,2012,Rdoucette,,,,,,RI,2,4,i,16,,,,,,,,,,,,,
197,17,7,2012,Rdoucette,,,,,,RI,2,4,f,43,,,,,,,,,,,,,
198,17,7,2012,Rdoucette,,,,,,RI,2,4,f,29,,,,,,,,,,,,,
199,17,7,2012,Rdoucette,,,,,,RI,2,4,f,40,,,,,,,,,,,,,
200,17,7,2012,Rdoucette,,,,,,RI,2,4,i,19,,,,,,,,,,,,,
201,17,7,2012,Rdoucette,,,,,,RI,2,4,m,34,,,,,,,,,,,,,
202,17,7,2012,Rdoucette,,,,,,RI,2,5,m,53,,,,,,,,,,,,,
203,17,7,2012,Rdoucette,,,,,,RI,2,5,b1,74,,,,,,,,,,,,str,
204,17,7,2012,Rdoucette,,,,,,RI,2,5,i,19,,,,,,,,,,,,str,
205,17,7,2012,Rdoucette,,,,,,RI,2,5,f,33,,,,,,,,,,,,,
206,17,7,2012,Rdoucette,,,,,,RI,2,6,m,36,,,,,,,,,,,,,
207,17,7,2012,Rdoucette,,,,,,RI,2,6,m,63,,,,,,,,,,,,,
208,17,7,2012,Rdoucette,,,,,,RI,2,6,m,60,,,,,,,,,,,,,
209,17,7,2012,Rdoucette,,,,,,RI,2,6,f,55,,,,,,,,,,,,,
210,17,7,2012,Rdoucette,,,,,,RI,2,7,f,63,,,,,,,,,,,,,
211,17,7,2012,Rdoucette,,,,,,RI,2,7,f,71,,,,,,,,,,,,,
212,17,7,2012,Rdoucette,,,,,,RI,2,7,f,50,,,,,,,,,,,,,
213,17,7,2012,Rdoucette,,,,,,RI,2,7,m,22,,,,,,,,,,,,,
214,17,7,2012,Rdoucette,,,,,,RI,2,7,f,53,,,,,,,,,,,,,
215,17,7,2012,Rdoucette,,,,,,RI,2,7,f,44,,,,,,,,,,,,,
216,17,7,2012,Rdoucette,,,,,,RI,2,7,f,33,,,,,,,,,,,,,
217,17,7,2012,Rdoucette,,,,,,RI,2,8,m,65,,,,,,,,,,,,,
218,17,7,2012,Rdoucette,,,,,,RI,2,8,f,43,,,,,,,,,,,,,
219,17,7,2012,Rdoucette,,,,,,RI,2,8,f,59,,,,,,,,,,,,,
220,17,7,2012,Rdoucette,,,,,,RI,2,8,m,62,,,,,,,,,,,,,
221,17,7,2012,Rdoucette,,,,,,RI,2,9,m,80,,,,,,,,,,,,,
222,17,7,2012,Rdoucette,,,,,,RI,2,9,f,74,,,,,,,,,,,,,
223,17,7,2012,Rdoucette,,,,,,RI,2,9,m,22,,,,,,,,,,,,,
224,17,7,2012,Rdoucette,,,,,,RI,2,9,m,65,,,,,,,,,,,,,
225,17,7,2012,Rdoucette,,,,,,RI,2,9,m,57,,,,,,,,,,,,,
226,17,7,2012,Rdoucette,,,,,,RI,2,9,m,53,,,,,,,,,,,,,
227,17,7,2012,Rdoucette,,,,,,RI,2,9,f,74,,,,,,,,,,,,,
228,17,7,2012,Mcomeau,,,,,,RI,3,1,f,26,,,,,,,,,,,,,
229,17,7,2012,Mcomeau,,,,,,RI,3,1,m,32,,,,,,,,,,,,,
230,17,7,2012,Mcomeau,,,,,,RI,3,1,f,43,,,,,,,,,,,,,
231,17,7,2012,Mcomeau,,,,,,RI,3,1,f,23,,,,,,,,,,,,,
232,17,7,2012,Mcomeau,,,,,,RI,3,1,f,63,,,,,,,,,,,,,
233,17,7,2012,Mcomeau,,,,,,RI,3,1,f,32,,,,,,,,,,,,,
234,17,7,2012,Mcomeau,,,,,,RI,3,1,i,17,,,,,,,,,,,,,
235,17,7,2012,Mcomeau,,,,,,RI,3,1,m,24,,,,,,,,,,,,,
236,17,7,2012,Mcomeau,,,,,,RI,3,2,i,5,,,,,,,,,,,,,
237,17,7,2012,Mcomeau,,,,,,RI,3,2,f,29,,,,,,,,,,,,,
238,17,7,2012,Mcomeau,,,,,,RI,3,2,m,23,,,,,,,,,,,,,
239,17,7,2012,Mcomeau,,,,,,RI,3,2,m,29,,,,,,,,,,,,,
240,17,7,2012,Mcomeau,,,,,,RI,3,2,m,75,,,,,,,,,,,,,
241,17,7,2012,Mcomeau,,,,,,RI,3,2,i,11,,,,,,,,,,,,,
242,17,7,2012,Mcomeau,,,,,,RI,3,3,m,66,,,,,,,,,,,,,
243,17,7,2012,Mcomeau,,,,,,RI,3,3,m,42,,,,,,,,,,,,,
244,17,7,2012,Mcomeau,,,,,,RI,3,4,f,67,,,,,,,,,,,,,
245,17,7,2012,Mcomeau,,,,,,RI,3,4,m,60,,,,,,,,,,,,,
246,17,7,2012,Mcomeau,,,,,,RI,3,4,f,27,,,,,,,,,,,,,
247,17,7,2012,Mcomeau,,,,,,RI,3,4,f,69,,,,,,,,,,,,,
248,17,7,2012,Mcomeau,,,,,,RI,3,5,m,32,,,,,,,,,,,,,
249,17,7,2012,Mcomeau,,,,,,RI,3,5,m,27,,,,,,,,,,,,,
250,17,7,2012,Mcomeau,,,,,,RI,3,5,f,32,,,,,,,,,,,,,
251,17,7,2012,Mcomeau,,,,,,RI,3,5,f,41,,,,,,,,,,,,,
252,17,7,2012,Mcomeau,,,,,,RI,3,5,i,19,,,,,,,,,,,,,
253,17,7,2012,Mcomeau,,,,,,RI,3,5,f,62,,,,,,,,,,,,,
254,17,7,2012,Mcomeau,,,,,,RI,3,6,f,35,,,,,,,,,,,,,
255,17,7,2012,Mcomeau,,,,,,RI,3,6,i,12,,,,,,,,,,,,,
256,17,7,2012,Mcomeau,,,,,,RI,3,6,f,44,,,,,,,,,,,,,
257,17,7,2012,Mcomeau,,,,,,RI,3,6,m,42,,,,,,,,,,,,,
258,17,7,2012,Mcomeau,,,,,,RI,3,6,f,45,,,,,,,,,,,,,
259,17,7,2012,Mcomeau,,,,,,RI,3,6,f,39,,,,,,,,,,,,,
260,17,7,2012,Mcomeau,,,,,,RI,3,6,f,23,,,,,,,,,,,,,
261,17,7,2012,Mcomeau,,,,,,RI,3,6,m,65,,,,,,,,,,,,,
262,17,7,2012,Mcomeau,,,,,,RI,3,7,m,50,,,,,,,,,,,,,
263,17,7,2012,Mcomeau,,,,,,RI,3,7,f,22,,,,,,,,,,,,,
264,17,7,2012,Mcomeau,,,,,,RI,3,7,f,52,,,,,,,,,,,,,
265,17,7,2012,Mcomeau,,,,,,RI,3,7,f,26,,,,,,,,,,,,,
266,17,7,2012,Mcomeau,,,,,,RI,3,7,i,11,,,,,,,,,,,,,
267,17,7,2012,Mcomeau,,,,,,RI,3,7,m,40,,,,,,,,,,,,,
