Marker,Jour,Mois,Année,Plongeur,Début - lat.,Début - long.,Fin - lat.,Fin - long.,Depth,Site,Transect,section,sexe,LC,Escape,Sa,Va,Du,Al,Gr,Co,Ca,type,commentaire,fond,,
605,5,8,2014,Mcomeau,,,,,25,RI,2,13,i,35,,,,,,,,,,,,,
606,5,8,2014,Mcomeau,,,,,25,RI,2,13,i,25,,,,,,,,,,,,,
607,5,8,2014,Mcomeau,,,,,25,RI,2,13,i,13,,,,,,,,,,,,,
608,5,8,2014,Mcomeau,,,,,25,RI,2,13,f,71,,,,,,,,,,,,,
609,5,8,2014,Mcomeau,,,,,25,RI,2,13,i,19,,,,,,,,,,,,,
610,5,8,2014,Mcomeau,,,,,25,RI,2,13,f,23,,,,,,,,,,,,,
611,5,8,2014,Mcomeau,,,,,25,RI,2,13,f,32,,,,,,,,,,,,,
612,5,8,2014,Mcomeau,,,,,25,RI,2,13,f,27,,,,,,,,,,,,,
613,5,8,2014,Mcomeau,,,,,25,RI,2,13,i,22,,,,,,,,,,,,,
614,5,8,2014,Mcomeau,,,,,25,RI,2,13,m,35,,,,,,,,,,,,,
615,5,8,2014,Mcomeau,,,,,25,RI,2,13,f,52,,,,,,,,,,,,,
616,5,8,2014,Mcomeau,,,,,25,RI,2,13,f,24,,,,,,,,,,,,,
617,5,8,2014,Mcomeau,,,,,25,RI,2,13,f,22,,,,,,,,,,,,,
618,5,8,2014,Mcomeau,,,,,25,RI,2,14,i,11,,,,,,,,,,,,,
619,5,8,2014,Mcomeau,,,,,25,RI,2,14,f,57,,,,,,,,,,,,,
620,5,8,2014,Mcomeau,,,,,25,RI,2,14,f,65,,,,,,,,,,,,,
621,5,8,2014,Mcomeau,,,,,25,RI,2,14,i,21,,,,,,,,,,,,,
622,5,8,2014,Mcomeau,,,,,25,RI,2,14,i,19,,,,,,,,,,,,,
623,5,8,2014,Mcomeau,,,,,25,RI,2,14,i,21,,,,,,,,,,,,,
624,5,8,2014,Mcomeau,,,,,25,RI,2,14,i,12,,,,,,,,,,,,,
625,5,8,2014,Mcomeau,,,,,25,RI,2,14,m,25,,,,,,,,,,,,,
626,5,8,2014,Mcomeau,,,,,25,RI,2,14,m,29,,,,,,,,,,,,,
627,5,8,2014,Mcomeau,,,,,25,RI,2,14,m,34,,,,,,,,,,,,,
628,5,8,2014,Mcomeau,,,,,25,RI,2,14,m,78,,,,,,,,,,,,,
629,5,8,2014,Mcomeau,,,,,25,RI,2,14,i,19,,,,,,,,,,,,,
630,5,8,2014,Mcomeau,,,,,25,RI,2,14,i,11,,,,,,,,,,,,,
631,5,8,2014,Mcomeau,,,,,25,RI,2,14,i,18,,,,,,,,,,,,,
632,5,8,2014,Mcomeau,,,,,25,RI,2,14,m,35,,,,,,,,,,,,,
633,5,8,2014,Mcomeau,,,,,25,RI,2,14,i,25,,,,,,,,,,,,,
634,5,8,2014,Mcomeau,,,,,25,RI,2,14,i,19,,,,,,,,,,,,,
635,5,8,2014,Mcomeau,,,,,25,RI,2,14,i,31,,,,,,,,,,,,,
636,5,8,2014,Mcomeau,,,,,25,RI,2,14,i,18,,,,,,,,,,,,,
637,5,8,2014,Mcomeau,,,,,25,RI,2,14,i,10,,,,,,,,,,,,,
638,5,8,2014,Mcomeau,,,,,25,RI,2,14,m,53,,,,,,,,,,,,,
639,5,8,2014,Mcomeau,,,,,25,RI,2,15,f,70,,,,,,,,,,,,,
640,5,8,2014,Mcomeau,,,,,25,RI,2,15,m,47,,,,,,,,,,,,,
641,5,8,2014,Mcomeau,,,,,25,RI,2,15,m,59,,,,,,,,,,,,,
642,5,8,2014,Mcomeau,,,,,25,RI,2,15,m,46,,,,,,,,,,,,,
643,5,8,2014,Mcomeau,,,,,25,RI,2,15,f,72,,,,,,,,,,,,,
644,5,8,2014,Mcomeau,,,,,25,RI,2,15,i,21,,,,,,,,,,,,,
645,5,8,2014,Mcomeau,,,,,25,RI,2,15,f,59,,,,,,,,,,,,,
646,5,8,2014,Mcomeau,,,,,25,RI,2,16,m,25,,,,,,,,,,,,,
647,5,8,2014,Mcomeau,,,,,25,RI,2,16,m,25,,,,,,,,,,,,,
648,5,8,2014,Mcomeau,,,,,25,RI,2,16,m,29,,,,,,,,,,,,,
649,5,8,2014,Mcomeau,,,,,25,RI,2,16,m,80,,,,,,,,,,,,,
650,5,8,2014,Mcomeau,,,,,25,RI,2,16,m,73,,,,,,,,,,,,,
651,5,8,2014,Mcomeau,,,,,25,RI,2,16,i,12,,,,,,,,,,,,,
652,5,8,2014,Mcomeau,,,,,25,RI,2,16,f,35,,,,,,,,,,,,,
653,5,8,2014,Mcomeau,,,,,25,RI,2,16,i,11,,,,,,,,,,,,,
654,5,8,2014,Mcomeau,,,,,25,RI,2,16,i,12,,,,,,,,,,,,,
655,5,8,2014,Mcomeau,,,,,25,RI,2,16,i,12,,,,,,,,,,,,,
656,5,8,2014,Mcomeau,,,,,25,RI,2,16,i,12,,,,,,,,,,,,,
657,5,8,2014,Mcomeau,,,,,25,RI,2,16,m,79,,,,,,,,,,,,,
658,5,8,2014,Mcomeau,,,,,25,RI,2,16,i,35,,,,,,,,,,,,,
659,5,8,2014,Mcomeau,,,,,25,RI,2,16,m,23,,,,,,,,,,,,,
660,5,8,2014,Mcomeau,,,,,25,RI,2,16,m,30,,,,,,,,,,,,,
661,5,8,2014,Mcomeau,,,,,25,RI,2,17,m,54,,,,,,,,,,,,,
662,5,8,2014,Mcomeau,,,,,25,RI,2,17,f,78,,,,,,,,,,,,,
663,5,8,2014,Mcomeau,,,,,25,RI,2,17,m,27,,,,,,,,,,,,,
664,5,8,2014,Mcomeau,,,,,25,RI,2,17,f,60,,,,,,,,,,,,,
665,5,8,2014,Mcomeau,,,,,25,RI,2,17,m,70,,,,,,,,,,,,,
666,5,8,2014,Mcomeau,,,,,25,RI,2,17,f,37,,,,,,,,,,,,,
667,5,8,2014,Mcomeau,,,,,25,RI,2,18,m,64,,,,,,,,,,,,,
668,5,8,2014,Mcomeau,,,,,25,RI,2,18,f,36,,,,,,,,,,,,,
669,5,8,2014,Mcomeau,,,,,25,RI,2,18,m,57,,,,,,,,,,,,,
670,5,8,2014,Mcomeau,,,,,25,RI,2,18,i,12,,,,,,,,,,,,,
671,5,8,2014,Mcomeau,,,,,25,RI,2,18,i,16,,,,,,,,,,,,,
672,5,8,2014,Mcomeau,,,,,25,RI,2,18,i,11,,,,,,,,,,,,,
673,5,8,2014,Mcomeau,,,,,25,RI,2,18,m,34,,,,,,,,,,,,,
674,5,8,2014,Mcomeau,,,,,25,RI,2,18,f,72,,,,,,,,,,,,,
675,5,8,2014,Mcomeau,,,,,25,RI,2,18,f,53,,,,,,,,,,,,,
676,5,8,2014,Mcomeau,,,,,25,RI,2,18,f,42,,,,,,,,,,,,,
677,5,8,2014,Mcomeau,,,,,25,RI,2,18,f,76,,,,,,,,,,,,,
678,5,8,2014,Mcomeau,,,,,25,RI,2,18,b3,72,,,,,,,,,,,,,
679,5,8,2014,Mcomeau,,,,,25,RI,2,18,f,78,,,,,,,,,,,,,
680,5,8,2014,Mcomeau,,,,,25,RI,2,19,i,11,,,,,,,,,,,,,
681,5,8,2014,Mcomeau,,,,,25,RI,2,19,i,12,,,,,,,,,,,,,
682,5,8,2014,Mcomeau,,,,,25,RI,2,19,f,26,,,,,,,,,,,,,
683,5,8,2014,Mcomeau,,,,,25,RI,2,19,m,71,,,,,,,,,,,,,
684,5,8,2014,Mcomeau,,,,,25,RI,2,19,b1,75,,,,,,,,,,,,,
685,5,8,2014,Mcomeau,,,,,25,RI,2,19,i,22,,,,,,,,,,,,,
686,5,8,2014,Mcomeau,,,,,25,RI,2,19,m,36,,,,,,,,,,,,,
687,5,8,2014,Mcomeau,,,,,25,RI,2,19,b3,65,,,,,,,,,,,,,
688,5,8,2014,Mcomeau,,,,,25,RI,2,19,m,31,,,,,,,,,,,,,
689,5,8,2014,Mcomeau,,,,,25,RI,2,19,i,17,,,,,,,,,,,,,
690,5,8,2014,Mcomeau,,,,,25,RI,2,19,i,13,,,,,,,,,,,,,
691,5,8,2014,Mcomeau,,,,,25,RI,2,19,i,11,,,,,,,,,,,,,
692,5,8,2014,Mcomeau,,,,,25,RI,2,20,i,17,,,,,,,,,,,,,
693,5,8,2014,Mcomeau,,,,,25,RI,2,20,f,25,,,,,,,,,,,,,
694,5,8,2014,Mcomeau,,,,,25,RI,2,20,i,20,,,,,,,,,,,,,
695,5,8,2014,Mcomeau,,,,,25,RI,2,20,i,18,,,,,,,,,,,,,
696,5,8,2014,Mcomeau,,,,,25,RI,2,20,i,25,,,,,,,,,,,,,
697,5,8,2014,Mcomeau,,,,,25,RI,2,20,m,37,,,,,,,,,,,,,
698,5,8,2014,Mcomeau,,,,,25,RI,2,20,i,22,,,,,,,,,,,,,
699,5,8,2014,Mcomeau,,,,,25,RI,2,20,f,27,,,,,,,,,,,,,
700,5,8,2014,Mcomeau,,,,,25,RI,2,20,i,17,,,,,,,,,,,,,
701,5,8,2014,Mcomeau,,,,,25,RI,2,20,i,21,,,,,,,,,,,,,
702,5,8,2014,Mcomeau,,,,,25,RI,2,20,i,13,,,,,,,,,,,,,
703,5,8,2014,Mcomeau,,,,,25,RI,2,20,f,27,,,,,,,,,,,,,
704,5,8,2014,Mcomeau,,,,,25,RI,2,20,i,20,,,,,,,,,,,,,
705,5,8,2014,Mcomeau,,,,,25,RI,2,20,f,46,,,,,,,,,,,,,
706,5,8,2014,Mcomeau,,,,,25,RI,2,20,i,12,,,,,,,,,,,,,
707,5,8,2014,Mcomeau,,,,,25,RI,2,20,i,16,,,,,,,,,,,,,
708,5,8,2014,Mcomeau,,,,,25,RI,2,20,i,13,,,,,,,,,,,,,
709,5,8,2014,Mcomeau,,,,,25,RI,2,20,i,15,,,,,,,,,,,,,
710,5,8,2014,Mcomeau,,,,,25,RI,2,20,i,16,,,,,,,,,,,,,
711,5,8,2014,Mcomeau,,,,,25,RI,2,20,m,50,,,,,,,,,,,,,
712,5,8,2014,Mcomeau,,,,,25,RI,2,20,i,12,,,,,,,,,,,,,
713,5,8,2014,Mcomeau,,,,,25,RI,2,20,i,21,,,,,,,,,,,,,
714,5,8,2014,Mcomeau,,,,,25,RI,2,20,i,21,,,,,,,,,,,,,
715,5,8,2014,Mcomeau,,,,,25,RI,2,20,m,26,,,,,,,,,,,,,
716,5,8,2014,Mcomeau,,,,,25,RI,2,20,i,21,,,,,,,,,,,,,
717,5,8,2014,Mcomeau,,,,,25,RI,2,20,i,11,,,,,,,,,,,,,
718,5,8,2014,Bcomeau,,,,,25,RI,2,1,m,71,,,,,,,,,,,,,
719,5,8,2014,Bcomeau,,,,,25,RI,2,1,m,65,,,,,,,,,,,,,
720,5,8,2014,Bcomeau,,,,,25,RI,2,1,m,48,,,,,,,,,,,,,
721,5,8,2014,Bcomeau,,,,,25,RI,2,1,m,41,,,,,,,,,,,,,
722,5,8,2014,Bcomeau,,,,,25,RI,2,1,m,44,,,,,,,,,,,,,
723,5,8,2014,Bcomeau,,,,,25,RI,2,4,f,31,,,,,,,,,,,,,
724,5,8,2014,Bcomeau,,,,,25,RI,2,4,f,24,,,,,,,,,,,,,
725,5,8,2014,Bcomeau,,,,,25,RI,2,4,m,31,,,,,,,,,,,,,
726,5,8,2014,Bcomeau,,,,,25,RI,2,4,i,11,,,,,,,,,,,,,
727,5,8,2014,Bcomeau,,,,,25,RI,2,4,m,29,,,,,,,,,,,,,
728,5,8,2014,Bcomeau,,,,,25,RI,2,7,m,28,,,,,,,,,,,,,
729,5,8,2014,Bcomeau,,,,,25,RI,2,7,f,28,,,,,,,,,,,,,
730,5,8,2014,Bcomeau,,,,,25,RI,2,7,f,27,,,,,,,,,,,,,
731,5,8,2014,Bcomeau,,,,,25,RI,2,7,f,42,,,,,,,,,,,,,
732,5,8,2014,Bcomeau,,,,,25,RI,2,8,m,81,,,,,,,,,,,,,
733,5,8,2014,Bcomeau,,,,,25,RI,2,8,f,67,,,,,,,,,,,,,
734,5,8,2014,Bcomeau,,,,,25,RI,2,8,m,38,,,,,,,,,,,,,
735,5,8,2014,Bcomeau,,,,,25,RI,2,8,m,55,,,,,,,,,,,,,
736,5,8,2014,Bcomeau,,,,,25,RI,2,8,f,45,,,,,,,,,,,,,
737,5,8,2014,Bcomeau,,,,,25,RI,2,8,m,81,,,,,,,,,,,,,
738,5,8,2014,Bcomeau,,,,,25,RI,2,8,m,45,,,,,,,,,,,,,
739,5,8,2014,Bcomeau,,,,,25,RI,2,8,f,52,,,,,,,,,,,,,
740,5,8,2014,Bcomeau,,,,,25,RI,2,8,m,35,,,,,,,,,,,,,
741,5,8,2014,Bcomeau,,,,,25,RI,2,9,m,45,,,,,,,,,,,,,
742,5,8,2014,Bcomeau,,,,,25,RI,2,9,f,55,,,,,,,,,,,,,
743,5,8,2014,Bcomeau,,,,,25,RI,2,9,m,31,,,,,,,,,,,,,
744,5,8,2014,Bcomeau,,,,,25,RI,2,9,f,59,,,,,,,,,,,,,
745,5,8,2014,Bcomeau,,,,,25,RI,2,9,m,68,,,,,,,,,,,,,
746,5,8,2014,Bcomeau,,,,,25,RI,2,9,f,60,,,,,,,,,,,,,
747,5,8,2014,Bcomeau,,,,,25,RI,2,9,m,47,,,,,,,,,,,,,
748,5,8,2014,Bcomeau,,,,,25,RI,2,9,i,18,,,,,,,,,,,,,
749,5,8,2014,Bcomeau,,,,,25,RI,2,9,m,20,,,,,,,,,,,,,
750,5,8,2014,Bcomeau,,,,,25,RI,2,10,i,15,,,,,,,,,,,,,
751,5,8,2014,Bcomeau,,,,,25,RI,2,10,f,34,,,,,,,,,,,,,
752,5,8,2014,Bcomeau,,,,,25,RI,2,10,f,67,,,,,,,,,,,,,
753,5,8,2014,Bcomeau,,,,,25,RI,2,10,m,46,,,,,,,,,,,,,
754,5,8,2014,Bcomeau,,,,,25,RI,2,10,f,52,,,,,,,,,,,,,
755,5,8,2014,Bcomeau,,,,,25,RI,2,10,f,58,,,,,,,,,,,,,
756,5,8,2014,Bcomeau,,,,,25,RI,2,10,f,47,,,,,,,,,,,,,
757,5,8,2014,Bcomeau,,,,,25,RI,2,10,m,69,,,,,,,,,,,,,
758,5,8,2014,Bcomeau,,,,,25,RI,2,10,f,66,,,,,,,,,,,,,
759,5,8,2014,Bcomeau,,,,,25,RI,2,10,f,58,,,,,,,,,,,,,
760,5,8,2014,Bcomeau,,,,,25,RI,2,10,f,56,,,,,,,,,,,,,
761,5,8,2014,Bcomeau,,,,,25,RI,2,11,f,23,,,,,,,,,,,,,
762,5,8,2014,Bcomeau,,,,,25,RI,2,11,i,15,,,,,,,,,,,,,
763,5,8,2014,Bcomeau,,,,,25,RI,2,11,i,17,,,,,,,,,,,,,
764,5,8,2014,Bcomeau,,,,,25,RI,2,11,f,45,,,,,,,,,,,,,
765,5,8,2014,Bcomeau,,,,,25,RI,2,11,m,64,,,,,,,,,,,,,
766,5,8,2014,Bcomeau,,,,,25,RI,2,11,m,28,,,,,,,,,,,,,
767,5,8,2014,Bcomeau,,,,,25,RI,2,12,f,78,,,,,,,,,,,,,
768,5,8,2014,Bcomeau,,,,,25,RI,2,12,m,35,,,,,,,,,,,,,
769,5,8,2014,Bcomeau,,,,,25,RI,2,12,f,70,,,,,,,,,,,,,
770,5,8,2014,Bcomeau,,,,,25,RI,2,12,m,23,,,,,,,,,,,,,
771,5,8,2014,Bcomeau,,,,,25,RI,2,12,m,30,,,,,,,,,,,,,
772,5,8,2014,Bcomeau,,,,,25,RI,2,12,m,44,,,,,,,,,,,,,
773,5,8,2014,Bcomeau,,,,,25,RI,2,12,f,29,,,,,,,,,,,,,
774,5,8,2014,Bcomeau,,,,,25,RI,2,12,i,12,,,,,,,,,,,,,
775,5,8,2014,Bcomeau,,,,,25,RI,2,13,b1,68,,,,,,,,,,,,,
776,5,8,2014,Bcomeau,,,,,25,RI,2,13,i,14,,,,,,,,,,,,,
777,5,8,2014,Bcomeau,,,,,25,RI,2,13,m,24,,,,,,,,,,,,,
778,5,8,2014,Bcomeau,,,,,25,RI,2,13,i,18,,,,,,,,,,,,,
779,5,8,2014,Bcomeau,,,,,25,RI,2,13,i,13,,,,,,,,,,,,,
780,5,8,2014,Bcomeau,,,,,25,RI,2,13,i,18,,,,,,,,,,,,,
781,5,8,2014,Bcomeau,,,,,25,RI,2,13,m,45,,,,,,,,,,,,,
782,5,8,2014,Bcomeau,,,,,25,RI,2,13,f,22,,,,,,,,,,,,,
783,5,8,2014,Bcomeau,,,,,25,RI,2,13,m,69,,,,,,,,,,,,,
784,5,8,2014,Bcomeau,,,,,25,RI,2,13,m,31,,,,,,,,,,,,,
785,5,8,2014,Bcomeau,,,,,25,RI,2,13,m,67,,,,,,,,,,,,,
786,5,8,2014,Bcomeau,,,,,25,RI,2,14,m,23,,,,,,,,,,,,,
787,5,8,2014,Bcomeau,,,,,25,RI,2,14,f,82,,,,,,,,,,,,,
788,5,8,2014,Bcomeau,,,,,25,RI,2,14,f,21,,,,,,,,,,,,,
789,5,8,2014,Bcomeau,,,,,25,RI,2,14,f,20,,,,,,,,,,,,,
790,5,8,2014,Bcomeau,,,,,25,RI,2,14,m,51,,,,,,,,,,,,,
791,5,8,2014,Bcomeau,,,,,25,RI,2,14,m,37,,,,,,,,,,,,,
792,5,8,2014,Bcomeau,,,,,25,RI,2,14,m,32,,,,,,,,,,,,,
793,5,8,2014,Bcomeau,,,,,25,RI,2,14,m,27,,,,,,,,,,,,,
794,5,8,2014,Bcomeau,,,,,25,RI,2,14,f,68,,,,,,,,,,,,,
795,5,8,2014,Bcomeau,,,,,25,RI,2,14,m,32,,,,,,,,,,,,,
796,5,8,2014,Bcomeau,,,,,25,RI,2,14,f,22,,,,,,,,,,,,,
797,5,8,2014,Bcomeau,,,,,25,RI,2,14,f,21,,,,,,,,,,,,,
798,5,8,2014,Bcomeau,,,,,25,RI,2,15,m,76,,,,,,,,,,,,,
799,5,8,2014,Bcomeau,,,,,25,RI,2,15,m,26,,,,,,,,,,,,,
800,5,8,2014,Bcomeau,,,,,25,RI,2,15,f,81,,,,,,,,,,,,,
801,5,8,2014,Bcomeau,,,,,25,RI,2,15,f,31,,,,,,,,,,,,,
802,5,8,2014,Bcomeau,,,,,25,RI,2,15,f,56,,,,,,,,,,,,,
803,5,8,2014,Bcomeau,,,,,25,RI,2,15,f,61,,,,,,,,,,,,,
804,5,8,2014,Bcomeau,,,,,25,RI,2,15,f,55,,,,,,,,,,,,,
805,5,8,2014,Bcomeau,,,,,25,RI,2,15,m,34,,,,,,,,,,,,,
806,5,8,2014,Bcomeau,,,,,25,RI,2,15,m,46,,,,,,,,,,,,,
807,5,8,2014,Bcomeau,,,,,25,RI,2,15,m,63,,,,,,,,,,,,,
808,5,8,2014,Bcomeau,,,,,25,RI,2,15,f,20,,,,,,,,,,,,,
809,5,8,2014,Bcomeau,,,,,25,RI,2,16,f,50,,,,,,,,,,,,,
810,5,8,2014,Bcomeau,,,,,25,RI,2,16,f,72,,,,,,,,,,,,,
811,5,8,2014,Bcomeau,,,,,25,RI,2,16,f,38,,,,,,,,,,,,,
812,5,8,2014,Bcomeau,,,,,25,RI,2,16,i,13,,,,,,,,,,,,,
813,5,8,2014,Bcomeau,,,,,25,RI,2,16,f,35,,,,,,,,,,,,,
814,5,8,2014,Bcomeau,,,,,25,RI,2,16,m,58,,,,,,,,,,,,,
815,5,8,2014,Bcomeau,,,,,25,RI,2,16,i,16,,,,,,,,,,,,,
816,5,8,2014,Bcomeau,,,,,25,RI,2,16,f,34,,,,,,,,,,,,,
817,5,8,2014,Bcomeau,,,,,25,RI,2,17,f,67,,,,,,,,,,,,,
818,5,8,2014,Bcomeau,,,,,25,RI,2,17,f,68,,,,,,,,,,,,,
819,5,8,2014,Bcomeau,,,,,25,RI,2,17,m,78,,,,,,,,,,,,,
820,5,8,2014,Bcomeau,,,,,25,RI,2,17,i,16,,,,,,,,,,,,,
821,5,8,2014,Bcomeau,,,,,25,RI,2,17,f,39,,,,,,,,,,,,,
822,5,8,2014,Bcomeau,,,,,25,RI,2,17,m,48,,,,,,,,,,,,,
823,5,8,2014,Bcomeau,,,,,25,RI,2,17,m,60,,,,,,,,,,,,,
824,5,8,2014,Bcomeau,,,,,25,RI,2,18,f,26,,,,,,,,,,,,,
825,5,8,2014,Bcomeau,,,,,25,RI,2,18,f,45,,,,,,,,,,,,,
826,5,8,2014,Bcomeau,,,,,25,RI,2,18,m,55,,,,,,,,,,,,,
827,5,8,2014,Bcomeau,,,,,25,RI,2,18,m,42,,,,,,,,,,,,,
828,5,8,2014,Bcomeau,,,,,25,RI,2,18,m,31,,,,,,,,,,,,,
829,5,8,2014,Bcomeau,,,,,25,RI,2,18,m,62,,,,,,,,,,,,,
830,5,8,2014,Bcomeau,,,,,25,RI,2,18,m,48,,,,,,,,,,,,,
831,5,8,2014,Bcomeau,,,,,25,RI,2,18,m,44,,,,,,,,,,,,,
832,5,8,2014,Bcomeau,,,,,25,RI,2,18,f,34,,,,,,,,,,,,,
833,5,8,2014,Bcomeau,,,,,25,RI,2,19,m,85,,,,,,,,,,,,,
834,5,8,2014,Bcomeau,,,,,25,RI,2,19,f,38,,,,,,,,,,,,,
835,5,8,2014,Bcomeau,,,,,25,RI,2,19,b1,68,,,,,,,,,,,,,
836,5,8,2014,Bcomeau,,,,,25,RI,2,19,i,14,,,,,,,,,,,,,
837,5,8,2014,Bcomeau,,,,,25,RI,2,19,f,40,,,,,,,,,,,,,
838,5,8,2014,Bcomeau,,,,,25,RI,2,20,i,13,,,,,,,,,,,,,
839,5,8,2014,Bcomeau,,,,,25,RI,2,20,i,17,,,,,,,,,,,,,
840,5,8,2014,Bcomeau,,,,,25,RI,2,20,i,18,,,,,,,,,,,,,
841,5,8,2014,Bcomeau,,,,,25,RI,2,20,f,66,,,,,,,,,,,,,
842,5,8,2014,Bcomeau,,,,,25,RI,2,20,i,13,,,,,,,,,,,,,
843,5,8,2014,Bcomeau,,,,,25,RI,2,20,f,36,,,,,,,,,,,,,
844,5,8,2014,Bcomeau,,,,,25,RI,2,20,m,24,,,,,,,,,,,,,
845,5,8,2014,Bcomeau,,,,,25,RI,2,20,m,22,,,,,,,,,,,,,
846,5,8,2014,Bcomeau,,,,,25,RI,2,20,i,14,,,,,,,,,,,,,
847,5,8,2014,Bcomeau,,,,,25,RI,2,20,f,44,,,,,,,,,,,,,
848,5,8,2014,Bcomeau,,,,,25,RI,2,20,f,23,,,,,,,,,,,,,
849,5,8,2014,Bcomeau,,,,,25,RI,2,20,m,29,,,,,,,,,,,,,
850,5,8,2014,Bcomeau,,,,,25,RI,2,20,f,24,,,,,,,,,,,,,
851,5,8,2014,Bcomeau,,,,,25,RI,2,20,f,35,,,,,,,,,,,,,
852,5,8,2014,Bcomeau,,,,,25,RI,2,20,m,30,,,,,,,,,,,,,
853,5,8,2014,Bcomeau,,,,,25,RI,2,20,m,35,,,,,,,,,,,,,
854,5,8,2014,Bcomeau,,,,,25,RI,2,20,m,31,,,,,,,,,,,,,
855,5,8,2014,Dgiard,,,,,25,RI,3,1,i,30,,,,,,,,,,,,,
856,5,8,2014,Dgiard,,,,,25,RI,3,1,m,64,,,,,,,,,,,,,
857,5,8,2014,Dgiard,,,,,25,RI,3,1,f,70,,,,,,,,,,,,,
858,5,8,2014,Dgiard,,,,,25,RI,3,1,f,76,,,,,,,,,,,,,
859,5,8,2014,Dgiard,,,,,25,RI,3,1,m,25,,,,,,,,,,,,,
860,5,8,2014,Dgiard,,,,,25,RI,3,1,m,28,,,,,,,,,,,,,
861,5,8,2014,Dgiard,,,,,25,RI,3,1,i,23,,,,,,,,,,,,,
862,5,8,2014,Dgiard,,,,,25,RI,3,1,m,66,,,,,,,,,,,,,
863,5,8,2014,Dgiard,,,,,25,RI,3,1,f,25,,,,,,,,,,,,,
864,5,8,2014,Dgiard,,,,,25,RI,3,1,i,5,,,,,,,,,,,,,
865,5,8,2014,Dgiard,,,,,25,RI,3,2,m,39,,,,,,,,,,,,,
866,5,8,2014,Dgiard,,,,,25,RI,3,2,m,68,,,,,,,,,,,,,
867,5,8,2014,Dgiard,,,,,25,RI,3,2,i,12,,,,,,,,,,,,,
868,5,8,2014,Dgiard,,,,,25,RI,3,2,f,36,,,,,,,,,,,,,
869,5,8,2014,Dgiard,,,,,25,RI,3,2,i,14,,,,,,,,,,,,,
870,5,8,2014,Dgiard,,,,,25,RI,3,2,m,23,,,,,,,,,,,,,
871,5,8,2014,Dgiard,,,,,25,RI,3,2,m,33,,,,,,,,,,,,,
872,5,8,2014,Dgiard,,,,,25,RI,3,2,m,27,,,,,,,,,,,,,
873,5,8,2014,Dgiard,,,,,25,RI,3,2,m,39,,,,,,,,,,,,,
874,5,8,2014,Dgiard,,,,,25,RI,3,2,f,41,,,,,,,,,,,,,
875,5,8,2014,Dgiard,,,,,25,RI,3,2,i,18,,,,,,,,,,,,,
876,5,8,2014,Dgiard,,,,,25,RI,3,2,f,40,,,,,,,,,,,,,
877,5,8,2014,Dgiard,,,,,25,RI,3,2,m,38,,,,,,,,,,,,,
878,5,8,2014,Dgiard,,,,,25,RI,3,2,m,27,,,,,,,,,,,,,
879,5,8,2014,Dgiard,,,,,25,RI,3,3,f,32,,,,,,,,,,,,,
880,5,8,2014,Dgiard,,,,,25,RI,3,3,i,16,,,,,,,,,,,,,
881,5,8,2014,Dgiard,,,,,25,RI,3,3,f,70,,,,,,,,,,,,,
882,5,8,2014,Dgiard,,,,,25,RI,3,3,m,39,,,,,,,,,,,,,
883,5,8,2014,Dgiard,,,,,25,RI,3,3,i,25,,,,,,,,,,,,,
884,5,8,2014,Dgiard,,,,,25,RI,3,3,i,19,,,,,,,,,,,,,
885,5,8,2014,Dgiard,,,,,25,RI,3,4,f,28,,,,,,,,,,,,,
886,5,8,2014,Dgiard,,,,,25,RI,3,4,f,32,,,,,,,,,,,,,
887,5,8,2014,Dgiard,,,,,25,RI,3,4,f,69,,,,,,,,,,,,,
888,5,8,2014,Dgiard,,,,,25,RI,3,4,m,19,,,,,,,,,,,,,
889,5,8,2014,Dgiard,,,,,25,RI,3,4,m,74,,,,,,,,,,,,,
890,5,8,2014,Dgiard,,,,,25,RI,3,5,m,29,,,,,,,,,,,,,
891,5,8,2014,Dgiard,,,,,25,RI,3,5,m,44,,,,,,,,,,,,,
892,5,8,2014,Dgiard,,,,,25,RI,3,5,f,88,,,,,,,,,,,,,
893,5,8,2014,Dgiard,,,,,25,RI,3,6,m,60,,,,,,,,,,,,,
894,5,8,2014,Dgiard,,,,,25,RI,3,6,f,29,,,,,,,,,,,,,
895,5,8,2014,Dgiard,,,,,25,RI,3,6,m,55,,,,,,,,,,,,,
896,5,8,2014,Dgiard,,,,,25,RI,3,6,m,26,,,,,,,,,,,,,
897,5,8,2014,Dgiard,,,,,25,RI,3,6,m,46,,,,,,,,,,,,,
898,5,8,2014,Dgiard,,,,,25,RI,3,6,f,48,,,,,,,,,,,,,
899,5,8,2014,Dgiard,,,,,25,RI,3,6,m,52,,,,,,,,,,,,,
900,5,8,2014,Dgiard,,,,,25,RI,3,7,i,25,,,,,,,,,,,,,
901,5,8,2014,Dgiard,,,,,25,RI,3,7,m,31,,,,,,,,,,,,,
902,5,8,2014,Dgiard,,,,,25,RI,3,7,m,78,,,,,,,,,,,,,
903,5,8,2014,Dgiard,,,,,25,RI,3,7,m,77,,,,,,,,,,,,,
904,5,8,2014,Dgiard,,,,,25,RI,3,7,m,40,,,,,,,,,,,,,
905,5,8,2014,Dgiard,,,,,25,RI,3,8,i,18,,,,,,,,,,,,,
906,5,8,2014,Dgiard,,,,,25,RI,3,8,i,23,,,,,,,,,,,,,
907,5,8,2014,Dgiard,,,,,25,RI,3,8,i,20,,,,,,,,,,,,,
